					郑州商品交易所期货持仓排名表(2020-03-09)

品种：苹果AP              日期： 2020-03-09
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
14    |-           |-           |-         |东证期货    |35        |0         |-         |-         |-         
合计|                |100         |100       |                |2818      |0         |              |2818      |-50       

合约：MA005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |安粮期货    |5,853       |-12,176   |东证期货    |84,153    |-1,732    |东证期货  |90,209    |-154      
2     |徽商期货    |5,442       |-57,940   |中信期货    |34,046    |468       |申银万国  |54,551    |-190      
3     |永安期货    |3,770       |-45,391   |海通期货    |33,652    |195       |海通期货  |47,933    |-368      
4     |国泰君安    |3,144       |-27,608   |永安期货    |28,986    |-822      |中信期货  |39,277    |-530      
5     |国投安信期货|2,854       |-9,869    |光大期货    |23,901    |-79       |永安期货  |34,754    |-556      
6     |东证期货    |2,230       |-192,727  |东吴期货    |23,657    |-1,692    |东吴期货  |33,570    |-249      
7     |东吴期货    |2,157       |-87,487   |华泰期货    |23,450    |204       |华泰期货  |32,512    |-940      
8     |中银国际    |2,007       |8         |银河期货    |20,150    |200       |中粮期货  |31,257    |-59       
9     |东海期货    |1,779       |-13,439   |中信建投    |19,668    |-109      |新湖期货  |23,366    |-326      
10    |东方财富    |1,759       |-36,284   |一德期货    |18,565    |-107      |广发期货  |22,374    |-160      
11    |新纪元期货  |1,742       |-14,434   |华闻期货    |18,375    |-133      |光大期货  |22,155    |-135      
12    |华泰期货    |1,708       |-90,985   |徽商期货    |17,016    |-4,088    |华闻期货  |19,083    |-33       
13    |华安期货    |1,503       |-37,312   |新湖期货    |16,464    |17        |银河期货  |18,839    |-408      
14    |中信期货    |1,266       |-76,063   |广发期货    |15,834    |-37       |中信建投  |15,430    |-212      
15    |银河期货    |1,180       |-30,253   |国泰君安    |13,994    |-2,060    |国泰君安  |14,059    |-314      
16    |中信建投    |1,145       |-32,708   |国投安信期货|13,856    |-1,439    |国富期货  |13,061    |-170      
17    |中大期货    |1,120       |-3,819    |中辉期货    |13,488    |118       |国投安信期货|11,213    |-309      
18    |南华期货    |1,040       |-10,748   |瑞达期货    |12,787    |110       |五矿经易期货|10,375    |-72       
19    |方正中期    |993         |-24,395   |创元期货    |12,665    |16        |中辉期货  |10,241    |-179      
20    |德盛期货    |915         |-9,627    |华安期货    |12,523    |-268      |兴证期货  |9,063     |-91       
合计|                |43607       |-813257   |                |457230    |-11238    |              |553322    |-5455     

合约：MA007              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东海期货    |116         |-1,043    |东证期货    |8,122     |0         |东证期货  |8,119     |0         
2     |华闻期货    |30          |-284      |国投安信期货|3,970     |10        |国投安信期货|3,848     |0         
3     |中衍期货    |27          |-69       |华泰期货    |3,016     |6         |华泰期货  |3,008     |0         
4     |永安期货    |20          |-25       |方正中期    |3,008     |1         |方正中期  |3,000     |0         
5     |中财期货    |11          |-49       |格林大华期货|1,702     |1         |格林大华期货|1,700     |0         
6     |国投安信期货|10          |-1,306    |锦泰期货    |1,478     |1         |锦泰期货  |1,423     |0         
7     |西部期货    |10          |-49       |光大期货    |1,280     |2         |东海期货  |1,309     |0         
8     |华安期货    |9           |-1        |大越期货    |1,200     |0         |光大期货  |1,248     |0         
9     |华泰期货    |6           |5         |申银万国    |1,030     |3         |大越期货  |1,200     |0         
10    |东航期货    |5           |-103      |恒泰期货    |520       |0         |申银万国  |1,015     |0         
11    |广发期货    |4           |1         |中信期货    |501       |3         |恒泰期货  |520       |0         
12    |申银万国    |3           |-3,045    |东海期货    |463       |-116      |中信期货  |494       |0         
13    |中信期货    |3           |-973      |大有期货    |440       |0         |大有期货  |440       |0         
14    |鲁证期货    |2           |-3        |中粮期货    |422       |0         |中原期货  |410       |0         
15    |中粮期货    |2           |-2,622    |中原期货    |411       |0         |中粮期货  |403       |0         
16    |光大期货    |2           |-2,163    |大地期货    |363       |0         |大地期货  |354       |0         
17    |华创期货    |2           |2         |宏源期货    |314       |1         |宏源期货  |351       |0         
18    |国海良时    |2           |-10       |新湖期货    |188       |0         |新湖期货  |188       |0         
19    |广州期货    |2           |-52       |首创期货    |152       |0         |首创期货  |151       |0         
20    |东方财富    |2           |-23       |华闻期货    |124       |30        |中财期货  |110       |0         
合计|                |268         |-11812    |                |28704     |-58       |              |29291     |0         

合约：MA009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |徽商期货    |13,607      |11,505    |华泰期货    |11,748    |-1,493    |中信期货  |20,377    |208       
2     |安粮期货    |6,270       |503       |东吴期货    |9,734     |450       |申银万国  |14,458    |120       
3     |永安期货    |5,348       |3,186     |徽商期货    |8,264     |3,428     |华泰期货  |11,572    |-277      
4     |华泰期货    |2,900       |-4,332    |永安期货    |7,717     |2,563     |东吴期货  |9,463     |139       
5     |弘业期货    |2,469       |-4,722    |中信期货    |6,896     |8         |安粮期货  |6,049     |-3        
6     |东海期货    |1,736       |-3,237    |安粮期货    |6,715     |-37       |弘业期货  |5,756     |1,252     
7     |东证期货    |1,635       |-11,838   |华安期货    |5,895     |-40       |宏源期货  |5,595     |72        
8     |平安期货    |1,587       |785       |东海期货    |5,396     |203       |平安期货  |4,931     |1,381     
9     |申银万国    |1,295       |-339      |宏源期货    |4,882     |-117      |中银国际  |4,052     |-12       
10    |浙商期货    |1,135       |-2,108    |平安期货    |4,199     |24        |华安期货  |3,996     |-201      
11    |国泰君安    |1,019       |-2,203    |格林大华期货|2,826     |-110      |永安期货  |3,761     |1,241     
12    |东吴期货    |1,015       |-8,422    |兴证期货    |2,817     |28        |国投安信期货|3,719     |-31       
13    |东航期货    |958         |452       |东航期货    |2,759     |-292      |东海期货  |3,395     |-411      
14    |中信期货    |938         |-927      |申银万国    |2,649     |-495      |银河期货  |3,339     |23        
15    |宏源期货    |789         |-842      |国泰君安    |2,611     |41        |徽商期货  |3,208     |-29       
16    |中辉期货    |733         |-127      |银河期货    |2,495     |71        |兴证期货  |2,642     |-32       
17    |一德期货    |698         |-1,168    |一德期货    |2,474     |545       |东航期货  |2,595     |392       
18    |华安期货    |665         |-1,157    |东证期货    |2,364     |-671      |东方财富  |2,335     |-126      
19    |中信建投    |655         |71        |弘业期货    |2,348     |-631      |上海大陆  |2,237     |15        
20    |国投安信期货|644         |-573      |上海大陆    |2,297     |2         |浙商期货  |2,169     |792       
合计|                |46096       |-25493    |                |97086     |3477      |              |115649    |4513      

合约：MA011              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |浙商期货    |136         |126       |华泰期货    |11,088    |5         |华泰期货  |11,019    |0         
2     |东证期货    |36          |36        |兴证期货    |7,803     |1         |兴证期货  |7,800     |0         
3     |方正中期    |26          |22        |中信期货    |5,505     |-1        |中信期货  |5,501     |0         
4     |华安期货    |22          |9         |格林大华期货|1,979     |12        |格林大华期货|1,967     |0         
5     |中信建投    |20          |20        |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |安粮期货    |18          |16        |迈科期货    |450       |0         |迈科期货  |457       |2         
7     |格林大华期货|12          |12        |恒泰期货    |202       |0         |恒泰期货  |200       |0         
8     |宏源期货    |10          |-15       |东证期货    |104       |4         |五矿经易期货|185       |0         
9     |冠通期货    |9           |9         |浙商期货    |70        |70        |浙商期货  |104       |40        
10    |国金期货    |8           |6         |招商期货    |63        |0         |建信期货  |84        |0         
11    |华泰期货    |7           |7         |申银万国    |63        |0         |徽商期货  |56        |0         
12    |广州期货    |7           |6         |银河期货    |47        |0         |中大期货  |43        |0         
13    |山金期货    |6           |6         |安粮期货    |22        |18        |华西期货  |37        |0         
14    |徽商期货    |5           |-4        |平安期货    |19        |3         |东证期货  |27        |26        
15    |信达期货    |5           |5         |方正中期    |17        |2         |宏源期货  |26        |9         
16    |英大期货    |5           |5         |华信期货    |17        |0         |方正中期  |24        |24        
17    |新湖期货    |5           |5         |海通期货    |14        |0         |中信建投  |20        |20        
18    |新纪元期货  |4           |4         |渤海期货    |12        |0         |西南期货  |16        |0         
19    |迈科期货    |4           |2         |信达期货    |11        |-5        |冠通期货  |9         |9         
20    |申银万国    |3           |3         |永安期货    |11        |-1        |银河期货  |5         |0         
合计|                |348         |280       |                |28497     |108       |              |28580     |130       

合约：MA101              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |徽商期货    |1,075       |1,058     |华泰期货    |5,095     |73        |华泰期货  |5,042     |6         
2     |安粮期货    |1,041       |1,007     |弘业期货    |3,528     |9         |弘业期货  |3,507     |7         
3     |永安期货    |240         |235       |首创期货    |1,017     |0         |首创期货  |1,032     |0         
4     |中信建投    |208         |202       |安粮期货    |821       |803       |迈科期货  |366       |9         
5     |新湖期货    |181         |181       |徽商期货    |479       |437       |红塔期货  |326       |0         
6     |东方财富    |168         |153       |迈科期货    |336       |0         |华安期货  |304       |86        
7     |申银万国    |158         |-44       |一德期货    |312       |0         |永安期货  |200       |194       
8     |华安期货    |158         |97        |上海东亚    |152       |1         |新湖期货  |181       |181       
9     |国泰君安    |114         |107       |华金期货    |143       |-24       |上海东亚  |150       |0         
10    |浙商期货    |110         |75        |广发期货    |128       |20        |中财期货  |141       |8         
11    |长江期货    |90          |90        |国泰君安    |125       |73        |徽商期货  |137       |110       
12    |华泰期货    |89          |70        |五矿经易期货|101       |0         |华金期货  |125       |0         
13    |中粮期货    |89          |81        |德盛期货    |100       |42        |申银万国  |112       |92        
14    |大有期货    |83          |77        |华安期货    |93        |10        |银河期货  |105       |45        
15    |德盛期货    |73          |69        |浙商期货    |79        |44        |中信建投  |105       |104       
16    |中信期货    |71          |66        |长江期货    |78        |10        |一德期货  |100       |0         
17    |银河期货    |68          |52        |方正中期    |58        |17        |国富期货  |92        |28        
18    |长安期货    |68          |56        |永安期货    |46        |12        |宏源期货  |82        |41        
19    |宏源期货    |66          |23        |建信期货    |44        |1         |长江期货  |78        |68        
20    |平安期货    |64          |50        |宏源期货    |37        |17        |金鹏期货  |78        |0         
合计|                |4214        |3705      |                |12772     |1545      |              |12263     |979       

合约：OI003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |0           |0         |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |34,458      |-38,946   |中信期货    |7,459     |-708      |中粮期货  |13,733    |-985      
2     |华泰期货    |16,101      |-6,017    |国投安信期货|5,064     |-241      |国投安信期货|8,519     |-206      
3     |海通期货    |10,383      |-5,392    |中信建投    |4,485     |535       |东证期货  |6,948     |162       
4     |中信期货    |7,627       |-14,033   |银河期货    |4,031     |44        |中信期货  |4,611     |69        
5     |光大期货    |7,587       |-9,435    |永安期货    |3,659     |123       |中信建投  |4,044     |35        
6     |东吴期货    |7,243       |640       |中粮期货    |3,430     |-140      |建信期货  |3,531     |331       
7     |徽商期货    |7,041       |-2,339    |安粮期货    |3,242     |51        |华泰期货  |3,368     |-3        
8     |广发期货    |6,640       |4,399     |申银万国    |2,801     |-220      |鲁证期货  |2,662     |25        
9     |华安期货    |5,972       |-3,417    |东证期货    |2,622     |-44       |国海良时  |2,560     |-8        
10    |新湖期货    |5,453       |-2,754    |一德期货    |2,593     |77        |海通期货  |2,556     |1,200     
11    |中粮期货    |4,599       |2,986     |建信期货    |2,440     |365       |新湖期货  |2,327     |1,040     
12    |宏源期货    |4,593       |-440      |大有期货    |2,402     |9         |安粮期货  |2,050     |37        
13    |中信建投    |4,460       |577       |国富期货    |2,302     |-120      |上海中期  |1,824     |231       
14    |国富期货    |4,372       |1,306     |鲁证期货    |2,257     |-84       |国联期货  |1,558     |231       
15    |华西期货    |4,201       |-5,344    |华安期货    |2,247     |-315      |中国国际  |1,390     |-22       
16    |华闻期货    |3,803       |-1,855    |摩根大通    |2,101     |240       |国富期货  |1,107     |894       
17    |兴证期货    |3,504       |-535      |方正中期    |1,624     |237       |申银万国  |1,043     |49        
18    |东方财富    |3,282       |-1,741    |海通期货    |1,457     |155       |东吴期货  |1,039     |977       
19    |方正中期    |3,054       |-384      |国泰君安    |1,413     |-332      |兴证期货  |957       |68        
20    |安粮期货    |2,718       |-2,190    |五矿经易期货|1,380     |70        |徽商期货  |946       |197       
合计|                |147091      |-84914    |                |59009     |-298      |              |66773     |4322      

合约：OI009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |3,842       |-1,623    |银河期货    |3,794     |6         |中粮期货  |9,635     |8         
2     |中信期货    |2,583       |-156      |中信期货    |3,110     |-121      |中信期货  |5,431     |776       
3     |华泰期货    |2,134       |980       |国富期货    |2,682     |9         |国投安信期货|4,275     |221       
4     |安粮期货    |1,387       |-90       |建信期货    |2,210     |-7        |兴证期货  |4,223     |-14       
5     |中信建投    |1,333       |898       |信达期货    |2,138     |-11       |中国国际  |2,582     |-607      
6     |国元期货    |1,331       |-769      |兴证期货    |2,108     |-2        |大有期货  |2,346     |17        
7     |徽商期货    |1,114       |242       |安粮期货    |1,992     |215       |上海中期  |2,042     |-123      
8     |银河期货    |928         |-172      |上海中期    |1,944     |45        |摩根大通  |1,700     |0         
9     |上海大陆    |798         |-109      |国泰君安    |1,921     |-17       |东证期货  |1,600     |57        
10    |国金期货    |743         |371       |东证期货    |1,729     |17        |国海良时  |1,350     |10        
11    |中国国际    |658         |640       |中信建投    |1,653     |677       |安粮期货  |828       |48        
12    |国投安信期货|615         |387       |国投安信期货|1,292     |46        |新湖期货  |773       |5         
13    |天风期货    |612         |160       |兴业期货    |1,255     |5         |一德期货  |720       |189       
14    |永安期货    |602         |15        |申银万国    |1,238     |21        |永安期货  |618       |214       
15    |一德期货    |599         |306       |华泰期货    |1,231     |458       |国富期货  |545       |96        
16    |金瑞期货    |583         |250       |永安期货    |1,133     |-238      |中信建投  |543       |156       
17    |华安期货    |551         |-13       |宏源期货    |880       |106       |中原期货  |501       |-10       
18    |光大期货    |523         |-332      |中粮期货    |749       |102       |南华期货  |464       |-237      
19    |瑞达期货    |517         |311       |西南期货    |747       |-1        |渤海期货  |443       |3         
20    |宏源期货    |489         |147       |前海期货    |737       |-3        |申银万国  |424       |-295      
合计|                |21942       |1443      |                |34543     |1307      |              |41043     |514       

合约：RM003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |申银万国    |1           |1         |先锋期货    |134       |0         |兴证期货  |254       |0         
2     |国泰君安    |1           |1         |广发期货    |105       |0         |-         |-         |-         
3     |-           |-           |-         |申银万国    |10        |-1        |-         |-         |-         
4     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
5     |-           |-           |-         |国泰君安    |1         |1         |-         |-         |-         
合计|                |2           |2         |                |254       |0         |              |254       |0         

合约：RM005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |228,560     |18,852    |五矿经易期货|23,654    |-1,633    |中粮期货  |50,238    |-328      
2     |华泰期货    |98,398      |52,289    |中信期货    |10,274    |-1,263    |广发期货  |11,642    |-878      
3     |新湖期货    |71,438      |27,349    |永安期货    |10,117    |1,391     |摩根大通  |9,491     |-1,998    
4     |广发期货    |51,198      |39,459    |广发期货    |7,024     |-270      |国投安信期货|8,478     |-5,935    
5     |兴证期货    |46,081      |17,430    |新湖期货    |5,951     |-195      |光大期货  |7,462     |-42       
6     |中信期货    |45,510      |17,055    |东证期货    |5,817     |-3,474    |中信期货  |7,391     |-1,963    
7     |光大期货    |45,454      |16,085    |华泰期货    |5,803     |-4,827    |永安期货  |7,054     |-13,609   
8     |华西期货    |43,035      |19,332    |银河期货    |5,104     |504       |新晟期货  |5,162     |-90       
9     |东吴期货    |36,427      |12,236    |兴证期货    |4,712     |130       |五矿经易期货|4,857     |311       
10    |国富期货    |36,183      |3,596     |国泰君安    |4,687     |-532      |东证期货  |4,809     |-1,594    
11    |徽商期货    |33,329      |12,383    |国投安信期货|4,260     |-2,447    |鲁证期货  |4,268     |-2,422    
12    |永安期货    |32,626      |22,867    |宏源期货    |4,111     |-1,945    |华泰期货  |4,213     |-379      
13    |国泰君安    |32,583      |16,668    |海通期货    |4,079     |-57       |国泰君安  |4,048     |-643      
14    |华安期货    |30,225      |9,237     |中信建投    |3,828     |6         |新湖期货  |3,604     |251       
15    |海通期货    |28,970      |14,496    |华安期货    |3,775     |-1,020    |兴业期货  |3,427     |1,062     
16    |中粮期货    |28,882      |14,015    |方正中期    |3,706     |-2,963    |东吴期货  |3,168     |919       
17    |中信建投    |27,013      |10,563    |国信期货    |3,431     |-1,868    |徽商期货  |2,881     |-7        
18    |冠通期货    |25,408      |7,776     |徽商期货    |3,427     |-826      |安粮期货  |2,808     |-3,118    
19    |华闻期货    |24,935      |13,460    |申银万国    |3,333     |-2,873    |东海期货  |2,733     |151       
20    |国投安信期货|20,742      |13,557    |中粮期货    |3,047     |224       |申银万国  |2,703     |-88       
合计|                |986997      |358705    |                |120140    |-23938    |              |150437    |-30400    

合约：RM007              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |8,027       |3,727     |五矿经易期货|5,273     |-2,305    |五矿经易期货|5,263     |-2,285    
2     |五矿经易期货|7,488       |3,010     |东证期货    |3,757     |-551      |东证期货  |3,786     |-555      
3     |锦泰期货    |6,684       |3,654     |国投安信期货|2,068     |9         |国投安信期货|2,065     |8         
4     |中信期货    |3,997       |2,466     |中信期货    |2,000     |-4        |中信期货  |1,997     |-15       
5     |国海良时    |3,620       |1,357     |国海良时    |1,613     |7         |国海良时  |1,604     |3         
6     |华闻期货    |2,750       |1,952     |锦泰期货    |973       |-87       |首创期货  |800       |-68       
7     |东证期货    |2,390       |1,878     |中原期货    |501       |-5        |中原期货  |500       |-1        
8     |首创期货    |1,396       |-71       |中信建投    |450       |-5        |华金期货  |466       |210       
9     |中信建投    |1,349       |663       |徽商期货    |449       |304       |中信建投  |410       |0         
10    |银河期货    |1,254       |1,021     |华泰期货    |174       |2         |锦泰期货  |277       |-17       
11    |国投安信期货|1,157       |517       |广发期货    |141       |111       |弘业期货  |200       |-15       
12    |冠通期货    |812         |400       |冠通期货    |138       |30        |英大期货  |180       |100       
13    |建信期货    |811         |-607      |银河期货    |127       |1         |广发期货  |160       |160       
14    |徽商期货    |683         |383       |海证期货    |127       |-6        |中粮期货  |115       |-20       
15    |海证期货    |670         |435       |中粮期货    |121       |0         |中天期货  |100       |0         
16    |上海大陆    |552         |316       |上海大陆    |118       |26        |永安期货  |76        |-51       
17    |华金期货    |490         |390       |中天期货    |100       |0         |海证期货  |70        |10        
18    |中辉期货    |399         |103       |宏源期货    |53        |-1        |上海大陆  |69        |20        
19    |英大期货    |300         |168       |浙江新世纪  |30        |15        |宏源期货  |69        |-1        
20    |国联期货    |272         |126       |国联期货    |29        |-5        |国富期货  |61        |3         
合计|                |45101       |21888     |                |18242     |-2464     |              |18268     |-2514     

合约：RM009              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |54,733      |33,289    |银河期货    |14,690    |-473      |中粮期货  |26,414    |-733      
2     |东证期货    |41,338      |18,155    |永安期货    |8,145     |404       |兴证期货  |21,207    |1,153     
3     |广发期货    |32,077      |28,993    |长江期货    |7,739     |-750      |国投安信期货|15,993    |-2,417    
4     |光大期货    |18,790      |10,007    |徽商期货    |6,370     |56        |中信期货  |8,321     |350       
5     |国泰君安    |15,293      |12,666    |英大期货    |5,993     |5,211     |南华期货  |7,537     |-4,389    
6     |中信期货    |13,933      |8,848     |中信期货    |4,666     |-1,917    |华泰期货  |5,200     |-48       
7     |东海期货    |13,442      |10,180    |华安期货    |4,331     |649       |广发期货  |4,525     |-359      
8     |国投安信期货|13,379      |7,866     |国泰君安    |4,091     |-251      |国海良时  |4,096     |-6        
9     |海通期货    |13,331      |8,923     |大越期货    |3,737     |47        |中国国际  |3,799     |-190      
10    |中粮期货    |13,089      |6,295     |中辉期货    |3,151     |-387      |徽商期货  |3,796     |-2,131    
11    |徽商期货    |13,009      |8,978     |弘业期货    |3,033     |1,518     |瑞达期货  |3,389     |-183      
12    |华西期货    |12,908      |5,158     |浙商期货    |2,804     |107       |中州期货  |3,366     |-158      
13    |华安期货    |12,031      |6,092     |东证期货    |2,785     |297       |海通期货  |2,753     |166       
14    |冠通期货    |8,244       |4,757     |光大期货    |2,779     |90        |东证期货  |2,748     |-229      
15    |永安期货    |7,781       |5,792     |方正中期    |2,647     |-1,682    |平安期货  |2,526     |-259      
16    |安粮期货    |7,631       |5,016     |摩根大通    |2,500     |0         |永安期货  |2,523     |-1,625    
17    |宏源期货    |7,605       |5,805     |东航期货    |2,402     |-92       |一德期货  |2,429     |68        
18    |上海大陆    |7,049       |6,411     |一德期货    |2,395     |-608      |国泰君安  |2,351     |-448      
19    |南华期货    |6,946       |4,466     |倍特期货    |2,336     |-522      |中辉期货  |1,630     |-349      
20    |中辉期货    |6,484       |3,722     |中信建投    |2,306     |-45       |福能期货  |1,533     |-341      
合计|                |319093      |201419    |                |88900     |1652      |              |126136    |-12128    

合约：RM101              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |徽商期货    |1,180       |631       |华泰期货    |2,306     |-9        |华泰期货  |2,478     |140       
2     |华鑫期货    |1,092       |623       |首创期货    |870       |-25       |金元期货  |1,211     |11        
3     |国元期货    |963         |798       |大越期货    |656       |-8        |首创期货  |800       |-3        
4     |中信建投    |752         |590       |中航期货    |590       |286       |中粮期货  |727       |-10       
5     |国金期货    |740         |323       |申银万国    |559       |120       |美尔雅    |669       |20        
6     |华安期货    |735         |282       |安粮期货    |537       |19        |上海中期  |619       |16        
7     |东吴期货    |673         |638       |银河期货    |456       |211       |东证期货  |600       |96        
8     |美尔雅      |670         |551       |德盛期货    |414       |1         |永安期货  |577       |-14       
9     |华闻期货    |544         |-36       |徽商期货    |373       |54        |国富期货  |465       |204       
10    |安粮期货    |531         |460       |弘业期货    |340       |56        |徽商期货  |462       |-148      
11    |广发期货    |522         |447       |华鑫期货    |321       |144       |平安期货  |328       |87        
12    |银河期货    |469         |396       |浙商期货    |291       |33        |长江期货  |288       |102       
13    |中航期货    |466         |292       |华安期货    |268       |-48       |迈科期货  |249       |110       
14    |长城期货    |455         |23        |方正中期    |246       |35        |福能期货  |243       |158       
15    |中银国际    |419         |59        |永安期货    |246       |-18       |国投安信期货|235       |45        
16    |国泰君安    |418         |371       |中信期货    |244       |92        |宏源期货  |229       |22        
17    |格林大华期货|414         |297       |东吴期货    |217       |136       |广发期货  |222       |67        
18    |国海良时    |403         |367       |光大期货    |196       |-6        |瑞达期货  |211       |-14       
19    |宏源期货    |387         |159       |广发期货    |184       |109       |华安期货  |209       |11        
20    |平安期货    |383         |264       |格林大华期货|183       |57        |银河期货  |207       |116       
合计|                |12216       |7535      |                |9497      |1239      |              |11029     |1016      

合约：RS007              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东航期货    |21          |5         |中信期货    |11        |11        |大有期货  |7         |7         
2     |大有期货    |21          |21        |东证期货    |11        |11        |德盛期货  |6         |3         
3     |德盛期货    |13          |5         |徽商期货    |3         |1         |海通期货  |3         |1         
4     |中信期货    |12          |10        |津投期货    |2         |2         |银河期货  |2         |2         
5     |中原期货    |11          |5         |中原期货    |1         |1         |福能期货  |2         |2         
6     |东证期货    |11          |5         |创元期货    |1         |1         |光大期货  |2         |2         
7     |徽商期货    |7           |7         |国贸期货    |1         |1         |永安期货  |2         |0         
8     |江西瑞奇    |6           |6         |国泰君安    |1         |1         |中辉期货  |2         |2         
9     |天鸿期货    |6           |-4        |新晟期货    |1         |0         |国投安信期货|1         |1         
10    |中财期货    |5           |5         |平安期货    |1         |1         |申银万国  |1         |1         
11    |新纪元期货  |4           |2         |-           |-         |-         |中信期货  |1         |1         
12    |银河期货    |4           |1         |-           |-         |-         |美尔雅    |1         |0         
13    |光大期货    |4           |4         |-           |-         |-         |东证期货  |1         |0         
14    |上海中期    |4           |4         |-           |-         |-         |东航期货  |1         |-1        
15    |国投安信期货|3           |3         |-           |-         |-         |锦泰期货  |1         |1         
16    |国元期货    |3           |2         |-           |-         |-         |-         |-         |-         
17    |广州金控    |3           |2         |-           |-         |-         |-         |-         |-         
18    |中电投先融  |3           |2         |-           |-         |-         |-         |-         |-         
19    |锦泰期货    |3           |3         |-           |-         |-         |-         |-         |-         
20    |东兴期货    |2           |2         |-           |-         |-         |-         |-         |-         
合计|                |146         |90        |                |33        |30        |              |33        |22        

合约：SA005              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |4,390       |2,464     |永安期货    |3,218     |-356      |美尔雅    |2,332     |216       
2     |光大期货    |3,663       |2,183     |国投安信期货|2,210     |762       |华金期货  |2,053     |129       
3     |美尔雅      |3,227       |2,828     |中信期货    |2,160     |-18       |永安期货  |1,949     |-424      
4     |新湖期货    |2,484       |1,072     |一德期货    |2,101     |55        |中粮期货  |1,626     |-9        
5     |东吴期货    |2,013       |1,903     |方正中期    |1,998     |133       |方正中期  |1,510     |-288      
6     |永安期货    |1,860       |11        |东证期货    |965       |240       |浙商期货  |1,363     |-327      
7     |方正中期    |1,779       |1,197     |东方财富    |699       |-278      |广州期货  |1,347     |-14       
8     |徽商期货    |1,699       |918       |美尔雅      |621       |21        |弘业期货  |987       |-224      
9     |东证期货    |1,690       |1,004     |中州期货    |618       |-44       |南华期货  |867       |5         
10    |东方财富    |1,500       |635       |徽商期货    |538       |-138      |海通期货  |820       |-130      
11    |华泰期货    |1,438       |197       |中信建投    |525       |-81       |上海大陆  |807       |-58       
12    |国投安信期货|1,407       |586       |宝城期货    |491       |-6        |安粮期货  |761       |102       
13    |华安期货    |1,331       |124       |鲁证期货    |456       |34        |东证期货  |582       |440       
14    |中信期货    |1,286       |748       |中大期货    |444       |-9        |混沌天成期货|565       |-9        
15    |海证期货    |1,091       |324       |广州金控    |415       |-34       |海证期货  |561       |-193      
16    |鲁证期货    |918         |632       |申银万国    |413       |-16       |倍特期货  |526       |1         
17    |浙商期货    |897         |-1,235    |广发期货    |405       |-48       |申银万国  |457       |243       
18    |中信建投    |884         |439       |长江期货    |372       |-40       |中信建投  |450       |-497      
19    |申银万国    |835         |725       |华泰期货    |357       |-62       |兴证期货  |446       |12        
20    |国信期货    |799         |546       |东吴期货    |336       |30        |上海中期  |430       |137       
合计|                |35191       |17301     |                |19342     |145       |              |20439     |-888      

合约：SF003              日期： 2020-03-09
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
