					郑州商品交易所期货持仓排名表(2020-03-05)

品种：苹果AP              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
合计|                |19918       |5876      |                |44399     |2385      |              |36482     |3286      

合约：MA003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |美尔雅      |712       |0         |浙商期货  |998       |0         
2     |-           |-           |-         |中粮期货    |351       |0         |美尔雅    |712       |0         
3     |-           |-           |-         |建信期货    |300       |0         |中粮期货  |351       |0         
4     |-           |-           |-         |中财期货    |262       |0         |国投安信期货|300       |0         
5     |-           |-           |-         |兴证期货    |252       |0         |海通期货  |150       |0         
6     |-           |-           |-         |宝城期货    |190       |0         |永安期货  |120       |0         
7     |-           |-           |-         |华泰期货    |175       |0         |五矿经易期货|102       |0         
8     |-           |-           |-         |海通期货    |150       |0         |申银万国  |100       |0         
9     |-           |-           |-         |五矿经易期货|102       |0         |东证期货  |35        |0         
10    |-           |-           |-         |申银万国    |100       |0         |-         |-         |-         
11    |-           |-           |-         |国泰君安    |100       |0         |-         |-         |-         
12    |-           |-           |-         |广州金控    |50        |0         |-         |-         |-         
13    |-           |-           |-         |招金期货    |49        |0         |-         |-         |-         
14    |-           |-           |-         |银河期货    |40        |0         |-         |-         |-         
15    |-           |-           |-         |东证期货    |35        |0         |-         |-         |-         
合计|                |0           |0         |                |2868      |0         |              |2868      |0         

合约：MA005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |203,243     |15,338    |东证期货    |90,306    |5,002     |东证期货  |92,411    |9,263     
2     |华泰期货    |78,380      |14,056    |海通期货    |30,523    |-2,635    |申银万国  |54,826    |-337      
3     |东吴期货    |77,515      |19,019    |永安期货    |27,979    |2,560     |海通期货  |44,280    |705       
4     |华闻期货    |73,879      |9,805     |中信期货    |27,520    |-6,547    |永安期货  |39,742    |6,349     
5     |新湖期货    |67,759      |25,035    |华泰期货    |25,671    |3,552     |华泰期货  |36,654    |2,256     
6     |中信期货    |59,132      |-8,789    |东吴期货    |24,877    |2,414     |中信期货  |33,738    |-3,261    
7     |永安期货    |54,043      |24,951    |徽商期货    |21,041    |-570      |东吴期货  |32,741    |4,363     
8     |光大期货    |50,159      |-4,108    |中信建投    |21,003    |-1,232    |新湖期货  |24,847    |-1,932    
9     |海通期货    |49,766      |7,258     |华闻期货    |19,946    |5,909     |中粮期货  |23,408    |-9,631    
10    |徽商期货    |48,552      |21,631    |新湖期货    |19,041    |-2,087    |广发期货  |23,045    |-283      
11    |中辉期货    |42,411      |10,156    |银河期货    |18,272    |3,102     |华闻期货  |20,831    |5,652     
12    |冠通期货    |42,124      |1,929     |广发期货    |17,059    |-46       |银河期货  |19,870    |-2,018    
13    |东方财富    |35,976      |6,733     |国泰君安    |16,688    |-228      |中信建投  |18,357    |-926      
14    |华安期货    |31,279      |1,595     |一德期货    |16,640    |50        |国泰君安  |13,331    |-490      
15    |中信建投    |29,682      |297       |国投安信期货|15,339    |1,707     |国投安信期货|11,671    |1,808     
16    |国泰君安    |29,306      |3,708     |华安期货    |13,830    |1,550     |兴证期货  |10,213    |1,013     
17    |国富期货    |23,811      |6,483     |瑞达期货    |12,876    |647       |五矿经易期货|9,920     |343       
18    |银河期货    |22,862      |-11,881   |创元期货    |12,573    |766       |国富期货  |9,879     |2,996     
19    |安粮期货    |21,694      |13,625    |新纪元期货  |12,209    |1,323     |中辉期货  |9,693     |1,183     
20    |方正中期    |21,558      |1,964     |申银万国    |12,209    |1,589     |弘业期货  |8,867     |602       
合计|                |1063131     |158805    |                |455602    |16826     |              |538324    |17655     

合约：MA007              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,612       |-3,662    |东证期货    |5,260     |-2,047    |东证期货  |5,256     |-2,047    
2     |中粮期货    |3,235       |-264      |国投安信期货|3,335     |713       |国投安信期货|3,227     |614       
3     |恒泰期货    |3,206       |-176      |华泰期货    |3,009     |0         |华泰期货  |3,008     |0         
4     |申银万国    |1,505       |306       |方正中期    |3,001     |-6        |方正中期  |2,994     |-6        
5     |国投安信期货|1,331       |-232      |格林大华期货|1,701     |0         |格林大华期货|1,700     |0         
6     |光大期货    |1,316       |-1,515    |锦泰期货    |1,562     |305       |锦泰期货  |1,475     |293       
7     |浙商期货    |1,166       |-368      |大越期货    |1,200     |-2        |大越期货  |1,200     |0         
8     |大有期货    |1,077       |10        |申银万国    |1,029     |5         |东海期货  |1,103     |149       
9     |中原期货    |1,022       |-361      |光大期货    |880       |-545      |申银万国  |1,013     |-2        
10    |宏源期货    |906         |214       |恒泰期货    |520       |0         |光大期货  |851       |-561      
11    |锦泰期货    |850         |257       |中原期货    |504       |-14       |恒泰期货  |520       |0         
12    |大地期货    |776         |-322      |中信期货    |499       |-19       |中原期货  |503       |-14       
13    |中信期货    |740         |-647      |大有期货    |437       |1         |中信期货  |493       |-23       
14    |东海期货    |615         |-72       |东海期货    |432       |80        |大有期货  |437       |-6        
15    |方正中期    |568         |-222      |中粮期货    |424       |5         |中粮期货  |409       |0         
16    |首创期货    |536         |-22       |大地期货    |366       |1         |大地期货  |357       |1         
17    |新湖期货    |326         |-16       |宏源期货    |173       |-84       |宏源期货  |187       |-70       
18    |华闻期货    |284         |62        |首创期货    |136       |-1        |首创期货  |132       |-3        
19    |东吴期货    |210         |10        |华闻期货    |88        |-7        |中财期货  |110       |10        
20    |中财期货    |94          |-6        |上海大陆    |73        |1         |上海大陆  |100       |50        
合计|                |28375       |-7026     |                |24629     |-1614     |              |25075     |-1615     

合约：MA009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |15,093      |3,509     |华泰期货    |11,447    |-108      |中信期货  |20,321    |147       
2     |东吴期货    |6,648       |-203      |安粮期货    |9,303     |-30       |申银万国  |13,828    |426       
3     |华泰期货    |5,909       |741       |东吴期货    |8,663     |-403      |华泰期货  |11,391    |-1,365    
4     |光大期货    |4,188       |464       |东证期货    |7,395     |3,771     |安粮期货  |8,648     |-2        
5     |弘业期货    |4,023       |3,311     |中信期货    |7,021     |-186      |东吴期货  |8,378     |89        
6     |冠通期货    |4,006       |494       |华安期货    |5,824     |-56       |东证期货  |6,187     |3,872     
7     |新湖期货    |3,994       |1,177     |徽商期货    |4,985     |83        |宏源期货  |5,437     |155       
8     |银河期货    |3,665       |-366      |宏源期货    |4,704     |-93       |华安期货  |4,098     |119       
9     |永安期货    |3,213       |2,419     |永安期货    |4,486     |206       |国投安信期货|3,682     |522       
10    |东海期货    |3,084       |-123      |平安期货    |4,052     |31        |平安期货  |3,543     |11        
11    |方正中期    |3,071       |2,209     |东海期货    |3,894     |169       |银河期货  |3,503     |-1,849    
12    |广发期货    |2,680       |1,673     |东航期货    |3,027     |44        |徽商期货  |3,170     |-8        
13    |中信期货    |2,261       |405       |格林大华期货|2,928     |-192      |中银国际  |3,058     |0         
14    |国泰君安    |2,066       |-235      |申银万国    |2,848     |276       |兴证期货  |2,672     |30        
15    |徽商期货    |1,971       |565       |兴证期货    |2,822     |43        |东海期货  |2,546     |-577      
16    |鲁证期货    |1,736       |484       |银河期货    |2,576     |-88       |弘业期货  |2,391     |80        
17    |宏源期货    |1,480       |384       |新湖期货    |2,424     |1,636     |新湖期货  |2,280     |1,770     
18    |华安期货    |1,419       |388       |上海大陆    |2,373     |-8        |上海大陆  |2,267     |2         
19    |申银万国    |1,386       |1,028     |国泰君安    |2,313     |131       |永安期货  |2,236     |-691      
20    |中财期货    |1,363       |993       |弘业期货    |2,197     |-1,817    |东航期货  |2,193     |-10       
合计|                |73256       |19317     |                |95282     |3409      |              |111829    |2721      

合约：MA011              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |五矿经易期货|11          |11        |华泰期货    |11,083    |0         |华泰期货  |11,019    |0         
2     |浙商期货    |8           |8         |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
3     |华安期货    |7           |-2        |中信期货    |5,507     |0         |中信期货  |5,501     |0         
4     |渤海期货    |6           |0         |格林大华期货|1,967     |-1        |格林大华期货|1,967     |0         
5     |华西期货    |5           |0         |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |格林大华期货|5           |0         |迈科期货    |451       |0         |迈科期货  |454       |2         
7     |信达期货    |5           |5         |恒泰期货    |202       |0         |恒泰期货  |200       |0         
8     |徽商期货    |4           |-1        |东证期货    |100       |0         |五矿经易期货|179       |9         
9     |方正中期    |4           |0         |招商期货    |63        |0         |建信期货  |84        |0         
10    |中大期货    |3           |-3        |申银万国    |63        |0         |浙商期货  |64        |0         
11    |宏源期货    |3           |3         |银河期货    |47        |0         |徽商期货  |63        |4         
12    |华泰期货    |2           |2         |华信期货    |17        |0         |中大期货  |54        |3         
13    |迈科期货    |2           |2         |信达期货    |16        |5         |华西期货  |37        |-5        
14    |中辉期货    |2           |2         |平安期货    |16        |-1        |华安期货  |18        |-1        
15    |国投安信期货|1           |1         |方正中期    |14        |0         |西南期货  |16        |0         
16    |银河期货    |1           |1         |海通期货    |14        |0         |银河期货  |5         |1         
17    |平安期货    |1           |0         |渤海期货    |12        |6         |安粮期货  |5         |0         
18    |-           |-           |-         |徽商期货    |9         |0         |国投安信期货|2         |1         
19    |-           |-           |-         |永安期货    |9         |0         |国元期货  |2         |0         
20    |-           |-           |-         |广州期货    |7         |0         |方正中期  |1         |0         
合计|                |70          |29        |                |28398     |9         |              |28471     |14        

合约：MA101              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |宏源期货    |110         |103       |华泰期货    |5,021     |-1        |华泰期货  |5,046     |0         
2     |迈科期货    |107         |105       |弘业期货    |3,519     |11        |弘业期货  |3,500     |0         
3     |倍特期货    |60          |57        |首创期货    |1,022     |0         |首创期货  |1,036     |0         
4     |华安期货    |58          |-74       |迈科期货    |336       |50        |迈科期货  |356       |53        
5     |东吴期货    |50          |37        |一德期货    |312       |0         |红塔期货  |326       |0         
6     |广州期货    |41          |16        |申银万国    |218       |1         |华安期货  |216       |3         
7     |广发期货    |37          |32        |华金期货    |164       |0         |上海东亚  |150       |0         
8     |徽商期货    |31          |16        |上海东亚    |150       |0         |中财期货  |133       |19        
9     |浙江新世纪  |31          |-4        |广发期货    |105       |17        |华金期货  |125       |0         
10    |华闻期货    |28          |-4        |五矿经易期货|95        |10        |一德期货  |101       |0         
11    |东方财富    |26          |2         |长江期货    |68        |0         |金鹏期货  |78        |0         
12    |鑫鼎盛期货  |25          |20        |华安期货    |54        |3         |广发期货  |72        |0         
13    |中财期货    |19          |18        |德盛期货    |54        |0         |银河期货  |67        |-2        
14    |美尔雅      |16          |7         |国泰君安    |53        |-1        |国投安信期货|64        |1         
15    |安粮期货    |16          |1         |建信期货    |43        |0         |海证期货  |63        |0         
16    |长安期货    |15          |-2        |徽商期货    |40        |-5        |国富期货  |62        |12        
17    |国海良时    |15          |14        |方正中期    |37        |6         |宏源期货  |60        |-36       
18    |华联期货    |14          |8         |中粮期货    |35        |0         |英大期货  |54        |5         
19    |平安期货    |14          |7         |格林大华期货|32        |2         |铜冠金源  |45        |0         
20    |方正中期    |12          |4         |永安期货    |32        |1         |国贸期货  |39        |0         
合计|                |725         |363       |                |11390     |94        |              |11593     |55        

合约：OI003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |0           |0         |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |105,558     |-992      |中信期货    |7,858     |-398      |中粮期货  |15,402    |50        
2     |华泰期货    |28,302      |-6,569    |国投安信期货|5,801     |-314      |国投安信期货|8,735     |43        
3     |海通期货    |19,794      |-1,919    |中信建投    |4,192     |90        |东证期货  |7,028     |-422      
4     |中信期货    |19,426      |-2,842    |中粮期货    |4,097     |76        |中信期货  |5,029     |232       
5     |光大期货    |18,462      |-1,490    |银河期货    |4,066     |844       |中信建投  |4,076     |-114      
6     |华西期货    |14,003      |278       |永安期货    |3,448     |-32       |华泰期货  |3,746     |441       
7     |东吴期货    |13,774      |3,007     |安粮期货    |3,364     |42        |海通期货  |3,325     |1,638     
8     |徽商期货    |12,743      |-3,179    |国富期货    |3,255     |-942      |建信期货  |3,162     |-883      
9     |华安期货    |12,171      |-3,644    |东证期货    |2,888     |-154      |鲁证期货  |2,688     |-22       
10    |华闻期货    |8,583       |-664      |华安期货    |2,429     |210       |国海良时  |2,537     |-608      
11    |平安期货    |8,087       |-320      |大有期货    |2,400     |2         |安粮期货  |2,152     |85        
12    |美尔雅      |8,071       |-582      |鲁证期货    |2,383     |-136      |上海中期  |1,608     |31        
13    |宏源期货    |8,016       |542       |一德期货    |2,086     |-417      |中国国际  |1,414     |438       
14    |新湖期货    |7,203       |-1,657    |申银万国    |1,978     |-1,019    |国联期货  |1,330     |43        
15    |兴证期货    |6,326       |2,345     |国泰君安    |1,887     |-286      |新湖期货  |1,289     |2         
16    |银河期货    |6,173       |-1,554    |摩根大通    |1,861     |10        |申银万国  |1,246     |-151      
17    |国泰君安    |6,089       |-1,948    |兴证期货    |1,688     |-179      |兴证期货  |1,246     |191       
18    |东方财富    |5,792       |-348      |方正中期    |1,507     |80        |永安期货  |1,104     |-143      
19    |安粮期货    |5,017       |558       |建信期货    |1,402     |-543      |中电投先融|1,023     |33        
20    |中信建投    |4,920       |822       |南华期货    |1,319     |108       |南华期货  |972       |67        
合计|                |318510      |-20156    |                |59909     |-2958     |              |69112     |951       

合约：OI009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,643       |-299      |银河期货    |3,852     |20        |中粮期货  |9,652     |-111      
2     |中信期货    |2,402       |-1,329    |中信期货    |3,301     |-57       |中信期货  |4,912     |127       
3     |上海大陆    |2,115       |743       |信达期货    |2,195     |234       |兴证期货  |4,235     |11        
4     |华泰期货    |1,849       |416       |兴证期货    |2,110     |-14       |国投安信期货|4,056     |-5        
5     |光大期货    |1,679       |364       |上海中期    |1,958     |11        |中国国际  |3,176     |294       
6     |安粮期货    |1,373       |168       |国泰君安    |1,934     |43        |大有期货  |2,326     |0         
7     |徽商期货    |1,236       |-267      |国富期货    |1,924     |-18       |上海中期  |2,163     |50        
8     |银河期货    |1,214       |239       |建信期货    |1,915     |11        |摩根大通  |1,700     |0         
9     |国元期货    |1,193       |-387      |东证期货    |1,686     |-13       |东证期货  |1,534     |380       
10    |天风期货    |1,148       |656       |安粮期货    |1,662     |164       |国海良时  |1,346     |-66       
11    |新湖期货    |1,045       |-471      |永安期货    |1,477     |-203      |安粮期货  |812       |47        
12    |华安期货    |907         |128       |申银万国    |1,315     |-45       |新湖期货  |768       |1         
13    |中信建投    |696         |96        |兴业期货    |1,250     |-61       |南华期货  |712       |74        
14    |弘业期货    |615         |410       |国投安信期货|1,158     |42        |一德期货  |530       |1         
15    |中投天琪    |510         |232       |中信建投    |983       |28        |中原期货  |515       |5         
16    |永安期货    |488         |0         |宏源期货    |791       |25        |中信建投  |501       |78        
17    |国金期货    |482         |180       |中粮期货    |762       |117       |渤海期货  |441       |0         
18    |东吴期货    |461         |-520      |西南期货    |752       |0         |国富期货  |440       |-6        
19    |国信期货    |420         |276       |前海期货    |736       |0         |申银万国  |410       |-12       
20    |上海东亚    |395         |271       |华泰期货    |698       |26        |金元期货  |400       |100       
合计|                |27871       |906       |                |32459     |310       |              |40629     |968       

合约：RM003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |先锋期货    |134       |0         |兴证期货  |254       |0         
2     |-           |-           |-         |广发期货    |105       |0         |-         |-         |-         
3     |-           |-           |-         |申银万国    |11        |0         |-         |-         |-         
4     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
合计|                |0           |0         |                |254       |0         |              |254       |0         

合约：RM005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |237,199     |4,329     |五矿经易期货|20,676    |1,133     |中粮期货  |52,866    |-307      
2     |华泰期货    |58,111      |-2,681    |华泰期货    |16,149    |3,178     |永安期货  |20,227    |1,193     
3     |新湖期货    |40,336      |-6,792    |中信期货    |12,645    |211       |国投安信期货|15,024    |-119      
4     |国富期货    |34,552      |2,538     |东证期货    |10,027    |-1,166    |广发期货  |12,722    |237       
5     |兴证期货    |33,925      |-5,236    |永安期货    |9,925     |-70       |摩根大通  |11,489    |0         
6     |光大期货    |30,384      |744       |广发期货    |7,567     |-655      |中信期货  |9,101     |-643      
7     |中信期货    |29,858      |-8,040    |方正中期    |6,747     |-882      |光大期货  |8,167     |-1,227    
8     |徽商期货    |27,463      |2,407     |宏源期货    |6,720     |300       |东证期货  |7,219     |1,447     
9     |华西期货    |25,765      |-3,256    |申银万国    |6,604     |-570      |中国国际  |7,165     |-224      
10    |东吴期货    |22,398      |-17,940   |新湖期货    |6,166     |-487      |海通期货  |6,078     |-1,718    
11    |冠通期货    |20,350      |3,189     |兴证期货    |6,084     |11        |国泰君安  |5,440     |406       
12    |华安期货    |19,271      |-10,631   |银河期货    |5,826     |-229      |新晟期货  |5,369     |-19       
13    |海通期货    |18,189      |375       |国泰君安    |5,451     |-974      |华泰期货  |4,590     |-485      
14    |广发期货    |18,082      |-388      |国信期货    |5,411     |503       |徽商期货  |4,391     |-276      
15    |美尔雅      |17,010      |13,275    |国投安信期货|5,113     |-933      |新湖期货  |3,460     |-103      
16    |国泰君安    |12,988      |-5,009    |徽商期货    |4,582     |93        |平安期货  |3,384     |789       
17    |东方财富    |12,256      |-3,414    |上海大陆    |4,569     |110       |五矿经易期货|3,270     |414       
18    |中信建投    |10,468      |-1,191    |华安期货    |4,555     |-273      |鲁证期货  |3,186     |113       
19    |银河期货    |10,297      |-2,586    |海通期货    |4,067     |-219      |南华期货  |3,167     |699       
20    |申银万国    |10,141      |1,155     |中信建投    |3,829     |70        |申银万国  |3,135     |-699      
合计|                |689043      |-39152    |                |152713    |-849      |              |189450    |-522      

合约：RM007              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |10,549      |732       |五矿经易期货|7,578     |0         |五矿经易期货|7,548     |0         
2     |五矿经易期货|6,490       |466       |东证期货    |4,308     |392       |东证期货  |4,321     |378       
3     |锦泰期货    |3,406       |858       |国投安信期货|2,061     |17        |国投安信期货|2,049     |7         
4     |国海良时    |3,282       |7         |中信期货    |1,998     |-340      |中信期货  |2,029     |-339      
5     |中信期货    |2,565       |277       |国海良时    |1,602     |-5        |国海良时  |1,598     |-5        
6     |东证期货    |1,650       |126       |锦泰期货    |716       |388       |中原期货  |501       |0         
7     |上海大陆    |1,527       |86        |中原期货    |502       |2         |中信建投  |410       |0         
8     |中信建投    |1,460       |442       |中信建投    |449       |0         |首创期货  |379       |378       
9     |海证期货    |1,432       |954       |海证期货    |144       |88        |锦泰期货  |312       |128       
10    |国投安信期货|1,324       |56        |华泰期货    |131       |0         |建信期货  |200       |0         
11    |首创期货    |1,318       |1,316     |上海大陆    |130       |15        |华金期货  |156       |150       
12    |冠通期货    |1,189       |702       |中粮期货    |120       |0         |中粮期货  |135       |0         
13    |华闻期货    |1,150       |490       |冠通期货    |114       |71        |永安期货  |133       |21        
14    |格林大华期货|1,000       |1,000     |银河期货    |103       |7         |中天期货  |100       |0         
15    |徽商期货    |201         |-150      |中天期货    |100       |0         |广发期货  |84        |-435      
16    |中银国际    |190         |-26       |广发期货    |64        |-414      |海证期货  |84        |-16       
17    |华金期货    |150         |144       |宏源期货    |54        |-1        |宏源期货  |70        |0         
18    |国金期货    |134         |11        |国富期货    |53        |1         |上海大陆  |63        |-64       
19    |国联期货    |129         |-4        |华鑫期货    |38        |5         |华泰期货  |60        |0         
20    |弘业期货    |125         |125       |华闻期货    |36        |32        |国富期货  |58        |-18       
合计|                |39271       |7612      |                |20301     |258       |              |20290     |185       

合约：RM009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |36,272      |-3,429    |银河期货    |15,328    |226       |中粮期货  |23,951    |2,246     
2     |东证期货    |26,789      |3,119     |长江期货    |8,488     |223       |国投安信期货|19,200    |259       
3     |华西期货    |8,247       |1,395     |国投安信期货|8,201     |311       |兴证期货  |18,851    |3,013     
4     |光大期货    |7,254       |-1,048    |永安期货    |7,428     |190       |南华期货  |12,847    |-799      
5     |中信期货    |6,317       |461       |中信期货    |6,856     |67        |中信期货  |8,013     |1,234     
6     |海通期货    |5,864       |1,304     |徽商期货    |6,363     |262       |徽商期货  |5,935     |242       
7     |国信期货    |5,357       |3,895     |宏源期货    |5,902     |-239      |华泰期货  |5,473     |23        
8     |华安期货    |4,756       |-768      |上海大陆    |5,291     |-117      |广发期货  |4,951     |22        
9     |中信建投    |4,648       |-144      |国泰君安    |4,521     |397       |国海良时  |4,127     |-18       
10    |国投安信期货|4,464       |1,454     |方正中期    |4,078     |-250      |永安期货  |4,106     |6         
11    |中粮期货    |4,453       |1,128     |大越期货    |3,509     |152       |中国国际  |4,034     |-772      
12    |冠通期货    |4,420       |-1,283    |五矿经易期货|3,371     |280       |瑞达期货  |3,591     |-66       
13    |南华期货    |4,404       |2,942     |一德期货    |3,216     |-372      |中州期货  |3,277     |748       
14    |兴证期货    |4,196       |3,651     |中辉期货    |3,115     |146       |东证期货  |3,200     |-36       
15    |徽商期货    |3,642       |-3,075    |华安期货    |3,078     |9         |国泰君安  |2,957     |35        
16    |格林大华期货|3,555       |-182      |倍特期货    |2,846     |241       |平安期货  |2,832     |465       
17    |广发期货    |3,461       |10        |东证期货    |2,670     |259       |一德期货  |2,581     |39        
18    |安粮期货    |3,064       |-442      |浙商期货    |2,563     |115       |美尔雅    |2,463     |-198      
19    |国金期货    |2,651       |-125      |光大期货    |2,562     |6         |中辉期货  |2,056     |-31       
20    |锦泰期货    |2,651       |257       |宝城期货    |2,534     |265       |国富期货  |2,052     |-45       
合计|                |146465      |9120      |                |101920    |2171      |              |136497    |6367      

合约：RS007              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |银河期货    |33          |33        |徽商期货    |2         |0         |东证期货  |7         |6         
2     |东航期货    |26          |21        |方正中期    |2         |2         |中信期货  |2         |0         
3     |方正中期    |12          |12        |华泰期货    |1         |1         |德盛期货  |1         |0         
4     |德盛期货    |12          |10        |招商期货    |1         |0         |-         |-         |-         
5     |中原期货    |8           |8         |宝城期货    |1         |1         |-         |-         |-         
6     |东证期货    |8           |8         |中财期货    |1         |1         |-         |-         |-         
7     |江苏东华    |6           |6         |银河期货    |1         |1         |-         |-         |-         
8     |华安期货    |6           |6         |新晟期货    |1         |0         |-         |-         |-         
9     |海通期货    |5           |5         |-           |-         |-         |-         |-         |-         
10    |瑞达期货    |4           |4         |-           |-         |-         |-         |-         |-         
11    |广州金控    |4           |4         |-           |-         |-         |-         |-         |-         
12    |中电投先融  |4           |4         |-           |-         |-         |-         |-         |-         
13    |中财期货    |3           |3         |-           |-         |-         |-         |-         |-         
14    |徽商期货    |2           |2         |-           |-         |-         |-         |-         |-         
15    |中信期货    |2           |2         |-           |-         |-         |-         |-         |-         
16    |长江期货    |2           |2         |-           |-         |-         |-         |-         |-         
17    |美尔雅      |2           |2         |-           |-         |-         |-         |-         |-         
18    |国泰君安    |2           |1         |-           |-         |-         |-         |-         |-         
19    |永安期货    |2           |2         |-           |-         |-         |-         |-         |-         
20    |中辉期货    |2           |2         |-           |-         |-         |-         |-         |-         
合计|                |145         |137       |                |10        |6         |              |10        |6         

合约：SA005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |2,435       |1,261     |永安期货    |3,341     |25        |永安期货  |3,637     |1,536     
2     |华泰期货    |2,276       |1,210     |中信期货    |2,174     |56        |华金期货  |1,953     |268       
3     |永安期货    |2,227       |1,950     |一德期货    |2,036     |21        |美尔雅    |1,858     |-161      
4     |新湖期货    |2,008       |1,464     |方正中期    |1,763     |290       |方正中期  |1,844     |-233      
5     |光大期货    |1,905       |1,145     |国投安信期货|1,227     |868       |浙商期货  |1,419     |11        
6     |国投安信期货|1,806       |1,321     |东方财富    |991       |223       |广州期货  |1,308     |435       
7     |东方财富    |1,540       |990       |海证期货    |969       |49        |弘业期货  |1,177     |79        
8     |徽商期货    |1,430       |1,099     |东证期货    |650       |51        |中信建投  |1,029     |94        
9     |方正中期    |1,335       |1,115     |前海期货    |595       |38        |海通期货  |992       |27        
10    |华安期货    |1,241       |685       |美尔雅      |593       |174       |上海大陆  |866       |2         
11    |华鑫期货    |1,142       |1,127     |中信建投    |577       |53        |海证期货  |788       |131       
12    |冠通期货    |1,093       |745       |徽商期货    |560       |85        |中粮期货  |679       |271       
13    |美尔雅      |957         |816       |中州期货    |524       |149       |安粮期货  |669       |153       
14    |中信期货    |949         |724       |宝城期货    |503       |64        |华鑫期货  |617       |615       
15    |浙商期货    |898         |504       |中大期货    |456       |88        |南华期货  |599       |181       
16    |长江期货    |869         |769       |中辉期货    |446       |55        |混沌天成期货|575       |1         
17    |东吴期货    |845         |745       |广州金控    |439       |7         |瑞达期货  |556       |58        
18    |南华期货    |796         |618       |长江期货    |423       |64        |倍特期货  |518       |-230      
19    |海证期货    |774         |663       |国泰君安    |419       |101       |国投安信期货|480       |-4        
20    |国泰君安    |729         |604       |华泰期货    |417       |87        |东航期货  |453       |217       
合计|                |27255       |19555     |                |19103     |2548      |              |22017     |3451      

合约：SF003              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |方正中期    |20        |0         |中原期货  |19        |0         
2     |-           |-           |-         |-           |-         |-         |国贸期货  |1         |0         
合计|                |0           |0         |                |20        |0         |              |20        |0         

合约：SF005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,250       |-13,550   |国投安信期货|10,997    |-555      |摩根大通  |5,721     |25        
2     |中信期货    |7,236       |-10,305   |中信期货    |8,291     |-2,339    |中信期货  |5,598     |-123      
3     |上海大陆    |5,142       |-4,357    |南华期货    |6,982     |-358      |一德期货  |3,709     |356       
4     |新湖期货    |5,078       |-8,131    |弘业期货    |4,964     |-430      |海通期货  |2,909     |-223      
5     |光大期货    |4,419       |-8,151    |永安期货    |2,695     |-255      |华泰期货  |2,512     |-1,007    
6     |华泰期货    |3,402       |-9,688    |华信期货    |2,610     |-113      |国富期货  |2,446     |837       
