					郑州商品交易所期货持仓排名表(2020-03-11)

品种：苹果AP              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
2     |恒泰期货    |3,744       |1,260     |国投安信期货|3,996     |11        |国投安信期货|3,864     |6         
3     |光大期货    |3,602       |-525      |华泰期货    |3,016     |1         |华泰期货  |3,009     |0         
4     |中粮期货    |3,593       |758       |方正中期    |3,002     |-1        |方正中期  |3,002     |0         
5     |锦泰期货    |1,750       |-1,795    |格林大华期货|1,700     |0         |格林大华期货|1,700     |0         
6     |国投安信期货|1,557       |972       |光大期货    |1,309     |-74       |东海期货  |1,344     |20        
7     |方正中期    |1,121       |486       |大越期货    |1,200     |0         |光大期货  |1,304     |-88       
8     |大地期货    |1,117       |772       |锦泰期货    |1,197     |-118      |大越期货  |1,200     |0         
9     |中原期货    |1,084       |470       |申银万国    |1,040     |-4        |锦泰期货  |1,127     |-94       
10    |大有期货    |1,048       |572       |恒泰期货    |1,014     |480       |申银万国  |1,014     |-13       
11    |浙商期货    |1,020       |165       |中信期货    |512       |4         |恒泰期货  |1,014     |480       
12    |申银万国    |957         |-495      |大有期货    |437       |-3        |中信期货  |508       |5         
13    |首创期货    |572         |103       |中粮期货    |415       |2         |大有期货  |435       |-5        
14    |新湖期货    |430         |48        |大地期货    |364       |-15       |中粮期货  |406       |3         
15    |东海期货    |424         |-553      |中原期货    |305       |4         |大地期货  |355       |-16       
16    |东吴期货    |306         |-150      |西部期货    |270       |37        |中原期货  |304       |4         
17    |华闻期货    |218         |-420      |首创期货    |224       |67        |首创期货  |224       |67        
18    |中信期货    |203         |-875      |东海期货    |221       |-124      |新湖期货  |203       |188       
19    |宏源期货    |191         |-636      |新湖期货    |203       |188       |国信期货  |110       |19        
20    |广州期货    |135         |4         |华闻期货    |128       |-10       |国海良时  |88        |14        
合计|                |34120       |7634      |                |26410     |-1102     |              |27064     |-957      

合约：MA009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |19,678      |-3,056    |华泰期货    |11,708    |-386      |中信期货  |25,960    |4,014     
2     |新湖期货    |10,646      |831       |东吴期货    |9,325     |-954      |申银万国  |16,815    |944       
3     |东海期货    |10,294      |-1,703    |永安期货    |7,703     |1,325     |永安期货  |12,026    |309       
4     |中信期货    |9,174       |990       |中信期货    |7,557     |174       |华泰期货  |11,641    |306       
5     |东吴期货    |8,626       |-5,503    |东海期货    |6,766     |378       |东吴期货  |8,119     |-1,206    
6     |光大期货    |5,774       |-2,791    |徽商期货    |6,084     |315       |东海期货  |5,912     |744       
7     |华泰期货    |5,704       |-6,947    |安粮期货    |5,786     |74        |安粮期货  |5,083     |-3        
8     |弘业期货    |4,351       |-4,633    |华安期货    |5,563     |322       |宏源期货  |4,885     |-235      
9     |国泰君安    |3,162       |-2,770    |鲁证期货    |5,167     |-455      |平安期货  |4,409     |-546      
10    |方正中期    |3,043       |-874      |宏源期货    |4,595     |-268      |徽商期货  |4,208     |26        
11    |海通期货    |3,015       |-3,314    |平安期货    |4,432     |194       |中银国际  |4,062     |-3        
12    |永安期货    |2,984       |-13,091   |一德期货    |4,130     |642       |华安期货  |3,869     |-74       
13    |格林大华期货|2,964       |2,110     |海通期货    |3,768     |475       |海通期货  |3,786     |972       
14    |长江期货    |2,858       |-1,296    |新湖期货    |3,683     |-460      |国投安信期货|3,549     |-54       
15    |浙商期货    |2,622       |-1,710    |弘业期货    |2,843     |-84       |兴证期货  |3,045     |33        
16    |鲁证期货    |2,616       |-4,026    |兴证期货    |2,796     |13        |新湖期货  |3,001     |-590      
17    |华闻期货    |2,519       |-773      |国泰君安    |2,767     |48        |银河期货  |2,469     |218       
18    |徽商期货    |2,515       |-8,552    |东航期货    |2,722     |175       |东航期货  |2,251     |10        
19    |一德期货    |2,302       |-1,108    |申银万国    |2,598     |447       |弘业期货  |2,184     |139       
20    |华安期货    |2,168       |-3,183    |方正中期    |2,467     |903       |浙江新世纪|2,119     |0         
合计|                |107015      |-61399    |                |102460    |2878      |              |129393    |5004      

合约：MA011              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |格林大华期货|2,748       |2,742     |华泰期货    |11,044    |1         |华泰期货  |11,019    |0         
2     |东吴期货    |49          |26        |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
3     |中信建投    |40          |40        |中信期货    |5,505     |0         |中信期货  |5,501     |0         
4     |五矿经易期货|25          |-112      |银河期货    |2,697     |0         |银河期货  |2,718     |2         
5     |徽商期货    |13          |-67       |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |华安期货    |11          |-20       |格林大华期货|603       |-1,374    |格林大华期货|593       |-1,374    
7     |方正中期    |10          |-50       |迈科期货    |450       |0         |迈科期货  |478       |10        
8     |迈科期货    |10          |-21       |恒泰期货    |202       |0         |恒泰期货  |200       |0         
9     |宏源期货    |10          |-371      |宏源期货    |151       |-3        |五矿经易期货|166       |0         
10    |平安期货    |9           |-2        |东证期货    |104       |0         |宏源期货  |147       |-7        
11    |中大期货    |8           |-81       |申银万国    |78        |0         |建信期货  |84        |0         
12    |招商期货    |7           |5         |招商期货    |68        |5         |浙商期货  |71        |0         
13    |安粮期货    |6           |-1        |五矿经易期货|41        |-25       |天风期货  |60        |0         
14    |国贸期货    |5           |3         |安粮期货    |27        |4         |华西期货  |37        |0         
15    |中粮期货    |4           |-13       |方正中期    |26        |10        |徽商期货  |35        |7         
16    |浙商期货    |4           |-179      |平安期货    |24        |5         |长江期货  |30        |0         
17    |倍特期货    |4           |4         |华信期货    |17        |0         |中大期货  |18        |4         
18    |广州期货    |3           |-6        |海通期货    |15        |0         |西南期货  |16        |0         
19    |华西期货    |2           |2         |渤海期货    |12        |0         |东吴期货  |16        |11        
20    |弘业期货    |2           |2         |东吴期货    |12        |-6        |方正中期  |15        |0         
合计|                |2970        |1901      |                |29877     |-1383     |              |30004     |-1347     

合约：MA101              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东吴期货    |260         |72        |华泰期货    |5,020     |-1        |华泰期货  |5,025     |1         
2     |长江期货    |209         |-106      |弘业期货    |3,543     |12        |弘业期货  |3,508     |7         
3     |华西期货    |176         |165       |首创期货    |1,017     |1         |首创期货  |1,031     |0         
4     |中信期货    |174         |69        |一德期货    |310       |-1        |红塔期货  |326       |0         
5     |宏源期货    |160         |-287      |迈科期货    |237       |0         |迈科期货  |275       |8         
6     |鲁证期货    |109         |9         |国泰君安    |167       |-2        |永安期货  |241       |0         
7     |中财期货    |100         |89        |华金期货    |143       |0         |新湖期货  |200       |0         
8     |国泰君安    |100         |-56       |宏源期货    |116       |-57       |一德期货  |160       |0         
9     |徽商期货    |84          |-586      |东兴期货    |112       |5         |国富期货  |159       |36        
10    |广发期货    |79          |-30       |五矿经易期货|106       |0         |华安期货  |147       |41        
11    |华安期货    |75          |-246      |德盛期货    |103       |1         |宏源期货  |136       |-87       
12    |东方财富    |62          |-47       |华安期货    |92        |8         |华金期货  |125       |0         
13    |广州期货    |61          |18        |长江期货    |85        |-193      |银河期货  |99        |18        
14    |浙江新世纪  |60          |-335      |东吴期货    |79        |50        |徽商期货  |81        |48        
15    |光大期货    |50          |-54       |上海东亚    |76        |0         |浙江新世纪|78        |-6        
16    |银河期货    |48          |-101      |徽商期货    |71        |4         |上海东亚  |75        |0         
17    |长安期货    |46          |-130      |广发期货    |66        |-13       |东吴期货  |74        |50        
18    |浙商期货    |42          |-312      |方正中期    |62        |-3        |东海期货  |70        |0         
19    |方正中期    |39          |-46       |浙商期货    |61        |9         |海证期货  |60        |0         
20    |平安期货    |37          |12        |申银万国    |51        |1         |五矿经易期货|51        |5         
合计|                |1971        |-1902     |                |11517     |-179      |              |11921     |121       

合约：OI003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |0           |0         |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |58,077      |-23,995   |中信期货    |8,187     |390       |中粮期货  |14,114    |318       
2     |华泰期货    |17,068      |-13,262   |国投安信期货|5,073     |-89       |东证期货  |6,453     |83        
3     |光大期货    |12,890      |-5,451    |银河期货    |3,910     |108       |国投安信期货|5,925     |-160      
4     |海通期货    |12,767      |-3,778    |中信建投    |3,844     |-44       |国泰君安  |5,454     |88        
5     |中信期货    |11,988      |-13,727   |海通期货    |3,765     |1,841     |中信期货  |5,188     |360       
6     |华西期货    |9,872       |-507      |中粮期货    |3,139     |-99       |中信建投  |4,108     |130       
7     |华安期货    |6,916       |-1,682    |永安期货    |3,139     |-15       |华泰期货  |2,867     |104       
8     |徽商期货    |6,357       |-1,583    |安粮期货    |3,120     |-23       |鲁证期货  |2,587     |62        
9     |华闻期货    |5,898       |100       |一德期货    |3,105     |484       |国海良时  |2,585     |43        
10    |兴证期货    |5,690       |-1,767    |国富期货    |2,989     |440       |新湖期货  |2,297     |22        
11    |美尔雅      |4,774       |-1,915    |东证期货    |2,774     |252       |建信期货  |2,121     |-835      
12    |新湖期货    |4,657       |-1,661    |华安期货    |2,741     |808       |安粮期货  |2,114     |21        
13    |东方财富    |4,024       |356       |申银万国    |2,452     |-96       |上海中期  |1,573     |-22       
14    |银河期货    |3,761       |-1,085    |鲁证期货    |2,302     |-39       |兴证期货  |1,553     |556       
15    |国泰君安    |3,550       |-6,311    |建信期货    |1,955     |-26       |中国国际  |1,500     |16        
16    |中信建投    |3,124       |-1,203    |摩根大通    |1,591     |-10       |国联期货  |1,200     |-128      
17    |东吴期货    |3,122       |-4,669    |五矿经易期货|1,544     |-347      |永安期货  |1,067     |345       
18    |国元期货    |2,822       |17        |国泰君安    |1,543     |-258      |海通期货  |1,066     |-896      
19    |国富期货    |2,457       |-408      |方正中期    |1,454     |21        |申银万国  |991       |-15       
20    |安粮期货    |2,422       |-1,314    |长安期货    |1,254     |1         |南华期货  |757       |-87       
合计|                |182236      |-83845    |                |59881     |3299      |              |65520     |5         

合约：OI009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |6,017       |-1,418    |银河期货    |3,565     |25        |中粮期货  |9,608     |32        
2     |中信期货    |2,138       |-253      |中信期货    |3,068     |-20       |中信期货  |5,750     |32        
3     |国元期货    |2,049       |368       |国富期货    |2,700     |32        |兴证期货  |4,223     |0         
4     |银河期货    |1,376       |-671      |建信期货    |2,206     |1         |国投安信期货|4,017     |-59       
5     |安粮期货    |1,281       |-806      |信达期货    |2,160     |21        |中国国际  |2,585     |0         
6     |华泰期货    |1,042       |-1,760    |兴证期货    |2,091     |5         |东证期货  |1,880     |315       
7     |华安期货    |997         |-25       |上海中期    |1,934     |13        |上海中期  |1,845     |0         
8     |光大期货    |972         |-314      |国泰君安    |1,902     |8         |摩根大通  |1,700     |0         
9     |徽商期货    |855         |-85       |东证期货    |1,699     |4         |国海良时  |1,335     |-3        
10    |新湖期货    |750         |-94       |安粮期货    |1,698     |547       |国富期货  |1,053     |323       
11    |上海大陆    |739         |-901      |中信建投    |1,622     |16        |大有期货  |1,025     |-401      
12    |鲁证期货    |537         |162       |国投安信期货|1,399     |3         |华安期货  |879       |537       
13    |国泰君安    |493         |106       |兴业期货    |1,257     |5         |安粮期货  |834       |-34       
14    |国富期货    |473         |-10       |申银万国    |1,236     |-12       |新湖期货  |785       |12        
15    |天风期货    |468         |-533      |永安期货    |1,009     |76        |一德期货  |725       |0         
16    |金瑞期货    |456         |-99       |宏源期货    |842       |-13       |海通期货  |573       |3         
17    |大有期货    |450         |-506      |西南期货    |753       |-7        |中电投先融|535       |50        
18    |国金期货    |449         |-748      |前海期货    |728       |3         |中原期货  |500       |0         
19    |东航期货    |446         |32        |中粮期货    |715       |92        |永安期货  |489       |-153      
20    |国投安信期货|368         |-867      |中州期货    |711       |3         |南华期货  |410       |-32       
合计|                |22356       |-8422     |                |33295     |802       |              |40751     |622       

合约：RM003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |先锋期货    |134       |0         |兴证期货  |149       |0         
2     |-           |-           |-         |国泰君安    |11        |0         |-         |-         |-         
3     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
合计|                |0           |0         |                |149       |0         |              |149       |0         

合约：RM005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |143,540     |-18,471   |五矿经易期货|24,437    |26        |中粮期货  |46,496    |-2,781    
2     |新湖期货    |36,412      |-1,788    |广发期货    |6,718     |-1,480    |广发期货  |11,565    |97        
3     |华泰期货    |34,927      |-11,928   |中信期货    |6,441     |-948      |摩根大通  |9,441     |-50       
4     |国富期货    |32,665      |5,359     |永安期货    |5,892     |-1,809    |国投安信期货|8,365     |2,952     
5     |中信期货    |27,526      |-1,206    |新湖期货    |5,792     |52        |光大期货  |7,335     |120       
6     |兴证期货    |23,626      |-12,193   |国泰君安    |5,292     |-10       |中信期货  |6,296     |-714      
7     |广发期货    |22,645      |-4,539    |银河期货    |4,507     |-398      |新晟期货  |5,167     |11        
8     |光大期货    |21,105      |-7,025    |中信建投    |4,271     |85        |华泰期货  |3,596     |372       
9     |徽商期货    |17,805      |-758      |宏源期货    |4,228     |-366      |新湖期货  |3,437     |140       
10    |华安期货    |16,502      |-2,002    |华泰期货    |3,980     |-851      |海通期货  |3,267     |1,372     
11    |华西期货    |15,995      |-7,624    |方正中期    |3,848     |22        |东证期货  |3,245     |-1,683    
12    |冠通期货    |14,156      |1,968     |华安期货    |3,650     |-342      |国泰君安  |3,116     |-39       
13    |东方财富    |13,965      |-3,155    |招金期货    |3,450     |173       |徽商期货  |3,076     |150       
14    |海通期货    |13,855      |-423      |东证期货    |3,246     |-1,547    |上海大陆  |2,720     |21        
15    |东吴期货    |12,988      |-79       |申银万国    |3,102     |-143      |兴证期货  |2,582     |925       
16    |永安期货    |12,446      |295       |海通期货    |3,027     |49        |南华期货  |2,562     |494       
17    |华闻期货    |10,544      |-1,963    |徽商期货    |2,776     |-497      |申银万国  |2,555     |-302      
18    |国泰君安    |9,887       |-5,961    |中粮期货    |2,758     |-134      |东海期货  |2,546     |-46       
19    |国投安信期货|8,985       |-2,005    |国投安信期货|2,186     |-319      |鲁证期货  |1,933     |-1,463    
20    |平安期货    |8,906       |4,651     |兴证期货    |2,142     |-741      |五矿经易期货|1,834     |-248      
合计|                |498480      |-68847    |                |101743    |-9178     |              |131134    |-672      

合约：RM007              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |5,679       |-402      |五矿经易期货|7,658     |-52       |五矿经易期货|7,658     |-52       
2     |五矿经易期货|5,600       |-40       |东证期货    |3,383     |0         |东证期货  |3,389     |-4        
3     |国海良时    |3,554       |382       |国投安信期货|2,088     |3         |国投安信期货|2,083     |-3        
4     |锦泰期货    |3,200       |-777      |国海良时    |1,615     |-7        |国海良时  |1,600     |-9        
5     |华闻期货    |2,026       |-596      |中信期货    |999       |-180      |中信期货  |998       |-188      
6     |中信期货    |1,642       |-1,102    |中原期货    |502       |2         |中原期货  |500       |-1        
7     |建信期货    |1,374       |-235      |中信建投    |427       |-15       |中信建投  |430       |20        
8     |上海大陆    |1,330       |997       |建信期货    |200       |200       |锦泰期货  |156       |-86       
9     |海证期货    |1,328       |955       |中粮期货    |129       |3         |上海大陆  |128       |78        
10    |东证期货    |1,128       |-207      |银河期货    |107       |-14       |中粮期货  |125       |0         
11    |国投安信期货|1,034       |128       |中天期货    |100       |0         |海证期货  |112       |62        
12    |银河期货    |794         |22        |锦泰期货    |69        |-776      |华金期货  |100       |-250      
13    |中信建投    |559         |-109      |海证期货    |62        |-18       |中天期货  |100       |0         
14    |冠通期货    |472         |102       |上海大陆    |54        |-52       |永安期货  |86        |0         
15    |华金期货    |450         |334       |冠通期货    |51        |-50       |海航期货  |50        |0         
16    |首创期货    |362         |-454      |广发期货    |50        |7         |广发期货  |47        |-94       
17    |徽商期货    |242         |-378      |长江期货    |36        |28        |华泰期货  |35        |-14       
18    |英大期货    |224         |194       |国泰君安    |28        |1         |冠通期货  |30        |0         
19    |宏源期货    |203         |-9        |徽商期货    |25        |-17       |美尔雅    |28        |17        
20    |华安期货    |191         |75        |浙江新世纪  |25        |0         |徽商期货  |24        |23        
合计|                |31392       |-1120     |                |17608     |-937      |              |17679     |-501      

合约：RM009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |21,940      |-2,459    |永安期货    |8,128     |183       |中粮期货  |25,575    |-1,705    
2     |华泰期货    |20,415      |-2,541    |长江期货    |8,114     |301       |兴证期货  |21,261    |-5        
3     |华西期货    |13,058      |-1,258    |徽商期货    |6,729     |471       |国投安信期货|16,758    |933       
4     |广发期货    |11,591      |-4,992    |银河期货    |6,507     |-7,907    |南华期货  |7,650     |-243      
5     |银河期货    |10,064      |7,588     |英大期货    |5,758     |-133      |中信期货  |6,883     |-1,440    
6     |光大期货    |8,893       |-585      |五矿经易期货|5,129     |-843      |广发期货  |4,922     |135       
7     |中信期货    |7,896       |920       |华安期货    |4,465     |-133      |国海良时  |4,387     |68        
8     |海通期货    |5,837       |-1,397    |中信期货    |3,922     |-432      |华泰期货  |4,363     |-448      
9     |冠通期货    |5,300       |197       |国泰君安    |3,834     |188       |徽商期货  |4,000     |10        
10    |华安期货    |4,918       |178       |大越期货    |3,706     |-49       |瑞达期货  |3,941     |474       
11    |徽商期货    |4,747       |-619      |中信建投    |3,581     |1,316     |中国国际  |3,819     |-4        
12    |中信建投    |4,650       |1,291     |宏源期货    |3,070     |433       |中州期货  |3,778     |44        
13    |国信期货    |3,937       |-244      |弘业期货    |2,805     |-739      |国泰君安  |2,648     |105       
14    |美尔雅      |3,789       |1,985     |浙商期货    |2,758     |-99       |永安期货  |2,613     |-35       
15    |中粮期货    |3,664       |-5,018    |东航期货    |2,734     |-96       |东证期货  |2,554     |-60       
16    |国投安信期货|3,445       |620       |方正中期    |2,621     |232       |平安期货  |2,504     |174       
17    |国金期货    |3,245       |261       |中辉期货    |2,578     |-1        |一德期货  |2,096     |-82       
18    |锦泰期货    |3,219       |-591      |摩根大通    |2,500     |0         |福能期货  |1,516     |-146      
19    |弘业期货    |2,891       |1,273     |申银万国    |2,456     |490       |信达期货  |1,509     |-4        
20    |五矿经易期货|2,702       |-3,591    |光大期货    |2,428     |469       |国富期货  |1,434     |-93       
合计|                |146201      |-8982     |                |83823     |-6349     |              |124211    |-2322     

合约：RM101              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |美尔雅      |708         |381       |华泰期货    |2,325     |25        |华泰期货  |2,495     |17        
2     |徽商期货    |660         |66        |首创期货    |845       |-9        |金元期货  |1,218     |7         
3     |华鑫期货    |396         |-137      |大越期货    |655       |0         |首创期货  |824       |19        
4     |华安期货    |375         |57        |申银万国    |574       |10        |美尔雅    |740       |101       
5     |国金期货    |324         |-158      |中航期货    |526       |7         |徽商期货  |691       |253       
6     |国元期货    |306         |-213      |徽商期货    |474       |79        |中粮期货  |667       |0         
7     |宏源期货    |263         |20        |银河期货    |446       |16        |上海中期  |614       |-3        
8     |东航期货    |226         |139       |弘业期货    |439       |81        |永安期货  |577       |0         
9     |长城期货    |215         |-191      |德盛期货    |416       |1         |东证期货  |523       |-77       
10    |广州期货    |209         |196       |华安期货    |327       |75        |国富期货  |472       |7         
11    |中银国际    |201         |139       |方正中期    |294       |43        |长城期货  |416       |167       
12    |华闻期货    |194         |-247      |华鑫期货    |286       |38        |广州期货  |307       |199       
13    |银河期货    |167         |96        |浙商期货    |269       |7         |平安期货  |274       |-6        
14    |国海良时    |167         |-85       |永安期货    |250       |3         |长江期货  |259       |-4        
15    |格林大华期货|130         |42        |长江期货    |237       |15        |迈科期货  |257       |10        
16    |弘业期货    |119         |-15       |安粮期货    |225       |11        |华安期货  |253       |56        
17    |海证期货    |117         |-12       |南华期货    |225       |102       |宏源期货  |232       |10        
18    |先锋期货    |116         |-65       |格林大华期货|213       |16        |国海良时  |227       |-116      
19    |首创期货    |108         |55        |广发期货    |208       |25        |国投安信期货|217       |-37       
20    |南华期货    |106         |89        |光大期货    |197       |-2        |招金期货  |201       |2         
合计|                |5107        |157       |                |9431      |543       |              |11464     |605       

合约：RS007              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东航期货    |14          |5         |江西瑞奇    |4         |0         |大有期货  |6         |-1        
2     |东证期货    |12          |12        |德盛期货    |4         |4         |招商期货  |5         |5         
3     |大有期货    |11          |-5        |徽商期货    |3         |0         |海通期货  |3         |0         
4     |德盛期货    |10          |8         |津投期货    |3         |0         |银河期货  |2         |0         
5     |中原期货    |6           |4         |国泰君安    |3         |1         |永安期货  |2         |0         
6     |招商期货    |5           |5         |中原期货    |2         |0         |国投安信期货|1         |0         
7     |中信期货    |3           |-11       |申银万国    |1         |1         |鲁证期货  |1         |1         
8     |福能期货    |3           |2         |中信期货    |1         |-1        |中原期货  |1         |0         
9     |申银万国    |2           |2         |东证期货    |1         |-10       |美尔雅    |1         |0         
10    |光大期货    |2           |2         |新晟期货    |1         |0         |东证期货  |1         |0         
11    |华闻期货    |2           |0         |平安期货    |1         |0         |锦泰期货  |1         |0         
12    |鲁证期货    |1           |1         |-           |-         |-         |-         |-         |-         
13    |国贸期货    |1           |1         |-           |-         |-         |-         |-         |-         
14    |国泰君安    |1           |0         |-           |-         |-         |-         |-         |-         
15    |中辉期货    |1           |0         |-           |-         |-         |-         |-         |-         
合计|                |74          |26        |                |24        |-5        |              |24        |5         

合约：SA005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |2,915       |1,583     |永安期货    |2,911     |-5        |美尔雅    |2,463     |114       
2     |银河期货    |2,202       |2,084     |国投安信期货|2,283     |77        |华金期货  |2,043     |-2        
3     |美尔雅      |1,947       |1,626     |方正中期    |2,158     |110       |永安期货  |1,919     |-4        
4     |光大期货    |1,930       |590       |中信期货    |2,148     |7         |浙商期货  |1,821     |15        
5     |新湖期货    |1,469       |319       |一德期货    |2,123     |19        |中粮期货  |1,691     |33        
6     |方正中期    |1,415       |123       |中州期货    |744       |67        |方正中期  |1,591     |177       
7     |海通期货    |1,277       |-618      |东方财富    |707       |-26       |广州期货  |1,586     |236       
8     |中信期货    |1,252       |529       |鲁证期货    |626       |-22       |弘业期货  |1,359     |85        
9     |冠通期货    |1,187       |867       |美尔雅      |604       |43        |安粮期货  |913       |62        
10    |东方财富    |1,130       |-89       |浙商期货    |583       |307       |上海大陆  |834       |-4        
11    |浙商期货    |1,032       |185       |华泰期货    |574       |192       |南华期货  |785       |-5        
12    |徽商期货    |1,009       |-7        |宝城期货    |538       |48        |中信期货  |668       |253       
13    |申银万国    |911         |739       |中信建投    |534       |15        |海通期货  |649       |88        
14    |华安期货    |906         |-22       |徽商期货    |523       |-53       |申银万国  |600       |147       
15    |东吴期货    |826         |260       |中大期货    |480       |-8        |混沌天成期货|594       |14        
16    |国泰君安    |606         |338       |国信期货    |456       |-4        |招商期货  |566       |228       
17    |海证期货    |585         |538       |东证期货    |455       |5         |兴证期货  |520       |79        
18    |长江期货    |562         |288       |广州金控    |420       |-3        |新湖期货  |510       |191       
19    |广州期货    |515         |313       |华安期货    |416       |92        |倍特期货  |477       |-54       
20    |国投安信期货|507         |294       |申银万国    |411       |10        |东证期货  |449       |-67       
合计|                |24183       |9940      |                |19694     |871       |              |22038     |1586      

合约：SF003              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |方正中期    |20        |0         |中原期货  |20        |0         
合计|                |0           |0         |                |20        |0         |              |20        |0         

合约：SF005              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |5,018       |-2,199    |国投安信期货|11,943    |-94       |摩根大通  |6,111     |50        
2     |中信期货    |3,152       |-2,114    |中信期货    |7,550     |-467      |中信期货  |5,821     |-75       
3     |新湖期货    |3,010       |24        |南华期货    |6,329     |136       |一德期货  |3,251     |6         
4     |海通期货    |2,880       |2,461     |弘业期货    |5,051     |-338      |华泰期货  |2,877     |97        
5     |南华期货    |2,344       |-162      |海通期货    |2,766     |2,458     |兴证期货  |2,427     |-3        
6     |上海大陆    |1,548       |143       |华信期货    |2,616     |-27       |国富期货  |2,400     |-1        
7     |光大期货    |1,361       |-1,472    |永安期货    |2,568     |50        |海通期货  |2,366     |178       
8     |国投安信期货|1,353       |-575      |上海大陆    |2,118     |230       |东证期货  |2,037     |-49       
9     |徽商期货    |1,328       |-113      |中原期货    |1,976     |131       |国泰君安  |1,824     |-120      
10    |弘业期货    |1,111       |-183      |浙商期货    |1,671     |39        |国投安信期货|1,697     |239       
11    |东吴期货    |948         |-1,000    |银河期货    |1,580     |-227      |金瑞期货  |1,282     |69        
12    |华泰期货    |886         |-1,201    |中辉期货    |1,182     |-9        |永安期货  |1,233     |388       
13    |金瑞期货    |850         |-707      |兴业期货    |1,122     |-30       |中金期货  |1,191     |7         
14    |银河期货    |780         |-268      |兴证期货    |1,044     |-110      |宏源期货  |1,156     |25        
15    |中信建投    |768         |582       |东兴期货    |800       |-30       |弘业期货  |1,095     |133       
16    |国泰君安    |759         |-481      |方正中期    |732       |-20       |银河期货  |1,064     |151       
17    |国联期货    |694         |291       |国联期货    |704       |412       |东航期货  |1,019     |-38       
18    |永安期货    |656         |202       |国泰君安    |659       |-9        |国信期货  |981       |-27       
19    |申银万国    |595         |-171      |五矿经易期货|619       |-113      |鲁证期货  |978       |119       
20    |鲁证期货    |589         |-71       |东吴期货    |592       |10        |首创期货  |957       |381       
合计|                |30630       |-7014     |                |53622     |1992      |              |41767     |1530      

合约：SF009              日期： 2020-03-11
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |新湖期货    |391         |-442      |中信期货    |2,705     |-4        |中信期货  |2,826     |82        
2     |浙商期货    |311         |-729      |国投安信期货|2,656     |0         |浙商期货  |1,397     |14        
3     |东证期货    |210         |-227      |弘业期货    |729       |-8        |国联期货  |981       |80        
4     |银河期货    |193         |-90       |中财期货    |599       |0         |永安期货  |715       |12        
5     |中信期货    |164         |-88       |东吴期货    |456       |0         |海通期货  |472       |0         
6     |东吴期货    |155         |-387      |上海中期    |399       |0         |东吴期货  |459       |1         
7     |国联期货    |132         |-148      |永安期货    |325       |30        |上海中期  |407       |0         
8     |国泰君安    |118         |-12       |中原期货    |300       |0         |神华期货  |400       |0         
9     |格林大华期货|100         |90        |银河期货    |281       |144       |一德期货  |350       |0         
