					郑州商品交易所期货持仓排名表(2020-03-13)

品种：苹果AP              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
13    |浙商期货    |583         |-326      |中粮期货    |412       |7         |大有期货  |438       |7         
14    |中信期货    |567         |95        |大地期货    |365       |0         |中粮期货  |410       |10        
15    |方正中期    |381         |-675      |中原期货    |315       |0         |大地期货  |356       |0         
16    |宏源期货    |378         |-201      |永安期货    |230       |145       |中原期货  |314       |0         
17    |东吴期货    |333         |183       |首创期货    |200       |-14       |首创期货  |200       |-10       
18    |东海期货    |267         |-138      |华闻期货    |141       |22        |国信期货  |120       |11        
19    |华闻期货    |250         |-58       |东海期货    |134       |-7        |国海良时  |90        |2         
20    |天风期货    |221         |106       |浙商期货    |95        |62        |国联期货  |81        |81        
合计|                |23781       |-4113     |                |26541     |698       |              |27209     |851       

合约：MA009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |27,452      |5,717     |华泰期货    |12,694    |-456      |中信期货  |25,202    |-641      
2     |华泰期货    |15,445      |3,759     |中信期货    |10,014    |1,869     |申银万国  |17,570    |-337      
3     |东吴期货    |13,938      |-3,066    |东吴期货    |7,791     |-1,052    |华泰期货  |12,840    |-229      
4     |新湖期货    |13,679      |-889      |永安期货    |7,553     |-278      |永安期货  |12,781    |683       
5     |弘业期货    |10,599      |3,082     |华安期货    |6,711     |408       |弘业期货  |7,621     |2,434     
6     |中信期货    |7,040       |1,041     |海通期货    |6,086     |1,095     |东吴期货  |7,497     |-870      
7     |光大期货    |6,872       |-744      |安粮期货    |6,070     |147       |东证期货  |5,508     |-4,633    
8     |东海期货    |6,457       |-4,135    |鲁证期货    |5,671     |14        |新湖期货  |5,190     |2,643     
9     |徽商期货    |5,561       |1,140     |东证期货    |5,471     |-4,969    |安粮期货  |5,050     |-37       
10    |永安期货    |5,399       |2,239     |东海期货    |5,192     |-1,173    |宏源期货  |4,933     |-129      
11    |浙商期货    |4,843       |-412      |徽商期货    |5,072     |-1,257    |华安期货  |4,802     |406       
12    |国泰君安    |4,618       |388       |新湖期货    |4,759     |1,650     |海通期货  |4,474     |-64       
13    |华安期货    |4,366       |-177      |宏源期货    |4,546     |-191      |国投安信期货|3,714     |85        
14    |海通期货    |3,647       |416       |平安期货    |4,309     |-63       |东海期货  |3,699     |-1,364    
15    |天风期货    |3,194       |720       |一德期货    |4,296     |-35       |平安期货  |3,546     |12        
16    |华闻期货    |2,861       |859       |弘业期货    |3,912     |831       |中银国际  |3,487     |-602      
17    |鲁证期货    |2,726       |-517      |兴证期货    |3,156     |113       |徽商期货  |3,258     |-1,022    
18    |冠通期货    |2,560       |-796      |国泰君安    |3,093     |-208      |兴证期货  |3,121     |47        
19    |申银万国    |2,362       |-596      |东航期货    |3,030     |264       |东航期货  |2,598     |288       
20    |中信建投    |2,190       |-1,779    |银河期货    |2,741     |421       |天风期货  |2,378     |266       
合计|                |145809      |6250      |                |112167    |-2870     |              |139269    |-3064     

合约：MA011              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |126         |126       |华泰期货    |11,047    |2         |华泰期货  |11,040    |21        
2     |五矿经易期货|60          |36        |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
3     |徽商期货    |36          |-39       |中信期货    |5,505     |0         |中信期货  |5,501     |0         
4     |宏源期货    |31          |14        |银河期货    |2,697     |0         |银河期货  |2,718     |0         
5     |中粮期货    |25          |5         |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |华泰期货    |23          |22        |格林大华期货|593       |-10       |格林大华期货|593       |0         
7     |德盛期货    |20          |18        |迈科期货    |450       |0         |迈科期货  |478       |0         
8     |中大期货    |16          |-16       |恒泰期货    |201       |0         |恒泰期货  |200       |0         
9     |华安期货    |13          |-3        |宏源期货    |117       |-24       |宏源期货  |133       |-7        
10    |中原期货    |11          |3         |申银万国    |77        |-2        |五矿经易期货|127       |-58       
11    |格林大华期货|10          |8         |招商期货    |74        |2         |建信期货  |84        |0         
12    |方正中期    |8           |-16       |中粮期货    |49        |25        |浙商期货  |71        |0         
13    |申银万国    |6           |1         |五矿经易期货|40        |-2        |天风期货  |60        |0         
14    |平安期货    |5           |5         |方正中期    |36        |-1        |华西期货  |33        |0         
15    |招商期货    |4           |0         |浙商期货    |32        |0         |长江期货  |30        |0         
16    |迈科期货    |4           |-22       |平安期货    |29        |5         |徽商期货  |27        |-15       
17    |倍特期货    |4           |0         |德盛期货    |23        |20        |西南期货  |16        |0         
18    |国信期货    |2           |0         |华信期货    |17        |0         |方正中期  |15        |-1        
19    |银河期货    |2           |-6        |海通期货    |15        |0         |中大期货  |12        |-16       
20    |海通期货    |2           |-7        |渤海期货    |12        |0         |安粮期货  |5         |0         
合计|                |408         |129       |                |29815     |15        |              |29943     |-76       

合约：MA101              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东吴期货    |476         |27        |华泰期货    |5,022     |-5        |华泰期货  |5,056     |11        
2     |安粮期货    |268         |178       |弘业期货    |3,542     |5         |弘业期货  |3,503     |1         
3     |宏源期货    |161         |-73       |首创期货    |1,017     |0         |首创期货  |1,031     |0         
4     |东海期货    |135         |77        |一德期货    |311       |1         |红塔期货  |326       |0         
5     |长安期货    |130         |-36       |国泰君安    |266       |4         |迈科期货  |275       |-1        
6     |国泰君安    |101         |-59       |迈科期货    |236       |-2        |东海期货  |257       |134       
7     |徽商期货    |79          |-20       |东证期货    |195       |14        |永安期货  |228       |-11       
8     |永安期货    |72          |23        |华金期货    |146       |1         |新湖期货  |200       |0         
9     |华安期货    |66          |-5        |东兴期货    |122       |8         |国富期货  |179       |0         
10    |大地期货    |60          |7         |永安期货    |115       |35        |一德期货  |170       |-10       
11    |鑫鼎盛期货  |60          |-52       |安粮期货    |109       |44        |华安期货  |148       |-40       
12    |方正中期    |56          |1         |东吴期货    |100       |-33       |华金期货  |125       |0         
13    |盛达期货    |52          |2         |华安期货    |96        |-2        |宏源期货  |112       |31        
14    |建信期货    |52          |48        |五矿经易期货|90        |-16       |银河期货  |108       |27        
15    |首创期货    |52          |52        |德盛期货    |87        |-13       |盛达期货  |103       |52        
16    |华泰期货    |50          |-13       |徽商期货    |83        |14        |东吴期货  |96        |-39       
17    |华闻期货    |47          |29        |上海东亚    |77        |0         |徽商期货  |95        |-5        
18    |东航期货    |46          |11        |浙商期货    |75        |-1        |国投安信期货|89        |-15       
19    |华创期货    |42          |21        |长江期货    |72        |-8        |浙江新世纪|84        |-6        
20    |平安期货    |41          |-33       |平安期货    |70        |1         |上海东亚  |75        |0         
合计|                |2046        |185       |                |11831     |47        |              |12260     |129       

合约：OI005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |84,201      |-2,056    |中信期货    |8,118     |660       |中粮期货  |14,177    |-87       
2     |华泰期货    |28,320      |-8,237    |国投安信期货|5,131     |552       |国泰君安  |7,504     |1,815     
3     |中信期货    |17,019      |926       |一德期货    |4,573     |788       |东证期货  |7,362     |668       
4     |海通期货    |15,455      |-2,650    |中信建投    |3,950     |13        |国投安信期货|5,483     |-347      
5     |光大期货    |15,311      |-4,451    |银河期货    |3,917     |-55       |中信期货  |4,989     |-33       
6     |华西期货    |13,867      |-508      |中粮期货    |3,726     |405       |中信建投  |4,180     |29        
7     |华安期货    |8,612       |-3,176    |永安期货    |3,601     |308       |安粮期货  |2,967     |3         
8     |国泰君安    |7,334       |2,164     |华安期货    |3,139     |190       |海通期货  |2,920     |1,553     
9     |徽商期货    |7,247       |-4,694    |安粮期货    |3,128     |316       |华泰期货  |2,867     |-19       
10    |华闻期货    |6,722       |-1,765    |申银万国    |2,698     |-28       |鲁证期货  |2,727     |51        
11    |新湖期货    |6,657       |283       |东证期货    |2,689     |25        |建信期货  |2,511     |-79       
12    |东吴期货    |5,591       |-2,750    |国富期货    |2,619     |-485      |国海良时  |2,246     |-22       
13    |中辉期货    |5,301       |57        |鲁证期货    |1,961     |335       |新湖期货  |1,777     |-567      
14    |平安期货    |5,261       |3,709     |建信期货    |1,818     |-87       |上海中期  |1,514     |-61       
15    |宏源期货    |4,714       |-1,631    |海通期货    |1,817     |-264      |中国国际  |1,258     |-132      
16    |银河期货    |4,584       |-1,359    |五矿经易期货|1,771     |-128      |申银万国  |1,187     |180       
17    |东方财富    |4,354       |-2,280    |国泰君安    |1,509     |-147      |国联期货  |1,149     |12        
18    |永安期货    |3,828       |126       |方正中期    |1,454     |44        |兴证期货  |999       |-20       
19    |金瑞期货    |3,797       |1,387     |摩根大通    |1,280     |10        |国富期货  |957       |252       
20    |招商期货    |3,557       |1,301     |兴业期货    |1,251     |456       |中原期货  |823       |-221      
合计|                |251732      |-25604    |                |60150     |2908      |              |69597     |2975      

合约：OI009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,736       |543       |银河期货    |3,540     |-14       |中粮期货  |9,967     |263       
2     |中信期货    |3,046       |572       |中信期货    |3,061     |6         |中信期货  |6,235     |508       
3     |国泰君安    |2,352       |1,502     |国泰君安    |2,897     |983       |兴证期货  |4,225     |2         
4     |银河期货    |2,341       |-539      |国富期货    |2,805     |69        |国投安信期货|3,990     |151       
5     |国元期货    |2,008       |293       |建信期货    |2,205     |0         |中国国际  |2,587     |2         
6     |徽商期货    |1,820       |389       |信达期货    |2,133     |-3        |东证期货  |1,910     |-47       
7     |东海期货    |1,783       |1,451     |中信建投    |2,121     |384       |上海中期  |1,847     |-4        
8     |安粮期货    |1,685       |-694      |兴证期货    |2,094     |0         |摩根大通  |1,700     |0         
9     |上海大陆    |1,645       |-520      |上海中期    |1,935     |-39       |国海良时  |1,344     |2         
10    |光大期货    |1,474       |281       |东证期货    |1,722     |-11       |一德期货  |1,166     |327       
11    |国金期货    |1,439       |311       |安粮期货    |1,364     |62        |中电投先融|1,118     |200       
12    |华泰期货    |1,332       |-45       |国投安信期货|1,303     |-32       |安粮期货  |910       |99        
13    |华安期货    |1,154       |-442      |申银万国    |1,282     |8         |华安期货  |885       |35        
14    |天风期货    |1,148       |362       |兴业期货    |1,249     |-3        |永安期货  |862       |73        
15    |国投安信期货|1,065       |451       |英大期货    |1,030     |-22       |新湖期货  |799       |11        
16    |中粮期货    |1,049       |668       |宏源期货    |916       |97        |海通期货  |783       |93        
17    |宏源期货    |1,012       |372       |永安期货    |914       |-16       |大有期货  |752       |-201      
18    |中信建投    |1,006       |335       |首创期货    |785       |390       |中原期货  |701       |145       
19    |南华期货    |752         |251       |西南期货    |760       |13        |国富期货  |619       |-484      
20    |兴业期货    |615         |511       |中粮期货    |734       |-234      |申银万国  |588       |-1        
合计|                |36462       |6052      |                |34850     |1638      |              |42988     |1174      

合约：RI005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |1           |1         |东证期货    |10        |0         |江西瑞奇  |30        |0         
2     |上海大陆    |1           |0         |国泰君安    |8         |0         |新纪元期货|1         |0         
3     |-           |-           |-         |光大期货    |4         |0         |南华期货  |1         |0         
4     |-           |-           |-         |平安期货    |4         |0         |-         |-         |-         
5     |-           |-           |-         |金元期货    |3         |0         |-         |-         |-         
6     |-           |-           |-         |弘业期货    |1         |0         |-         |-         |-         
7     |-           |-           |-         |徽商期货    |1         |0         |-         |-         |-         
8     |-           |-           |-         |鲁证期货    |1         |0         |-         |-         |-         
合计|                |2           |1         |                |32        |0         |              |32        |0         

合约：RM005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |281,475     |105,312   |五矿经易期货|15,999    |-8,318    |中粮期货  |43,772    |-2,446    
2     |新湖期货    |77,280      |40,270    |中信期货    |7,546     |834       |广发期货  |11,244    |-128      
3     |华西期货    |51,923      |29,173    |广发期货    |6,317     |-85       |摩根大通  |8,546     |-595      
4     |国富期货    |47,443      |8,636     |东证期货    |6,286     |2,559     |国投安信期货|7,450     |-593      
5     |华泰期货    |43,890      |15,122    |新湖期货    |5,814     |-223      |光大期货  |6,864     |-326      
6     |中信期货    |41,070      |15,046    |国泰君安    |5,044     |62        |中信期货  |5,823     |-1,130    
7     |光大期货    |40,155      |11,884    |国投安信期货|4,324     |2,121     |新晟期货  |5,102     |-70       
8     |徽商期货    |37,349      |19,523    |宏源期货    |4,238     |223       |新湖期货  |3,411     |131       
9     |国泰君安    |32,991      |18,357    |永安期货    |4,234     |-1,358    |海通期货  |3,206     |-358      
10    |兴证期货    |32,509      |1,027     |华泰期货    |4,197     |151       |国泰君安  |3,129     |143       
11    |华安期货    |31,794      |15,394    |中信建投    |4,197     |190       |华泰期货  |3,007     |-133      
12    |广发期货    |28,851      |11,726    |方正中期    |4,163     |360       |东海期货  |2,515     |-79       
13    |东吴期货    |26,953      |8,830     |招金期货    |3,463     |986       |鲁证期货  |2,291     |330       
14    |冠通期货    |24,925      |11,241    |兴证期货    |3,102     |647       |东证期货  |2,223     |-436      
15    |东方财富    |22,456      |7,929     |银河期货    |3,039     |-913      |徽商期货  |2,000     |-899      
16    |中信建投    |20,472      |7,439     |华安期货    |3,031     |-734      |南华期货  |2,000     |554       
17    |华闻期货    |15,443      |3,312     |徽商期货    |2,919     |-26       |申银万国  |1,981     |-304      
18    |海通期货    |15,235      |1,823     |申银万国    |2,889     |-499      |兴证期货  |1,681     |334       
19    |中辉期货    |13,377      |8,637     |南华期货    |2,601     |602       |五矿经易期货|1,659     |-202      
20    |东航期货    |12,938      |6,737     |海通期货    |2,119     |-43       |国富期货  |1,609     |461       
合计|                |898529      |347418    |                |95522     |-3464     |              |119513    |-5746     

合约：RM007              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |12,526      |-24,346   |五矿经易期货|7,758     |0         |五矿经易期货|7,758     |0         
2     |五矿经易期货|8,020       |3,656     |东证期货    |4,794     |1,009     |东证期货  |4,808     |1,005     
3     |锦泰期货    |7,027       |-1,168    |国投安信期货|2,104     |3         |国投安信期货|2,104     |4         
4     |中信期货    |4,074       |2,630     |国海良时    |1,613     |-3        |国海良时  |1,617     |6         
5     |华闻期货    |3,893       |1,855     |中信期货    |1,005     |-31       |中信期货  |1,136     |-37       
6     |国海良时    |3,791       |569       |中原期货    |502       |1         |中原期货  |502       |2         
7     |国元期货    |3,574       |350       |中信建投    |426       |0         |中信建投  |410       |0         
8     |东证期货    |3,004       |1,702     |锦泰期货    |197       |59        |中粮期货  |115       |0         
9     |国投安信期货|2,113       |1,195     |中粮期货    |116       |0         |中天期货  |100       |0         
10    |建信期货    |824         |784       |银河期货    |106       |3         |永安期货  |70        |-16       
11    |中信建投    |634         |209       |中天期货    |100       |0         |锦泰期货  |62        |-188      
12    |徽商期货    |606         |131       |国泰君安    |28        |2         |徽商期货  |58        |27        
13    |国联期货    |478         |-137      |冠通期货    |21        |-10       |宏源期货  |53        |-42       
14    |华安期货    |416         |-182      |倍特期货    |20        |0         |中国国际  |40        |40        
15    |首创期货    |362         |-124      |海证期货    |20        |-21       |华泰期货  |34        |-9        
16    |宏源期货    |246         |68        |新纪元期货  |19        |0         |申银万国  |33        |11        
17    |国金期货    |231         |87        |华安期货    |19        |9         |美尔雅    |32        |2         
18    |弘业期货    |198         |5         |中国国际    |16        |15        |新晟期货  |21        |0         
19    |上海大陆    |190         |-28,301   |浙江新世纪  |15        |-10       |国信期货  |20        |10        
20    |中银国际    |186         |110       |徽商期货    |14        |-7        |英大期货  |12        |12        
合计|                |52393       |-40907    |                |18893     |1019      |              |18985     |827       

合约：RM009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |36,688      |7,192     |永安期货    |8,544     |97        |中粮期货  |23,730    |-238      
2     |华泰期货    |27,193      |5,005     |长江期货    |8,385     |392       |兴证期货  |21,351    |25        
3     |华西期货    |24,003      |9,526     |英大期货    |5,937     |-31       |国投安信期货|16,762    |171       
4     |光大期货    |19,209      |7,754     |大越期货    |5,878     |276       |南华期货  |7,099     |-537      
5     |广发期货    |15,000      |-27,869   |华安期货    |5,114     |701       |中信期货  |6,695     |54        
6     |徽商期货    |13,030      |3,108     |徽商期货    |5,069     |542       |广发期货  |5,026     |-254      
7     |中信期货    |11,879      |4,374     |中信期货    |4,078     |-97       |国海良时  |4,798     |192       
8     |华安期货    |9,141       |2,921     |中辉期货    |3,572     |725       |瑞达期货  |3,892     |-122      
9     |国金期货    |7,118       |2,359     |中信建投    |3,153     |-664      |中国国际  |3,809     |-60       
10    |海通期货    |6,984       |2,802     |浙商期货    |3,035     |-236      |永安期货  |3,651     |1,072     
11    |安粮期货    |6,770       |3,015     |弘业期货    |2,941     |453       |中州期货  |3,308     |-248      
12    |中粮期货    |6,734       |-11       |中财期货    |2,916     |368       |徽商期货  |3,018     |-922      
13    |中辉期货    |6,453       |4,394     |东航期货    |2,863     |189       |华泰期货  |2,823     |522       
14    |中信建投    |6,298       |1,691     |国泰君安    |2,819     |-344      |国泰君安  |2,408     |-121      
15    |冠通期货    |6,025       |1,680     |宏源期货    |2,689     |-106      |东证期货  |2,265     |-179      
16    |美尔雅      |5,980       |3,537     |一德期货    |2,547     |61        |平安期货  |2,136     |-195      
17    |锦泰期货    |5,809       |-870      |摩根大通    |2,500     |0         |一德期货  |2,103     |1         
18    |宏源期货    |5,714       |-446      |方正中期    |2,482     |-11       |美尔雅    |1,578     |119       
19    |国泰君安    |5,645       |2,291     |倍特期货    |2,482     |6         |信达期货  |1,541     |30        
20    |永安期货    |5,363       |4,192     |银河期货    |2,307     |890       |中金期货  |1,363     |206       
合计|                |231036      |36645     |                |79311     |3211      |              |119356    |-484      

合约：RM101              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |1,113       |-1,567    |华泰期货    |4,088     |495       |华泰期货  |4,369     |570       
2     |徽商期货    |1,059       |-198      |首创期货    |845       |-6        |徽商期货  |1,211     |100       
3     |国金期货    |923         |327       |大越期货    |660       |2         |金元期货  |1,210     |-32       
4     |美尔雅      |848         |192       |银河期货    |648       |110       |首创期货  |805       |0         
5     |国元期货    |792         |427       |申银万国    |601       |31        |中粮期货  |760       |93        
6     |长城期货    |717         |505       |中航期货    |590       |-62       |永安期货  |627       |50        
7     |华安期货    |535         |-31       |弘业期货    |497       |-47       |上海中期  |625       |8         
8     |东航期货    |401         |218       |徽商期货    |470       |-27       |美尔雅    |615       |-40       
9     |国海良时    |359         |-132      |德盛期货    |416       |-7        |东证期货  |472       |-33       
10    |华闻期货    |336         |150       |华安期货    |330       |-4        |国富期货  |461       |-71       
11    |海证期货    |308         |239       |方正中期    |305       |-1        |平安期货  |366       |32        
12    |银河期货    |288         |92        |华鑫期货    |296       |10        |长江期货  |365       |-17       
13    |东方财富    |276         |149       |浙商期货    |295       |-7        |广发期货  |350       |60        
14    |上海大陆    |271         |138       |长江期货    |281       |9         |瑞达期货  |330       |42        
15    |安粮期货    |266         |120       |安粮期货    |264       |-7        |广州期货  |305       |-1        
16    |东吴期货    |266         |127       |永安期货    |248       |-8        |安粮期货  |300       |151       
17    |宏源期货    |254         |4         |中信期货    |247       |30        |中信建投  |260       |77        
18    |弘业期货    |239         |-6        |江西瑞奇    |237       |132       |迈科期货  |249       |-10       
19    |长江期货    |220         |-328      |南华期货    |225       |-2        |国泰君安  |241       |45        
20    |中投天琪    |206         |200       |格林大华期货|224       |4         |华安期货  |235       |-1        
合计|                |9677        |626       |                |11767     |645       |              |14156     |1023      

合约：RS007              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |大有期货    |8           |8         |江西瑞奇    |4         |0         |大有期货  |6         |0         
2     |国都期货    |6           |6         |徽商期货    |3         |0         |海通期货  |2         |-1        
3     |申银万国    |4           |3         |德盛期货    |3         |0         |美尔雅    |2         |0         
4     |中原期货    |3           |-3        |津投期货    |2         |0         |永安期货  |2         |0         
5     |海通期货    |1           |1         |国泰君安    |1         |0         |东证期货  |1         |0         
6     |东航期货    |1           |-11       |平安期货    |1         |0         |东航期货  |1         |1         
7     |锦泰期货    |1           |1         |-           |-         |-         |-         |-         |-         
合计|                |24          |5         |                |14        |0         |              |14        |0         

合约：SA005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |2,421       |387       |永安期货    |2,843     |-93       |美尔雅    |2,372     |21        
2     |海通期货    |2,084       |88        |国投安信期货|2,467     |32        |华金期货  |2,102     |61        
3     |中信期货    |1,541       |901       |方正中期    |2,193     |20        |广州期货  |1,847     |390       
4     |新湖期货    |1,430       |21        |一德期货    |2,157     |40        |永安期货  |1,662     |-259      
5     |光大期货    |1,296       |280       |中信期货    |1,629     |-462      |中粮期货  |1,503     |-49       
6     |东方财富    |1,295       |567       |中州期货    |970       |211       |中信期货  |1,214     |447       
7     |方正中期    |1,168       |18        |浙商期货    |751       |32        |浙商期货  |1,116     |-345      
8     |永安期货    |704         |487       |东方财富    |714       |-106      |方正中期  |1,086     |-608      
9     |华安期货    |689         |112       |徽商期货    |551       |39        |弘业期货  |982       |-18       
10    |徽商期货    |643         |176       |宝城期货    |542       |3         |南华期货  |893       |88        
11    |美尔雅      |600         |153       |中信建投    |505       |-15       |安粮期货  |847       |-2        
12    |广州期货    |480         |181       |中大期货    |485       |0         |上海大陆  |830       |15        
13    |东吴期货    |453         |277       |国信期货    |460       |64        |新湖期货  |721       |-88       
14    |浙商期货    |451         |-209      |广州金控    |443       |-14       |海通期货  |636       |-75       
15    |华闻期货    |410         |194       |申银万国    |440       |20        |倍特期货  |620       |-104      
16    |平安期货    |377         |181       |平安期货    |437       |97        |混沌天成期货|573       |-11       
17    |中州期货    |364         |237       |银河期货    |420       |169       |申银万国  |547       |42        
18    |东证期货    |362         |240       |东证期货    |388       |-41       |招商期货  |502       |2         
19    |长江期货    |359         |108       |广发期货    |367       |-32       |中信建投  |425       |-13       
20    |中粮期货    |350         |101       |华泰期货    |360       |-49       |国投安信期货|379       |98        
合计|                |17477       |4500      |                |19122     |-85       |              |20857     |-408      

合约：SF004              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |光大期货    |1         |0         |中原期货  |1         |0         
合计|                |0           |0         |                |1         |0         |              |1         |0         

合约：SF005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |新湖期货    |7,805       |912       |国投安信期货|11,521    |-224      |摩根大通  |5,835     |-276      
2     |东证期货    |7,047       |-608      |中信期货    |7,381     |-329      |中信期货  |5,288     |1         
3     |中信期货    |6,690       |1,614     |南华期货    |6,431     |31        |一德期货  |3,976     |173       
4     |上海大陆    |3,238       |1,177     |弘业期货    |5,158     |-390      |华泰期货  |2,794     |18        
5     |光大期货    |2,907       |-588      |华信期货    |2,565     |-50       |海通期货  |2,118     |-154      
6     |方正中期    |2,548       |1,224     |永安期货    |1,984     |-644      |永安期货  |2,058     |269       
7     |浙商期货    |2,501       |1,041     |浙商期货    |1,920     |-201      |东证期货  |1,946     |-137      
8     |永安期货    |2,383       |767       |上海大陆    |1,907     |-426      |国泰君安  |1,767     |-33       
9     |国投安信期货|2,324       |240       |中原期货    |1,839     |-10       |兴证期货  |1,736     |-296      
10    |华泰期货    |2,303       |354       |海通期货    |1,827     |-39       |国富期货  |1,714     |-339      
11    |弘业期货    |2,205       |575       |银河期货    |1,673     |-82       |国投安信期货|1,373     |-80       
12    |兴证期货    |2,028       |816       |中辉期货    |1,214     |-184      |金瑞期货  |1,263     |-76       
13    |徽商期货    |1,798       |-600      |兴业期货    |1,104     |0         |宏源期货  |1,260     |-130      
14    |国富期货    |1,698       |-757      |东兴期货    |800       |0         |中金期货  |1,204     |2         
15    |东吴期货    |1,587       |653       |中财期货    |635       |569       |浙商期货  |1,149     |208       
16    |银河期货    |1,435       |-86       |国泰君安    |616       |58        |中粮期货  |1,110     |-27       
17    |国泰君安    |1,433       |546       |国联期货    |589       |0         |广州期货  |976       |-142      
18    |宝城期货    |1,215       |594       |华西期货    |580       |-1        |弘业期货  |969       |-77       
19    |华闻期货    |1,208       |525       |五矿经易期货|578       |-68       |银河期货  |967       |-123      
20    |中辉期货    |1,151       |404       |东吴期货    |570       |-160      |鲁证期货  |966       |-35       
合计|                |55504       |8803      |                |50892     |-2150     |              |40469     |-1254     

合约：SF009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |浙商期货    |1,311       |377       |中信期货    |2,733     |30        |中信期货  |2,997     |20        
2     |新湖期货    |948         |232       |国投安信期货|2,664     |-70       |浙商期货  |1,677     |-171      
3     |东证期货    |582         |118       |弘业期货    |917       |221       |国联期货  |919       |-89       
4     |中财期货    |552         |527       |东吴期货    |454       |-2        |永安期货  |695       |-20       
5     |中信期货    |480         |103       |上海中期    |399       |0         |东吴期货  |454       |-1        
6     |国联期货    |429         |321       |广州期货    |387       |0         |上海中期  |415       |10        
7     |弘业期货    |381         |301       |永安期货    |359       |23        |神华期货  |400       |0         
8     |东吴期货    |233         |45        |华鑫期货    |353       |-20       |一德期货  |352       |-1        
9     |银河期货    |225         |-102      |中原期货    |300       |0         |银河期货  |321       |-11       
10    |国泰君安    |210         |149       |新湖期货    |298       |-3        |海通期货  |306       |-65       
11    |华泰期货    |138         |39        |浙商期货    |260       |0         |中原期货  |302       |0         
12    |大有期货    |120         |76        |银河期货    |215       |148       |新湖期货  |283       |-5        
13    |国投安信期货|114         |32        |华信期货    |178       |5         |和融期货  |255       |18        
14    |中信建投    |106         |100       |国金期货    |171       |0         |宏源期货  |251       |22        
15    |平安期货    |102         |80        |中辉期货    |170       |-7        |华安期货  |222       |-9        
16    |光大期货    |92          |58        |兴业期货    |150       |-88       |美尔雅    |211       |-1        
17    |国富期货    |92          |89        |方正中期    |138       |21        |华泰期货  |194       |-8        
18    |徽商期货    |90          |24        |华金期货    |120       |0         |弘业期货  |191       |0         
19    |兴业期货    |88          |-93       |中财期货    |119       |-495      |申银万国  |143       |-3        
20    |东航期货    |81          |-6        |华泰期货    |110       |-2        |徽商期货  |133       |3         
合计|                |6374        |2470      |                |10495     |-239      |              |10721     |-311      

合约：SM005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |18,039      |-10,253   |中信期货    |7,022     |-623      |中信期货  |11,969    |-787      
2     |中信期货    |11,632      |-4,232    |国泰君安    |5,637     |185       |弘业期货  |4,205     |322       
3     |新湖期货    |11,241      |-899      |一德期货    |4,976     |606       |摩根大通  |4,081     |-1,673    
4     |光大期货    |5,815       |-954      |永安期货    |3,514     |-497      |国投安信期货|2,829     |-17       
