					郑州商品交易所期货持仓排名表(2020-03-06)

品种：苹果AP              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
17    |海通期货      |1,608       |138       |华安期货      |1,938     |-373      |东证期货      |1,764     |-262      
18    |弘业期货      |1,582       |448       |浙商期货      |1,783     |163       |宏源期货      |1,701     |54        
19    |方正中期      |1,579       |444       |华泰期货      |1,724     |135       |中金期货      |1,616     |1         
20    |鲁证期货      |1,564       |599       |大有期货      |1,597     |-86       |中电投先融    |1,607     |5         
合计  |              |81367       |10655     |                |62070     |1004      |              |69010     |-2499     

品种：白糖SR              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |103,619     |-1,757    |华泰期货      |38,214    |92        |中粮期货      |92,812    |2,019     
2     |华泰期货      |60,874      |3,620     |中粮期货      |29,643    |762       |中信期货      |22,457    |-366      
3     |中信期货      |35,213      |4,180     |永安期货      |20,385    |183       |永安期货      |17,558    |-195      
4     |广发期货      |29,042      |655       |东证期货      |16,546    |-2,973    |五矿经易期货  |15,407    |500       
5     |光大期货      |26,751      |-1,406    |光大期货      |15,263    |-200      |华泰期货      |15,299    |-170      
6     |东证期货      |24,785      |-3,610    |中信期货      |13,556    |289       |创元期货      |14,665    |24        
7     |华安期货      |23,418      |-6,156    |五矿经易期货  |12,412    |1,312     |东证期货      |14,293    |-1,576    
8     |海证期货      |22,790      |5,871     |海通期货      |11,176    |-1,269    |国投安信期货  |13,157    |74        
9     |徽商期货      |21,286      |2,507     |国泰君安      |10,483    |-730      |宏源期货      |12,893    |-126      
10    |华闻期货      |17,525      |-5,086    |华联期货      |10,327    |243       |光大期货      |12,660    |-27       
11    |银河期货      |17,293      |-4,005    |浙商期货      |10,038    |147       |中投天琪      |9,965     |-10       
12    |新湖期货      |17,060      |4,969     |国投安信期货  |9,399     |-394      |华金期货      |9,364     |-82       
13    |东吴期货      |16,983      |3,611     |大地期货      |8,776     |-283      |东海期货      |8,528     |216       
14    |国泰君安      |15,495      |2,663     |宏源期货      |8,498     |587       |首创期货      |7,865     |34        
15    |五矿经易期货  |14,548      |937       |东兴期货      |8,325     |-222      |渤海期货      |7,206     |-10       
16    |中粮期货      |13,719      |-2,636    |华金期货      |6,880     |3,247     |英大期货      |7,010     |-53       
17    |东海期货      |12,726      |-3,514    |渤海期货      |6,868     |29        |国泰君安      |6,876     |-553      
18    |中信建投      |12,631      |4,900     |中信建投      |6,790     |1,363     |东兴期货      |6,777     |-68       
19    |东方财富      |11,815      |962       |海证期货      |6,671     |510       |东方财富      |6,697     |1,199     
20    |华西期货      |11,305      |2,105     |华信期货      |6,569     |543       |广发期货      |6,435     |1,732     
合计  |              |508878      |8810      |                |256819    |3236      |              |307924    |2562      

品种：PTA              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |201,158     |33,250    |东证期货      |80,184    |-2,324    |永安期货      |107,452   |10,765    
2     |华泰期货      |136,971     |60,958    |中信期货      |73,666    |2,041     |中信期货      |104,339   |12,565    
3     |中信期货      |49,650      |12,693    |华泰期货      |71,652    |4,850     |国贸期货      |63,303    |1,113     
4     |永安期货      |48,716      |12,178    |永安期货      |53,177    |1,647     |华安期货      |60,846    |6,056     
5     |光大期货      |40,690      |11,310    |广发期货      |47,946    |679       |华泰期货      |59,702    |6,257     
6     |东吴期货      |39,724      |10,770    |中大期货      |35,903    |3,381     |银河期货      |58,883    |840       
7     |华安期货      |36,827      |10,254    |国贸期货      |35,549    |12,267    |宝城期货      |51,873    |-2,524    
8     |华闻期货      |36,630      |9,601     |银河期货      |35,307    |3,353     |新湖期货      |47,336    |-2,743    
9     |新湖期货      |35,574      |10,841    |光大期货      |35,026    |1,158     |建信期货      |46,430    |144       
10    |广发期货      |29,701      |8,771     |国泰君安      |34,055    |-385      |东吴期货      |38,040    |-3,066    
11    |中辉期货      |27,127      |11,157    |南华期货      |31,480    |1,389     |中银国际      |37,260    |147       
12    |国泰君安      |25,465      |13,208    |新湖期货      |29,993    |-985      |东证期货      |35,665    |-1,640    
13    |国贸期货      |24,226      |11,845    |海通期货      |27,163    |-53       |国泰君安      |34,453    |-648      
14    |申银万国      |24,162      |11,463    |方正中期      |26,594    |727       |光大期货      |34,247    |1,864     
15    |兴证期货      |22,820      |7,939     |徽商期货      |24,224    |-101      |通惠期货      |31,398    |1,153     
16    |南华期货      |22,359      |3,342     |申银万国      |24,134    |391       |申银万国      |26,233    |4,845     
17    |中信建投      |22,094      |1,390     |通惠期货      |24,117    |276       |格林大华期货  |24,834    |2,173     
18    |徽商期货      |22,000      |6,598     |弘业期货      |24,012    |1,545     |兴证期货      |24,575    |91        
19    |上海中期      |21,249      |12,155    |兴证期货      |22,545    |5,893     |东海期货      |23,877    |1,983     
20    |银河期货      |21,171      |7,552     |中信建投      |21,974    |2,779     |鲁证期货      |23,682    |257       
合计  |              |888314      |267275    |                |758701    |38528     |              |934428    |39632     

品种：尿素UR              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |24,488      |10,363    |国泰君安      |8,571     |-47       |中信期货      |9,866     |408       
2     |徽商期货      |10,903      |5,419     |中信期货      |6,216     |253       |一德期货      |7,861     |-631      
3     |国泰君安      |9,322       |4,940     |永安期货      |5,385     |-191      |国泰君安      |6,920     |-1,581    
4     |中信期货      |8,027       |2,557     |华泰期货      |5,161     |23        |方正中期      |4,774     |162       
5     |华安期货      |6,955       |4,213     |徽商期货      |3,255     |-44       |永安期货      |3,879     |36        
6     |华泰期货      |6,519       |1,497     |国投安信期货  |3,201     |90        |银河期货      |3,746     |61        
7     |一德期货      |5,660       |-1,984    |一德期货      |3,091     |-595      |海证期货      |3,736     |-24       
8     |东吴期货      |5,023       |3,098     |中信建投      |2,735     |628       |东证期货      |3,507     |642       
9     |招金期货      |4,657       |857       |海通期货      |2,298     |-833      |华泰期货      |3,156     |112       
10    |金瑞期货      |4,628       |1,997     |华安期货      |2,223     |102       |宏源期货      |2,957     |-97       
11    |东方财富      |4,390       |1,927     |方正中期      |2,003     |-67       |中辉期货      |2,810     |-18       
12    |光大期货      |4,389       |1,906     |招金期货      |1,860     |592       |光大期货      |2,734     |176       
13    |中信建投      |4,170       |1,299     |宏源期货      |1,751     |-39       |建信期货      |2,443     |-1,999    
14    |鲁证期货      |4,156       |643       |倍特期货      |1,748     |-41       |中信建投      |2,133     |-162      
15    |宏源期货      |4,026       |-628      |东证期货      |1,594     |377       |新湖期货      |2,115     |-181      
16    |长江期货      |3,949       |2,703     |兴证期货      |1,525     |-17       |鲁证期货      |1,940     |348       
17    |东证期货      |3,875       |532       |东吴期货      |1,511     |329       |申银万国      |1,799     |243       
18    |永安期货      |3,705       |411       |中银国际      |1,493     |224       |河北恒银      |1,531     |5         
19    |中电投先融    |3,659       |3,571     |冠通期货      |1,443     |-12       |兴证期货      |1,422     |-31       
20    |方正中期      |3,439       |684       |鲁证期货      |1,325     |110       |美尔雅        |1,374     |1,294     
合计  |              |125940      |46005     |                |58389     |842       |              |70703     |-1237     

品种：强麦WH              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |弘业期货      |15          |-11       |永安期货      |284       |3         |华安期货      |669       |0         
2     |永安期货      |7           |5         |国投安信期货  |178       |0         |永安期货      |235       |0         
3     |民生期货      |6           |6         |瑞达期货      |51        |-1        |国泰君安      |135       |0         
4     |国泰君安      |4           |3         |国贸期货      |50        |0         |国投安信期货  |117       |0         
5     |西部期货      |4           |4         |华鑫期货      |50        |0         |中州期货      |28        |0         
6     |新湖期货      |4           |1         |大地期货      |43        |0         |华信期货      |22        |0         
7     |徽商期货      |3           |-1        |中粮期货      |39        |0         |一德期货      |5         |-1        
8     |国元期货      |3           |3         |东证期货      |36        |1         |鲁证期货      |4         |1         
9     |银河期货      |3           |1         |中州期货      |32        |0         |中银国际      |3         |0         
10    |鲁证期货      |3           |-1        |徽商期货      |29        |-1        |中财期货      |2         |0         
11    |平安期货      |3           |1         |中国国际      |26        |0         |中信期货      |1         |0         
12    |上海大陆      |2           |0         |民生期货      |25        |0         |东证期货      |1         |0         
13    |方正中期      |2           |-1        |国泰君安      |19        |-4        |英大期货      |1         |0         
14    |中信期货      |2           |0         |广州期货      |17        |0         |中电投先融    |1         |0         
15    |中辉期货      |2           |1         |申银万国      |16        |0         |南华期货      |1         |0         
16    |华安期货      |2           |2         |平安期货      |16        |-3        |中钢期货      |0         |0         
17    |新纪元期货    |1           |1         |银河期货      |15        |1         |新纪元期货    |0         |0         
18    |国信期货      |1           |0         |光大期货      |15        |0         |华泰期货      |0         |0         
19    |长江期货      |1           |0         |国信期货      |13        |-1        |上海大陆      |0         |0         
20    |中原期货      |1           |1         |国元期货      |13        |3         |招商期货      |0         |0         
合计  |              |69          |15        |                |967       |-2        |              |1225      |0         

品种：动力煤ZC              日期： 2020-03-06
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |32,139      |7,294     |中信期货      |20,526    |1,351     |中信期货      |28,419    |981       
2     |一德期货      |14,758      |7,922     |东证期货      |11,723    |1,516     |国信期货      |13,112    |-290      
3     |华泰期货      |14,262      |5,014     |中电投先融    |10,185    |-800      |新湖期货      |12,132    |-291      
4     |中信期货      |13,080      |-5,112    |新湖期货      |9,165     |-850      |摩根大通      |12,038    |326       
5     |光大期货      |12,766      |6,472     |建信期货      |8,413     |-826      |一德期货      |10,975    |236       
6     |锦泰期货      |9,299       |3,106     |海证期货      |7,923     |-314      |中电投先融    |6,519     |-227      
7     |国投安信期货  |7,991       |3,608     |国投安信期货  |7,112     |1,443     |永安期货      |6,205     |524       
8     |广发期货      |6,955       |4,484     |长江期货      |6,028     |30        |华泰期货      |5,568     |485       
9     |新湖期货      |6,799       |1,051     |光大期货      |5,742     |420       |银河期货      |5,140     |669       
10    |永安期货      |5,776       |1,998     |一德期货      |5,657     |-10       |海证期货      |5,119     |-287      
11    |海证期货      |5,213       |2,518     |国信期货      |5,431     |142       |东证期货      |4,972     |65        
12    |东吴期货      |5,212       |3,277     |永安期货      |4,924     |114       |兴证期货      |4,814     |619       
13    |中信建投      |5,139       |3,587     |广发期货      |4,849     |-2,686    |宝城期货      |4,688     |1,553     
14    |海通期货      |4,517       |2,403     |宝城期货      |4,572     |71        |国泰君安      |4,042     |909       
15    |国信期货      |4,494       |-771      |鲁证期货      |4,137     |501       |鲁证期货      |3,827     |23        
16    |五矿经易期货  |4,291       |680       |中辉期货      |4,134     |477       |方正中期      |3,757     |200       
17    |宏源期货      |4,264       |322       |安粮期货      |4,097     |-259      |五矿经易期货  |3,585     |892       
18    |国泰君安      |4,146       |1,672     |国泰君安      |3,734     |-205      |东吴期货      |3,212     |-89       
19    |中财期货      |4,133       |2,710     |前海期货      |3,702     |47        |国投安信期货  |2,903     |218       
20    |中粮期货      |4,076       |3,291     |东吴期货      |3,654     |501       |海通期货      |2,869     |-196      
合计  |              |169310      |55526     |                |135708    |663       |              |143896    |6320      

合约：AP003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |五矿经易期货|7           |4         |鲁证期货    |22        |0         |五矿经易期货|18        |-7        
2     |中粮期货    |4           |4         |中国国际    |6         |1         |中州期货  |8         |1         
3     |美尔雅      |3           |2         |金元期货    |4         |0         |永安期货  |4         |0         
4     |申银万国    |2           |2         |国元期货    |2         |-2        |宏源期货  |4         |0         
5     |方正中期    |2           |2         |迈科期货    |2         |0         |中粮期货  |3         |3         
6     |光大期货    |2           |2         |光大期货    |2         |2         |鲁证期货  |2         |0         
7     |中国国际    |1           |1         |建信期货    |1         |0         |-         |-         |-         
8     |中州期货    |1           |1         |-           |-         |-         |-         |-         |-         
合计|                |22          |18        |                |39        |1         |              |39        |-3        

合约：AP005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |41,552      |-1,992    |中信期货    |5,082     |530       |中信期货  |7,491     |-470      
2     |中信期货    |17,584      |-242      |方正中期    |4,430     |279       |鲁证期货  |6,795     |175       
3     |华泰期货    |17,029      |2,491     |徽商期货    |3,692     |-237      |永安期货  |6,652     |108       
4     |光大期货    |15,943      |282       |东证期货    |3,616     |201       |东证期货  |5,464     |-20       
5     |徽商期货    |15,565      |1,806     |光大期货    |3,542     |-111      |海通期货  |4,446     |-56       
6     |东证期货    |14,569      |1,481     |华泰期货    |3,529     |294       |宏源期货  |4,197     |86        
7     |东吴期货    |13,288      |2,915     |永安期货    |3,369     |-5        |国泰君安  |3,618     |64        
8     |华安期货    |10,607      |-1,473    |国泰君安    |3,238     |313       |徽商期货  |3,485     |74        
9     |华闻期货    |9,564       |585       |华安期货    |3,110     |-6        |华泰期货  |3,372     |-219      
10    |新湖期货    |7,666       |-2,806    |银河期货    |2,987     |-148      |招金期货  |3,361     |182       
11    |国泰君安    |6,849       |401       |东方财富    |2,713     |-31       |中辉期货  |3,187     |311       
12    |海证期货    |6,610       |3,044     |海通期货    |2,654     |22        |海证期货  |3,161     |24        
13    |方正中期    |5,813       |73        |广发期货    |2,462     |16        |一德期货  |2,736     |60        
14    |东方财富    |5,737       |292       |瑞达期货    |2,453     |236       |安粮期货  |2,572     |-171      
15    |上海大陆    |5,704       |2,374     |中信建投    |2,419     |109       |申银万国  |2,197     |-78       
16    |鲁证期货    |5,675       |716       |国投安信期货|2,371     |50        |浙江新世纪|2,135     |-93       
17    |中信建投    |5,636       |161       |新纪元期货  |2,335     |317       |华安期货  |2,068     |79        
18    |永安期货    |5,549       |-49       |浙商期货    |2,188     |115       |东航期货  |2,062     |80        
19    |银河期货    |5,206       |866       |南华期货    |2,105     |-17       |银河期货  |2,009     |326       
20    |宏源期货    |4,942       |518       |平安期货    |2,010     |-335      |方正中期  |2,004     |18        
合计|                |221088      |11443     |                |60305     |1592      |              |73012     |480       

合约：AP010              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |1,229       |-161      |中信期货    |1,216     |11        |中信期货  |1,165     |31        
2     |中信期货    |786         |54        |光大期货    |715       |64        |永安期货  |809       |6         
3     |新湖期货    |361         |-63       |徽商期货    |628       |-39       |光大期货  |805       |23        
4     |东证期货    |323         |-59       |东吴期货    |550       |-6        |鲁证期货  |668       |-67       
5     |华闻期货    |269         |-60       |南华期货    |503       |-62       |金元期货  |502       |0         
6     |鲁证期货    |240         |157       |上海中期    |481       |-4        |东吴期货  |489       |-4        
7     |光大期货    |237         |62        |中辉期货    |361       |14        |徽商期货  |484       |5         
8     |华安期货    |224         |39        |永安期货    |350       |14        |海通期货  |471       |1         
9     |徽商期货    |196         |-277      |兴证期货    |326       |-1        |上海中期  |459       |0         
10    |方正中期    |193         |47        |中信建投    |323       |48        |上海大陆  |301       |31        
11    |中信建投    |171         |28        |上海大陆    |269       |34        |中州期货  |275       |-2        
12    |国泰君安    |162         |26        |华安期货    |258       |-14       |华鑫期货  |273       |-1        
13    |东航期货    |161         |36        |东航期货    |247       |30        |一德期货  |235       |0         
14    |中辉期货    |139         |15        |宏源期货    |239       |18        |西南期货  |233       |21        
15    |东吴期货    |132         |32        |海通期货    |238       |-10       |中信建投  |219       |9         
16    |上海大陆    |127         |-24       |银河期货    |235       |10        |国泰君安  |215       |10        
17    |安粮期货    |124         |15        |方正中期    |222       |6         |广州期货  |213       |-6        
18    |招金期货    |121         |11        |弘业期货    |183       |-5        |海证期货  |199       |-4        
19    |中衍期货    |118         |-94       |国泰君安    |177       |-6        |东航期货  |189       |-99       
20    |天风期货    |111         |-62       |东方财富    |175       |-3        |浙商期货  |186       |1         
合计|                |5424        |-278      |                |7696      |99        |              |8390      |-45       

合约：CF003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |冠通期货    |135         |-160      |冠通期货    |1,553     |-143      |东证期货  |819       |40        
2     |浙商期货    |96          |-55       |东证期货    |755       |0         |一德期货  |552       |0         
3     |永安期货    |92          |80        |永安期货    |700       |0         |冠通期货  |476       |0         
4     |中财期货    |49          |49        |浙商期货    |310       |0         |浙商期货  |470       |-24       
5     |国泰君安    |48          |48        |大有期货    |200       |0         |中粮期货  |392       |-24       
6     |东证期货    |40          |40        |金瑞期货    |110       |0         |华安期货  |264       |-32       
7     |中粮期货    |24          |22        |新纪元期货  |80        |-2        |金信期货  |184       |0         
8     |光大期货    |24          |24        |华联期货    |20        |0         |国元期货  |176       |-48       
9     |新纪元期货  |2           |2         |中国国际    |9         |0         |金瑞期货  |110       |0         
10    |-           |-           |-         |鲁证期货    |8         |0         |永安期货  |100       |-32       
11    |-           |-           |-         |华金期货    |8         |0         |光大期货  |56        |-24       
12    |-           |-           |-         |光大期货    |8         |0         |华泰期货  |48        |0         
13    |-           |-           |-         |东海期货    |5         |0         |国泰君安  |48        |48        
14    |-           |-           |-         |-           |-         |-         |东海期货  |45        |0         
15    |-           |-           |-         |-           |-         |-         |华联期货  |20        |0         
16    |-           |-           |-         |-           |-         |-         |中财期货  |6         |-49       
合计|                |510         |50        |                |3766      |-145      |              |3766      |-145      

合约：CF005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |92,562      |-32,233   |永安期货    |44,715    |901       |东证期货  |38,362    |-525      
2     |华泰期货    |47,276      |5,450     |中信期货    |26,993    |94        |中信期货  |35,754    |-1,050    
3     |国泰君安    |37,905      |22,400    |中粮期货    |21,506    |454       |国投安信期货|33,632    |4,201     
4     |东证期货    |32,056      |-7,120    |国投安信期货|21,019    |423       |永安期货  |24,808    |3,999     
5     |光大期货    |30,580      |-1,973    |华泰期货    |20,452    |-4,511    |长江期货  |20,774    |-199      
6     |华闻期货    |28,947      |-327      |中国国际    |13,154    |394       |国贸期货  |20,509    |-325      
7     |中信期货    |25,670      |-12,287   |大有期货    |13,076    |507       |银河期货  |19,205    |-324      
8     |中辉期货    |18,718      |-4,765    |银河期货    |12,697    |1,257     |南华期货  |16,465    |163       
9     |永安期货    |18,474      |-3,536    |方正中期    |11,748    |205       |中粮期货  |15,911    |372       
10    |东吴期货    |18,020      |-7,283    |广发期货    |10,883    |-622      |华信期货  |15,123    |-95       
11    |宏源期货    |16,244      |-4,394    |东证期货    |10,478    |-117      |中大期货  |13,033    |-1        
12    |方正中期    |15,246      |-2,992    |五矿经易期货|9,210     |218       |中国国际  |10,790    |-132      
13    |国投安信期货|14,656      |-6,445    |南华期货    |9,176     |41        |华泰期货  |10,546    |787       
14    |长江期货    |13,959      |9,748     |兴证期货    |8,845     |-215      |海通期货  |9,886     |2,065     
15    |华安期货    |11,202      |-702      |大越期货    |8,689     |-95       |信达期货  |8,536     |-103      
16    |广发期货    |10,837      |23        |光大期货    |8,507     |-1,053    |国泰君安  |8,461     |-8,940    
17    |华金期货    |10,641      |-857      |海通期货    |8,168     |-3,615    |建信期货  |8,371     |-126      
18    |东海期货    |10,350      |-649      |国泰君安    |7,881     |-519      |广发期货  |6,920     |-571      
19    |新湖期货    |10,337      |450       |长江期货    |7,419     |54        |兴证期货  |6,403     |-620      
20    |华西期货    |10,151      |-3,508    |浙商期货    |7,160     |-55       |瑞达期货  |5,378     |-52       
合计|                |473831      |-51000    |                |281776    |-6254     |              |328867    |-1476     

合约：CF007              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |4,027       |-722      |光大期货    |7,025     |8         |光大期货  |7,000     |0         
2     |中粮期货    |2,521       |1,393     |兴证期货    |2,502     |1         |中粮期货  |3,666     |500       
3     |国海良时    |2,310       |-445      |东证期货    |1,906     |246       |兴证期货  |2,500     |0         
4     |银河期货    |992         |649       |中信期货    |1,338     |3         |中信期货  |1,575     |196       
5     |招商期货    |846         |-21       |国投安信期货|1,237     |8         |国投安信期货|1,224     |8         
6     |南华期货    |826         |2         |招商期货    |1,001     |0         |招商期货  |1,061     |0         
7     |中信建投    |763         |72        |中粮期货    |453       |-1        |东证期货  |548       |0         
8     |海通期货    |635         |-281      |东吴期货    |448       |0         |广发期货  |429       |-224      
9     |华闻期货    |628         |360       |海通期货    |431       |3         |南华期货  |424       |73        
10    |中信期货    |589         |301       |南华期货    |430       |69        |国海良时  |362       |-3        
11    |浙商期货    |574         |-36       |国海良时    |347       |-1        |海通期货  |361       |0         
12    |东证期货    |500         |88        |永安期货    |332       |3         |银河期货  |292       |94        
13    |国元期货    |442         |146       |冠通期货    |300       |50        |东吴期货  |276       |0         
14    |国投安信期货|412         |102       |锦泰期货    |268       |-28       |锦泰期货  |240       |-19       
15    |国联期货    |368         |54        |华泰期货    |242       |34        |金瑞期货  |184       |0         
16    |国富期货    |286         |175       |国富期货    |217       |86        |中信建投  |176       |2         
17    |锦泰期货    |279         |86        |广发期货    |210       |-107      |上海大陆  |54        |-10       
18    |徽商期货    |257         |22        |徽商期货    |180       |8         |浙商期货  |54        |25        
19    |冠通期货    |250         |-51       |宏源期货    |169       |57        |西南期货  |48        |16        
20    |上海大陆    |232         |31        |建信期货    |160       |96        |徽商期货  |34        |3         
合计|                |17737       |1925      |                |19196     |535       |              |20508     |661       

合约：CF009              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |29,020      |9,399     |永安期货    |16,151    |1,316     |大有期货  |20,788    |430       
2     |海通期货    |17,033      |-7,038    |中粮期货    |9,965     |40        |东证期货  |17,520    |1,717     
3     |中辉期货    |14,283      |-2,904    |中信期货    |8,185     |-78       |中粮期货  |16,787    |93        
4     |光大期货    |12,301      |-1,786    |中国国际    |7,770     |257       |中信期货  |11,988    |1,052     
5     |东海期货    |9,063       |-987      |长江期货    |7,195     |596       |国投安信期货|11,131    |2,066     
6     |华金期货    |9,029       |2,673     |华泰期货    |6,033     |1,921     |宏源期货  |10,894    |922       
7     |宏源期货    |9,006       |2,009     |银河期货    |5,948     |-420      |兴证期货  |10,855    |17        
8     |国泰君安    |8,521       |6,034     |国投安信期货|4,485     |64        |永安期货  |9,973     |219       
9     |东吴期货    |8,347       |198       |鲁证期货    |4,269     |770       |银河期货  |9,839     |1,857     
10    |中信期货    |7,942       |-5,786    |海通期货    |4,258     |-513      |海通期货  |7,913     |422       
11    |银河期货    |6,827       |4,130     |建信期货    |3,947     |-446      |华泰期货  |4,636     |269       
12    |新湖期货    |5,750       |5,097     |兴证期货    |3,643     |368       |中国国际  |4,197     |-53       
13    |中原期货    |5,142       |2,730     |国泰君安    |3,394     |322       |金瑞期货  |3,948     |-29       
14    |广发期货    |5,019       |3,303     |南华期货    |3,391     |147       |国贸期货  |3,429     |99        
15    |东证期货    |5,016       |-2,943    |光大期货    |3,310     |-1,025    |一德期货  |2,871     |8         
16    |华安期货    |4,915       |-44       |东证期货    |3,218     |273       |广发期货  |2,755     |369       
17    |永安期货    |4,593       |-1,945    |弘业期货    |2,940     |386       |建信期货  |2,626     |68        
18    |华闻期货    |4,085       |-1,155    |中州期货    |2,913     |1,082     |华信期货  |2,200     |-385      
19    |国投安信期货|3,560       |-463      |浙商期货    |2,831     |-53       |弘业期货  |2,097     |93        
20    |格林大华期货|3,437       |406       |华金期货    |2,809     |1,603     |冠通期货  |1,950     |100       
合计|                |172889      |10928     |                |106655    |6610      |              |158397    |9334      

合约：CF101              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |首创期货    |800         |783       |首创期货    |1,931     |400       |中州期货  |5,600     |0         
2     |银河期货    |541         |357       |华泰期货    |1,645     |-5        |国海良时  |3,641     |9         
3     |国元期货    |470         |-62       |东证期货    |1,498     |37        |华泰期货  |1,800     |200       
4     |渤海期货    |408         |-230      |渤海期货    |1,109     |408       |金瑞期货  |631       |0         
5     |先锋期货    |399         |-46       |广发期货    |836       |-8        |首创期货  |408       |400       
6     |华闻期货    |238         |38        |银河期货    |750       |67        |五矿经易期货|369       |9         
7     |东吴期货    |221         |-11       |中信期货    |689       |-11       |广发期货  |299       |4         
8     |华泰期货    |217         |193       |先锋期货    |430       |-387      |浙商期货  |285       |0         
9     |中辉期货    |188         |-238      |东海期货    |392       |0         |中粮期货  |261       |0         
10    |中天期货    |136         |19        |永安期货    |365       |29        |国元期货  |211       |11        
11    |国投安信期货|122         |-124      |方正中期    |336       |-2        |中辉期货  |168       |25        
12    |华安期货    |102         |29        |中辉期货    |285       |43        |东证期货  |109       |0         
13    |南华期货    |101         |92        |国元期货    |259       |55        |永安期货  |109       |-49       
14    |宏源期货    |89          |-18       |宏源期货    |249       |67        |迈科期货  |103       |29        
15    |永安期货    |84          |-21       |中大期货    |228       |1         |招金期货  |101       |0         
16    |中信建投    |71          |34        |国投安信期货|217       |-97       |南华期货  |100       |100       
17    |国金期货    |63          |-67       |中粮期货    |209       |11        |浙江新世纪|96        |3         
18    |东证期货    |55          |-88       |浙商期货    |191       |1         |国信期货  |53        |11        
19    |迈科期货    |54          |-31       |大地期货    |170       |0         |华联期货  |51        |0         
20    |五矿经易期货|52          |-59       |金石期货    |145       |0         |天风期货  |51        |0         
合计|                |4411        |550       |                |11934     |609       |              |14446     |752       

合约：CJ003              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |国泰君安    |6         |-6        |永安期货  |13        |0         
2     |-           |-           |-         |华金期货    |5         |0         |-         |-         |-         
3     |-           |-           |-         |永安期货    |2         |0         |-         |-         |-         
合计|                |0           |0         |                |13        |-6        |              |13        |0         

合约：CJ005              日期： 2020-03-06
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |6,489       |1,521     |国泰君安    |3,243     |752       |中信期货  |1,127     |60        
2     |中信期货    |3,673       |1,165     |中信期货    |1,280     |81        |银河期货  |842       |141       
3     |国泰君安    |3,608       |1,841     |鲁证期货    |778       |72        |东证期货  |790       |149       
4     |华泰期货    |3,240       |1,018     |云财富期货  |761       |118       |东航期货  |771       |117       
5     |新湖期货    |2,675       |940       |海证期货    |720       |169       |宏源期货  |635       |284       
6     |东证期货    |2,161       |817       |银河期货    |608       |-37       |国投安信期货|598       |-14       
7     |冠通期货    |1,973       |1,518     |华泰期货    |569       |169       |华安期货  |547       |-52       
8     |光大期货    |1,917       |985       |五矿经易期货|561       |71        |华西期货  |543       |89        
9     |兴证期货    |1,626       |560       |永安期货    |528       |-34       |永安期货  |490       |-3        
10    |华安期货    |1,615       |558       |广州期货    |526       |30        |方正中期  |475       |175       
11    |徽商期货    |1,540       |675       |东吴期货    |499       |190       |东方财富  |473       |27        
12    |东吴期货    |1,530       |598       |中财期货    |468       |114       |东吴期货  |433       |102       
13    |华闻期货    |1,116       |463       |新湖期货    |457       |18        |上海中期  |432       |299       
14    |中原期货    |1,115       |969       |华西期货    |449       |107       |徽商期货  |417       |5         
