					郑州商品交易所期货持仓排名表(2020-03-12)

品种：苹果AP              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
17    |中财期货      |3,511       |2,993     |道通期货      |2,012     |0         |英大期货      |1,922     |273       
18    |国富期货      |3,195       |2,403     |东证期货      |1,998     |-164      |东吴期货      |1,822     |-783      
19    |国泰君安      |3,150       |118       |兴业期货      |1,961     |-120      |浙商期货      |1,781     |-797      
20    |宝城期货      |3,092       |2,940     |宏源期货      |1,955     |132       |中电投先融    |1,728     |-19       
合计  |              |148739      |72023     |                |71263     |-66       |              |76812     |3262      

品种：白糖SR              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |138,317     |43,072    |中粮期货      |39,222    |4,808     |中粮期货      |81,276    |-2,008    
2     |华泰期货      |92,663      |47,771    |华泰期货      |36,479    |-2,211    |中信期货      |22,725    |123       
3     |光大期货      |43,205      |11,198    |中信期货      |15,728    |257       |五矿经易期货  |18,285    |-1,659    
4     |中信期货      |36,454      |10,516    |光大期货      |13,059    |773       |永安期货      |18,065    |543       
5     |广发期货      |32,939      |13,368    |华信期货      |13,032    |604       |创元期货      |14,573    |-6        
6     |海证期货      |31,508      |27,137    |海通期货      |12,294    |-495      |华泰期货      |14,195    |-8        
7     |东证期货      |30,046      |8,520     |永安期货      |11,381    |-626      |东证期货      |13,566    |260       
8     |华安期货      |25,574      |1,301     |东证期货      |11,276    |140       |国投安信期货  |12,677    |1,260     
9     |银河期货      |22,560      |6,837     |银河期货      |9,910     |-247      |宏源期货      |11,894    |45        
10    |华闻期货      |20,672      |7,592     |大地期货      |9,868     |435       |中投天琪      |9,799     |479       
11    |五矿经易期货  |18,989      |6,277     |国泰君安      |9,766     |-1,122    |银河期货      |8,076     |73        
12    |中粮期货      |18,140      |7,152     |东兴期货      |9,692     |-942      |华金期货      |7,500     |-28       
13    |新湖期货      |16,072      |-814      |国投安信期货  |9,217     |1,947     |国泰君安      |7,024     |-1,026    
14    |东吴期货      |16,009      |2,527     |五矿经易期货  |8,343     |-4,848    |东方财富      |6,929     |160       
15    |宏源期货      |15,806      |9,072     |华联期货      |8,240     |-323      |东海期货      |6,277     |-1,768    
16    |徽商期货      |15,134      |4,697     |宏源期货      |7,714     |-705      |光大期货      |6,230     |-266      
17    |华西期货      |13,682      |5,746     |中州期货      |6,733     |236       |英大期货      |6,168     |-80       
18    |东海期货      |13,675      |5,365     |渤海期货      |6,216     |19        |华信期货      |5,462     |-84       
19    |国泰君安      |13,672      |4,585     |混沌天成期货  |6,036     |110       |中州期货      |5,398     |168       
20    |兴证期货      |13,523      |4,833     |首创期货      |5,984     |316       |渤海期货      |5,397     |201       
合计  |              |628640      |226752    |                |250190    |-1874     |              |281516    |-3621     

品种：PTA              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |401,020     |106,090   |东证期货      |101,499   |3,932     |永安期货      |115,404   |20,827    
2     |华泰期货      |359,100     |144,898   |永安期货      |60,587    |3,244     |中信期货      |101,596   |807       
3     |东吴期货      |134,645     |92,413    |中大期货      |52,250    |3,723     |国贸期货      |64,585    |142       
4     |中信期货      |123,382     |63,039    |中信期货      |52,160    |-8,465    |申银万国      |57,500    |6,214     
5     |华闻期货      |121,526     |49,158    |华泰期货      |51,686    |2,316     |银河期货      |54,072    |-8,305    
6     |光大期货      |104,768     |51,705    |广发期货      |46,073    |192       |新湖期货      |52,947    |-505      
7     |华安期货      |101,925     |64,744    |光大期货      |43,413    |4,815     |华泰期货      |52,492    |3,060     
8     |新湖期货      |80,167      |39,802    |鲁证期货      |41,833    |-452      |国泰君安      |49,925    |12,050    
9     |永安期货      |76,787      |20,771    |上海中期      |40,380    |14,636    |华安期货      |47,403    |-8,688    
10    |宏源期货      |64,390      |42,347    |国泰君安      |37,591    |2,230     |宝城期货      |47,298    |-424      
11    |海通期货      |62,186      |30,470    |南华期货      |37,516    |1,440     |建信期货      |44,126    |-3,400    
12    |徽商期货      |51,028      |27,080    |银河期货      |33,581    |-2,759    |通惠期货      |38,095    |150       
13    |兴证期货      |50,256      |6,729     |国贸期货      |31,292    |694       |中银国际      |37,132    |365       
14    |银河期货      |49,576      |30,142    |方正中期      |28,317    |2,360     |东证期货      |36,024    |1,262     
15    |上海中期      |46,813      |11,907    |新湖期货      |27,283    |-490      |光大期货      |34,640    |1,651     
16    |广发期货      |44,487      |1,941     |申银万国      |27,026    |575       |东吴期货      |34,433    |-1,691    
17    |国泰君安      |44,170      |6,943     |通惠期货      |26,238    |803       |鲁证期货      |30,752    |4,212     
18    |华西期货      |42,685      |11,841    |一德期货      |26,097    |-36       |上海中期      |26,504    |2,103     
19    |混沌天成期货  |41,570      |39,605    |海通期货      |25,056    |3,295     |国投安信期货  |25,992    |9,230     
20    |申银万国      |40,993      |-4,540    |弘业期货      |24,607    |1,232     |宏源期货      |25,226    |1,187     
合计  |              |2041474     |837085    |                |814485    |33285     |              |976146    |40247     

品种：尿素UR              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |18,729      |2,286     |国泰君安      |10,644    |-2,302    |中信期货      |7,931     |-834      
2     |冠通期货      |10,525      |7,759     |中信期货      |8,018     |3,034     |一德期货      |6,839     |-2,270    
3     |中信期货      |10,286      |1,276     |永安期货      |5,095     |248       |国泰君安      |6,739     |-1,211    
4     |国泰君安      |8,997       |2,328     |一德期货      |3,077     |430       |永安期货      |4,480     |633       
5     |徽商期货      |7,291       |2,035     |国投安信期货  |3,070     |-47       |华泰期货      |4,002     |86        
6     |华泰期货      |7,067       |1,564     |华安期货      |2,240     |-1,327    |银河期货      |3,867     |142       
7     |永安期货      |6,401       |3,098     |华泰期货      |2,131     |-41       |中辉期货      |2,897     |207       
8     |一德期货      |6,142       |85        |中信建投      |2,025     |-292      |海证期货      |2,876     |-1,400    
9     |金瑞期货      |5,649       |1,793     |徽商期货      |1,884     |-484      |光大期货      |2,611     |46        
10    |华安期货      |5,118       |-734      |银河期货      |1,848     |290       |中信建投      |2,489     |219       
11    |东吴期货      |4,883       |1,385     |冠通期货      |1,818     |261       |鲁证期货      |2,453     |394       
12    |宏源期货      |4,855       |2,237     |方正中期      |1,772     |2         |方正中期      |2,449     |-267      
13    |东方财富      |4,519       |511       |上海大陆      |1,599     |177       |徽商期货      |2,176     |1,803     
14    |鲁证期货      |4,115       |728       |瑞达期货      |1,401     |-28       |海通期货      |1,762     |218       
15    |方正中期      |3,549       |-2,024    |东证期货      |1,347     |274       |新湖期货      |1,658     |-303      
16    |光大期货      |3,547       |459       |东方财富      |1,215     |-274      |河北恒银      |1,534     |19        
17    |中辉期货      |3,497       |2,212     |兴证期货      |1,183     |-126      |东证期货      |1,495     |-383      
18    |中信建投      |3,467       |-368      |东吴期货      |1,038     |-26       |宏源期货      |1,412     |-437      
19    |东证期货      |3,273       |189       |宏源期货      |1,031     |-152      |兴证期货      |1,281     |-198      
20    |东航期货      |2,347       |154       |弘业期货      |1,030     |33        |国投安信期货  |1,251     |282       
合计  |              |124257      |26973     |                |53466     |-350      |              |62202     |-3254     

品种：强麦WH              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |弘业期货      |28          |13        |永安期货      |287       |-2        |华安期货      |631       |-1        
2     |国投安信期货  |23          |10        |国投安信期货  |214       |21        |永安期货      |235       |0         
3     |国泰君安      |11          |3         |瑞达期货      |51        |0         |国泰君安      |135       |0         
4     |申银万国      |4           |4         |国贸期货      |50        |0         |国投安信期货  |117       |0         
5     |上海中期      |3           |1         |华鑫期货      |50        |0         |华信期货      |23        |0         
6     |徽商期货      |2           |-1        |大地期货      |43        |0         |中州期货      |11        |0         
7     |银河期货      |2           |-4        |中粮期货      |37        |0         |一德期货      |5         |0         
8     |铜冠金源      |2           |2         |东证期货      |37        |0         |银河期货      |3         |0         
9     |永安期货      |2           |2         |徽商期货      |30        |0         |中银国际      |3         |0         
10    |东方财富      |2           |2         |中国国际      |26        |0         |弘业期货      |2         |0         
11    |上海大陆      |1           |-2        |民生期货      |23        |0         |平安期货      |2         |0         
12    |鲁证期货      |1           |0         |广州期货      |17        |0         |中财期货      |1         |0         
13    |金元期货      |1           |1         |国信期货      |15        |0         |徽商期货      |1         |0         
14    |东航期货      |1           |1         |光大期货      |15        |0         |鲁证期货      |1         |0         
15    |东吴期货      |1           |1         |弘业期货      |14        |0         |英大期货      |1         |0         
16    |华安期货      |1           |-4        |国元期货      |13        |0         |中电投先融    |1         |0         
17    |南华期货      |1           |1         |招商期货      |12        |0         |南华期货      |1         |0         
18    |中钢期货      |0           |0         |海通期货      |12        |0         |中钢期货      |0         |0         
19    |新纪元期货    |0           |0         |银河期货      |11        |-2        |新纪元期货    |0         |0         
20    |华泰期货      |0           |0         |华安期货      |11        |0         |华泰期货      |0         |0         
合计  |              |86          |30        |                |968       |17        |              |1173      |-1        

品种：动力煤ZC              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |20,572      |3,394     |中信期货      |24,702    |1,874     |中信期货      |27,818    |-80       
2     |中信期货      |9,216       |1,812     |东证期货      |9,756     |199       |永安期货      |13,383    |2,797     
3     |华泰期货      |7,151       |-360      |新湖期货      |8,795     |0         |摩根大通      |11,693    |-160      
4     |永安期货      |6,896       |3,953     |永安期货      |8,246     |799       |国信期货      |10,746    |294       
5     |锦泰期货      |6,819       |1,232     |国信期货      |8,232     |-84       |新湖期货      |10,239    |245       
6     |光大期货      |6,800       |1,594     |国投安信期货  |8,089     |79        |一德期货      |7,821     |-1,077    
7     |新湖期货      |4,555       |889       |海证期货      |7,069     |621       |华泰期货      |5,754     |1,043     
8     |银河期货      |3,454       |2,092     |建信期货      |7,063     |-6        |宝城期货      |5,504     |-61       
9     |一德期货      |3,368       |831       |一德期货      |6,632     |-221      |海证期货      |5,169     |-401      
10    |海通期货      |3,338       |668       |长江期货      |5,760     |17        |银河期货      |5,154     |139       
11    |广发期货      |3,229       |896       |广发期货      |5,725     |319       |中电投先融    |4,480     |-206      
12    |方正中期      |3,191       |1,191     |光大期货      |5,662     |-21       |方正中期      |4,414     |590       
13    |五矿经易期货  |3,025       |357       |银河期货      |5,362     |1,431     |国泰君安      |4,291     |73        
14    |美尔雅        |2,810       |1,626     |中电投先融    |5,243     |422       |东证期货      |4,037     |-139      
15    |中电投先融    |2,774       |1,196     |宝城期货      |5,081     |68        |鲁证期货      |3,783     |-127      
16    |兴证期货      |2,767       |629       |国泰君安      |4,134     |448       |广发期货      |3,725     |714       
17    |申银万国      |2,734       |294       |中辉期货      |4,016     |-20       |锦泰期货      |3,109     |180       
18    |海证期货      |2,658       |469       |申银万国      |3,735     |928       |国投安信期货  |3,045     |294       
19    |东吴期货      |2,500       |784       |前海期货      |3,703     |-31       |兴证期货      |3,043     |10        
20    |国投安信期货  |2,343       |-307      |鲁证期货      |3,541     |-59       |东吴期货      |3,023     |-288      
合计  |              |100200      |23240     |                |140546    |6763      |              |140231    |3840      

合约：AP003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |鲁证期货    |16        |0         |五矿经易期货|18        |0         
2     |-           |-           |-         |中国国际    |6         |0         |中州期货  |6         |0         
3     |-           |-           |-         |金元期货    |4         |0         |中粮期货  |3         |0         
4     |-           |-           |-         |迈科期货    |2         |0         |美尔雅    |1         |0         
合计|                |0           |0         |                |28        |0         |              |28        |0         

合约：AP005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |71,197      |29,878    |中信期货    |4,484     |97        |中信期货  |7,767     |295       
2     |光大期货    |28,437      |8,810     |方正中期    |3,771     |-75       |永安期货  |5,369     |-353      
3     |中信期货    |26,016      |12,251    |华泰期货    |3,398     |324       |东证期货  |5,312     |118       
4     |东证期货    |25,454      |11,012    |光大期货    |3,122     |185       |鲁证期货  |4,823     |-1,448    
5     |华泰期货    |23,979      |10,399    |永安期货    |2,981     |-319      |海通期货  |4,628     |900       
6     |华闻期货    |17,895      |9,246     |华安期货    |2,844     |78        |国泰君安  |3,917     |296       
7     |新湖期货    |16,086      |11,396    |徽商期货    |2,821     |-483      |华泰期货  |3,587     |947       
8     |徽商期货    |15,555      |3,519     |东证期货    |2,780     |186       |宏源期货  |3,539     |236       
9     |东吴期货    |14,796      |5,995     |国泰君安    |2,718     |-201      |中辉期货  |2,598     |-303      
10    |华安期货    |11,379      |2,645     |瑞达期货    |2,559     |-114      |招金期货  |2,428     |-825      
11    |国泰君安    |10,795      |4,693     |银河期货    |2,342     |-152      |徽商期货  |2,382     |-28       
12    |鲁证期货    |7,550       |3,608     |海通期货    |2,334     |147       |一德期货  |2,331     |-338      
13    |永安期货    |7,436       |2,763     |鲁证期货    |2,312     |308       |海证期货  |2,276     |-326      
14    |东方财富    |6,748       |2,076     |广发期货    |2,252     |-84       |安粮期货  |2,141     |-54       
15    |宏源期货    |6,517       |3,165     |新纪元期货  |2,181     |170       |申银万国  |1,938     |-196      
16    |方正中期    |6,509       |1,663     |南华期货    |2,031     |9         |光大期货  |1,923     |-2        
17    |安粮期货    |6,494       |2,209     |中大期货    |1,988     |252       |方正中期  |1,809     |92        
18    |中辉期货    |5,899       |2,972     |国投安信期货|1,981     |-54       |国元期货  |1,802     |111       
19    |东航期货    |5,766       |2,505     |东方财富    |1,955     |-234      |上海中期  |1,793     |-193      
20    |银河期货    |5,652       |972       |平安期货    |1,912     |78        |浙江新世纪|1,705     |-94       
合计|                |320160      |131777    |                |52766     |118       |              |64068     |-1165     

合约：AP010              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |2,499       |1,206     |中信期货    |1,238     |27        |中信期货  |1,115     |-11       
2     |中信期货    |966         |18        |光大期货    |591       |-46       |光大期货  |799       |25        
3     |光大期货    |787         |501       |徽商期货    |575       |-96       |鲁证期货  |646       |-31       
4     |东证期货    |646         |98        |东吴期货    |538       |-25       |徽商期货  |537       |33        
5     |新湖期货    |620         |92        |上海大陆    |479       |13        |一德期货  |518       |-2        
6     |招金期货    |519         |424       |国投安信期货|471       |-12       |上海大陆  |508       |41        
7     |华西期货    |439         |249       |上海中期    |468       |-2        |金元期货  |501       |-4        
8     |华安期货    |404         |160       |永安期货    |405       |29        |东吴期货  |480       |-19       
9     |徽商期货    |399         |72        |中辉期货    |402       |18        |上海中期  |458       |1         
10    |银河期货    |379         |190       |南华期货    |368       |-96       |中信建投  |445       |-73       
11    |华闻期货    |378         |42        |兴证期货    |339       |12        |永安期货  |444       |-32       
12    |国泰君安    |375         |153       |华安期货    |280       |-16       |国投安信期货|426       |4         
13    |天风期货    |275         |187       |宏源期货    |277       |41        |招金期货  |350       |3         
14    |宏源期货    |275         |169       |中大期货    |254       |18        |西南期货  |305       |20        
15    |东航期货    |259         |162       |中信建投    |227       |-12       |中州期货  |284       |-25       
16    |倍特期货    |226         |209       |弘业期货    |210       |3         |海证期货  |200       |8         
17    |中信建投    |217         |-246      |银河期货    |194       |-22       |宏源期货  |197       |28        
18    |五矿经易期货|200         |133       |东航期货    |191       |-71       |浙商期货  |183       |-1        
19    |南华期货    |192         |65        |国泰君安    |190       |-15       |渤海期货  |157       |-1        
20    |中大期货    |189         |69        |广州期货    |174       |-3        |华金期货  |148       |17        
合计|                |10244       |3953      |                |7871      |-255      |              |8701      |-19       

合约：CF003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |永安期货    |792         |792       |冠通期货    |880       |0         |东证期货  |795       |0         
2     |一德期货    |552         |552       |东证期货    |755       |0         |浙商期货  |478       |8         
3     |金信期货    |184         |184       |浙商期货    |270       |0         |冠通期货  |472       |0         
4     |光大期货    |56          |56        |大有期货    |200       |0         |中粮期货  |328       |-48       
5     |国投安信期货|48          |0         |金瑞期货    |110       |0         |金瑞期货  |110       |0         
6     |中粮期货    |48          |32        |新纪元期货  |80        |0         |永安期货  |56        |0         
7     |浙商期货    |12          |-228      |华联期货    |20        |0         |华泰期货  |48        |0         
8     |徽商期货    |8           |8         |徽商期货    |8         |8         |长江期货  |24        |0         
9     |中原期货    |5           |-12       |鲁证期货    |8         |0         |华安期货  |24        |0         
10    |海证期货    |2           |-20       |华金期货    |8         |0         |华联期货  |20        |0         
11    |中国国际    |1           |1         |光大期货    |8         |0         |中原期货  |8         |-3        
12    |-           |-           |-         |中国国际    |8         |-1        |东海期货  |5         |0         
13    |-           |-           |-         |永安期货    |8         |-792      |-         |-         |-         
14    |-           |-           |-         |东海期货    |5         |0         |-         |-         |-         
合计|                |1708        |1365      |                |2368      |-785      |              |2368      |-43       

合约：CF005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |133,315     |60,956    |永安期货    |54,016    |9,365     |国投安信期货|32,338    |2,312     
2     |东证期货    |42,432      |18,162    |中信期货    |26,221    |2,746     |东证期货  |32,091    |202       
3     |光大期货    |39,048      |20,094    |中粮期货    |23,837    |-252      |中信期货  |31,855    |1,126     
4     |中信期货    |37,246      |23,106    |国投安信期货|20,333    |-104      |永安期货  |29,716    |-246      
5     |华泰期货    |34,694      |14,807    |中国国际    |17,046    |222       |长江期货  |19,502    |-432      
6     |华闻期货    |34,349      |16,339    |银河期货    |15,548    |-3,624    |国贸期货  |19,239    |-153      
7     |中辉期货    |26,654      |17,677    |大有期货    |12,686    |40        |国泰君安  |18,394    |3,335     
8     |东海期货    |22,499      |10,096    |东证期货    |11,639    |190       |中粮期货  |15,481    |43        
9     |华西期货    |20,731      |13,952    |方正中期    |11,363    |929       |银河期货  |15,461    |-3,329    
10    |永安期货    |16,905      |10,130    |广发期货    |11,195    |513       |南华期货  |15,073    |-184      
11    |银河期货    |14,671      |9,472     |华泰期货    |9,770     |-144      |华信期货  |14,381    |-217      
12    |国泰君安    |13,882      |1,658     |南华期货    |8,950     |171       |中大期货  |12,774    |-226      
13    |华金期货    |13,325      |7,513     |五矿经易期货|8,806     |-127      |中国国际  |10,839    |57        
14    |金瑞期货    |12,999      |7,957     |大越期货    |8,566     |-15       |华泰期货  |10,260    |-652      
15    |华安期货    |12,923      |6,814     |海通期货    |8,233     |634       |海通期货  |8,752     |967       
16    |宏源期货    |12,433      |8,783     |浙商期货    |7,895     |-461      |建信期货  |7,903     |-75       
17    |兴证期货    |12,267      |2,844     |光大期货    |7,849     |-755      |信达期货  |7,443     |-329      
18    |浙商期货    |12,026      |7,361     |长江期货    |7,150     |665       |广发期货  |6,714     |-89       
19    |东吴期货    |11,402      |5,213     |国泰君安    |7,082     |-313      |瑞达期货  |5,415     |6         
20    |新湖期货    |10,900      |3,978     |兴证期货    |6,660     |-1,432    |兴证期货  |5,393     |-307      
合计|                |534701      |266912    |                |284845    |8248      |              |319024    |1809      

合约：CF007              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |5,986       |3,283     |光大期货    |9,016     |-5        |光大期货  |9,000     |0         
2     |国海良时    |2,085       |699       |兴证期货    |2,500     |0         |中粮期货  |3,800     |49        
3     |招商期货    |1,701       |1,144     |东证期货    |2,391     |22        |兴证期货  |2,500     |0         
4     |浙商期货    |1,129       |504       |中信期货    |1,415     |87        |中信期货  |1,587     |4         
5     |银河期货    |1,121       |635       |国投安信期货|1,259     |13        |国投安信期货|1,226     |0         
6     |海通期货    |1,067       |-288      |招商期货    |1,002     |-1        |招商期货  |1,119     |42        
7     |南华期货    |921         |-400      |永安期货    |596       |255       |广发期货  |698       |398       
8     |中信建投    |878         |676       |中粮期货    |480       |-16       |东证期货  |553       |-4        
9     |中信期货    |805         |631       |东吴期货    |470       |6         |南华期货  |454       |-172      
10    |上海大陆    |472         |208       |南华期货    |460       |-171      |海通期货  |393       |-146      
11    |国投安信期货|375         |189       |海通期货    |437       |-161      |国海良时  |386       |22        
12    |东证期货    |358         |124       |国海良时    |358       |11        |银河期货  |310       |97        
13    |五矿经易期货|328         |226       |冠通期货    |256       |56        |东吴期货  |276       |0         
14    |国元期货    |309         |90        |华泰期货    |253       |-1        |上海大陆  |233       |58        
15    |中粮期货    |265         |-546      |锦泰期货    |230       |20        |锦泰期货  |210       |10        
16    |永安期货    |255         |250       |上海大陆    |224       |70        |金瑞期货  |184       |0         
17    |冠通期货    |244         |94        |银河期货    |141       |58        |中信建投  |72        |-96       
18    |华闻期货    |212         |-154      |徽商期货    |134       |93        |中天期货  |54        |54        
19    |中天期货    |204         |9         |建信期货    |112       |-36       |大地期货  |49        |15        
20    |华安期货    |171         |17        |广发期货    |109       |-70       |弘业期货  |30        |0         
合计|                |18886       |7391      |                |21843     |230       |              |23134     |331       

合约：CF009              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |32,891      |12,234    |永安期货    |15,966    |-512      |东证期货  |24,817    |3,835     
2     |东海期货    |22,890      |11,369    |中粮期货    |12,986    |702       |大有期货  |21,147    |-79       
3     |中辉期货    |22,203      |15,059    |中信期货    |9,580     |1,518     |中粮期货  |16,826    |-6        
4     |华泰期货    |21,009      |5,835     |中国国际    |8,249     |675       |中信期货  |12,822    |708       
5     |光大期货    |15,424      |7,075     |海通期货    |6,907     |584       |国投安信期货|12,405    |835       
6     |东证期货    |11,960      |6,818     |银河期货    |6,532     |-34       |银河期货  |11,370    |-373      
7     |华金期货    |11,070      |5,864     |长江期货    |6,047     |289       |永安期货  |11,100    |489       
8     |中信期货    |9,754       |3,278     |华泰期货    |5,080     |-67       |宏源期货  |10,949    |209       
9     |华闻期货    |5,287       |2,248     |国投安信期货|4,950     |392       |兴证期货  |7,947     |-1,783    
10    |华安期货    |5,180       |3,068     |建信期货    |4,626     |337       |海通期货  |7,107     |-397      
11    |永安期货    |5,117       |2,010     |鲁证期货    |4,540     |226       |中国国际  |4,320     |111       
12    |新湖期货    |4,789       |-258      |光大期货    |4,438     |1,226     |华泰期货  |4,069     |-378      
13    |中粮期货    |4,414       |2,148     |南华期货    |3,851     |500       |金瑞期货  |3,964     |-23       
14    |宏源期货    |4,328       |2,826     |中州期货    |3,730     |-768      |国贸期货  |3,171     |-200      
15    |中州期货    |3,950       |2,785     |方正中期    |3,242     |648       |广发期货  |2,770     |113       
16    |国投安信期货|3,903       |2,582     |东证期货    |3,234     |-101      |建信期货  |2,549     |-30       
17    |冠通期货    |3,836       |2,759     |浙商期货    |3,157     |302       |华信期货  |2,205     |56        
18    |方正中期    |3,668       |2,688     |华金期货    |3,126     |-60       |新湖期货  |1,953     |64        
19    |华西期货    |3,595       |1,870     |国泰君安    |3,114     |-304      |一德期货  |1,778     |-33       
20    |东吴期货    |3,429       |1,325     |兴证期货    |3,046     |12        |首创期货  |1,590     |107       
合计|                |198697      |93583     |                |116401    |5565      |              |164859    |3225      

合约：CF101              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |天风期货    |517         |253       |首创期货    |2,136     |-12       |中州期货  |5,600     |0         
2     |国元期货    |512         |317       |东证期货    |1,589     |4         |国海良时  |3,554     |1         
3     |银河期货    |256         |57        |渤海期货    |1,242     |0         |华泰期货  |1,403     |-3        
4     |广发期货    |248         |236       |华泰期货    |1,141     |0         |金瑞期货  |631       |0         
5     |国投安信期货|238         |200       |银河期货    |718       |2         |首创期货  |403       |3         
6     |华安期货    |205         |111       |中信期货    |670       |6         |五矿经易期货|351       |-36       
7     |国金期货    |169         |131       |广发期货    |665       |4         |浙商期货  |285       |0         
8     |中粮期货    |162         |131       |东海期货    |402       |0         |中粮期货  |261       |-1        
9     |华闻期货    |150         |47        |先锋期货    |368       |-82       |国元期货  |236       |35        
10    |东吴期货    |149         |34        |方正中期    |362       |17        |南华期货  |203       |0         
11    |永安期货    |141         |39        |宏源期货    |244       |-22       |天风期货  |185       |45        
12    |中辉期货    |116         |2         |永安期货    |243       |-79       |中辉期货  |157       |-19       
13    |五矿经易期货|113         |90        |中大期货    |229       |1         |永安期货  |127       |0         
14    |中财期货    |111         |80        |鲁证期货    |220       |43        |迈科期货  |114       |2         
15    |中天期货    |104         |95        |金石期货    |216       |-27       |东证期货  |113       |0         
16    |先锋期货    |90          |21        |国元期货    |210       |3         |浙江新世纪|103       |11        
17    |申银万国    |83          |71        |浙商期货    |197       |5         |招金期货  |101       |0         
18    |徽商期货    |71          |19        |中粮期货    |192       |-1        |国信期货  |68        |0         
19    |上海大陆    |62          |56        |大地期货    |179       |0         |英大期货  |60        |0         
20    |福能期货    |59          |48        |中辉期货    |166       |-31       |华联期货  |51        |-1        
合计|                |3556        |2038      |                |11389     |-169      |              |14006     |37        

合约：CJ003              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |光大期货    |6           |6         |中财期货    |6         |0         |永安期货  |8         |-3        
2     |东兴期货    |3           |3         |永安期货    |5         |0         |大地期货  |6         |0         
3     |华金期货    |3           |3         |东兴期货    |3         |3         |华金期货  |3         |3         
4     |云财富期货  |3           |3         |国泰君安    |3         |-3        |-         |-         |-         
5     |永安期货    |3           |-1        |-           |-         |-         |-         |-         |-         
合计|                |18          |14        |                |17        |0         |              |17        |0         

合约：CJ005              日期： 2020-03-12
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |6,789       |1,121     |国泰君安    |2,700     |-452      |中信期货  |1,197     |170       
2     |华泰期货    |4,859       |1,490     |中信期货    |1,401     |-2        |东航期货  |929       |54        
3     |中信期货    |4,074       |90        |中财期货    |897       |-88       |东证期货  |741       |-67       
4     |新湖期货    |2,647       |-59       |云财富期货  |742       |-70       |永安期货  |702       |60        
5     |国泰君安    |2,383       |-1,528    |鲁证期货    |712       |3         |宏源期货  |691       |177       
6     |徽商期货    |2,278       |-314      |国金期货    |675       |-97       |徽商期货  |625       |123       
7     |兴证期货    |2,090       |635       |海证期货    |652       |0         |华安期货  |568       |-26       
8     |东证期货    |2,045       |438       |东吴期货    |643       |226       |国投安信期货|537       |87        
9     |华安期货    |1,894       |-852      |永安期货    |623       |22        |华泰期货  |529       |-144      
10    |光大期货    |1,837       |-388      |广州期货    |603       |80        |银河期货  |511       |-55       
11    |冠通期货    |1,546       |-822      |银河期货    |532       |23        |国泰君安  |477       |99        
12    |银河期货    |1,112       |-530      |长江期货    |528       |-14       |上海中期  |465       |41        
13    |东方财富    |1,111       |-557      |华金期货    |514       |24        |华西期货  |404       |-122      
14    |东吴期货    |1,101       |-820      |华泰期货    |510       |-77       |方正中期  |402       |-18       
15    |永安期货    |1,054       |-651      |南华期货    |498       |5         |东吴期货  |369       |33        
16    |宏源期货    |929         |37        |华闻期货    |490       |-107      |申银万国  |365       |16        
17    |中信建投    |918         |108       |新湖期货    |460       |-29       |中国国际  |332       |62        
