					郑州商品交易所期货持仓排名表(2020-03-10)

品种：苹果AP              日期： 2020-03-10
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |102,398     |-148,116  |华泰期货      |37,942    |1,079     |中粮期货      |81,707    |2,009     
2     |华泰期货      |63,402      |-50,590   |中粮期货      |33,287    |-3,392    |中信期货      |22,117    |-215      
3     |光大期货      |43,377      |-23,874   |中信期货      |14,878    |2,038     |五矿经易期货  |19,544    |1,165     
4     |中信期货      |32,537      |-35,610   |东证期货      |13,364    |-511      |永安期货      |17,866    |-696      
5     |东证期货      |31,068      |-35,013   |永安期货      |12,823    |-1,167    |华泰期货      |14,801    |-137      
6     |银河期货      |23,218      |-47,946   |海通期货      |12,773    |740       |创元期货      |14,602    |-57       
7     |新湖期货      |21,494      |2,697     |华信期货      |12,689    |-357      |东证期货      |14,238    |-959      
8     |华安期货      |21,273      |-32,506   |光大期货      |12,539    |-4,802    |宏源期货      |12,355    |325       
9     |广发期货      |20,084      |-67,663   |银河期货      |11,176    |1,036     |国投安信期货  |11,162    |-184      
10    |国泰君安      |19,364      |-20,674   |国泰君安      |11,073    |1,170     |中投天琪      |9,309     |158       
11    |华闻期货      |17,855      |-28,931   |东兴期货      |10,777    |-1,699    |东海期货      |8,652     |625       
12    |中粮期货      |17,643      |-21,467   |国投安信期货  |10,060    |953       |光大期货      |8,410     |-1,781    
13    |东吴期货      |17,155      |-48,302   |大地期货      |9,600     |-978      |银河期货      |8,201     |520       
14    |永安期货      |16,143      |-17,808   |五矿经易期货  |9,217     |-1,344    |华金期货      |8,009     |-283      
15    |招商期货      |14,348      |-1,316    |华联期货      |8,254     |-536      |国泰君安      |7,894     |-2,218    
16    |徽商期货      |14,097      |-35,407   |宏源期货      |7,965     |-60       |东方财富      |7,047     |309       
17    |兴证期货      |13,958      |-4,705    |浙商期货      |6,416     |-497      |英大期货      |6,280     |52        
18    |上海大陆      |11,853      |-12,339   |中州期货      |6,263     |-30       |鲁证期货      |5,862     |-330      
19    |美尔雅        |11,702      |-4,224    |渤海期货      |6,159     |-1,109    |华信期货      |5,645     |-113      
20    |宏源期货      |11,553      |-21,885   |海证期货      |6,089     |-570      |中州期货      |5,382     |355       
合计  |              |524522      |-655679   |                |253344    |-10036    |              |289083    |-1455     

品种：PTA              日期： 2020-03-10
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |332,451     |331,908   |东证期货      |97,278    |16,974    |永安期货      |103,117   |-4,229    
2     |华泰期货      |256,260     |254,774   |中信期货      |62,146    |-11,748   |中信期货      |102,141   |-1,586    
3     |中信期货      |136,774     |133,598   |永安期货      |55,865    |2,174     |国贸期货      |64,139    |1,092     
4     |光大期货      |101,539     |97,261    |中大期货      |47,972    |11,819    |银河期货      |60,061    |1,162     
5     |新湖期货      |98,987      |98,641    |华泰期货      |46,009    |-25,458   |华安期货      |59,832    |-860      
6     |广发期货      |98,231      |97,551    |广发期货      |44,492    |-3,672    |华泰期货      |52,087    |-7,522    
7     |海通期货      |89,900      |89,123    |鲁证期货      |42,136    |22,238    |新湖期货      |52,041    |4,740     
8     |东吴期货      |89,650      |86,464    |银河期货      |37,362    |2,526     |宝城期货      |48,774    |-3,055    
9     |华闻期货      |88,563      |88,289    |光大期货      |35,586    |3,879     |建信期货      |46,694    |272       
10    |永安期货      |80,167      |79,495    |国泰君安      |34,936    |1,239     |通惠期货      |37,949    |6,559     
11    |华安期货      |78,973      |78,193    |南华期货      |33,977    |2,086     |中银国际      |37,266    |30        
12    |申银万国      |74,539      |73,449    |国贸期货      |30,692    |-1,701    |东证期货      |35,309    |-199      
13    |银河期货      |66,140      |64,685    |方正中期      |27,063    |51        |东吴期货      |33,407    |-4,468    
14    |徽商期货      |62,137      |61,200    |新湖期货      |26,849    |-3,403    |申银万国      |32,267    |6,158     
15    |宏源期货      |58,586      |57,984    |申银万国      |26,641    |2,421     |光大期货      |30,598    |-3,552    
16    |国泰君安      |58,056      |56,797    |一德期货      |26,110    |18,198    |宏源期货      |30,138    |7,443     
17    |国贸期货      |53,431      |49,855    |兴证期货      |25,070    |2,465     |鲁证期货      |24,384    |830       
18    |上海中期      |52,628      |52,443    |通惠期货      |24,170    |53        |国泰君安      |24,373    |-9,879    
19    |华西期货      |51,231      |51,166    |弘业期货      |22,716    |-1,424    |国信期货      |22,802    |5,285     
20    |冠通期货      |49,653      |49,584    |海通期货      |22,573    |-4,816    |兴证期货      |21,934    |-2,459    
合计  |              |1977896     |1952460   |                |769643    |33901     |              |919313    |-4238     

品种：尿素UR              日期： 2020-03-10
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |海通期货      |19,753      |7,854     |国泰君安      |10,212    |834       |中信期货      |8,979     |352       
2     |中信期货      |10,578      |247       |中信期货      |5,940     |-166      |一德期货      |7,861     |632       
3     |徽商期货      |7,762       |-7,355    |永安期货      |5,461     |-682      |国泰君安      |7,699     |-54       
4     |华安期货      |7,274       |-4,027    |国投安信期货  |3,149     |317       |海证期货      |4,681     |701       
5     |国泰君安      |6,574       |-5,716    |一德期货      |3,008     |-548      |方正中期      |4,303     |359       
6     |冠通期货      |6,224       |-8,191    |华安期货      |2,359     |-256      |永安期货      |4,064     |-212      
7     |东方财富      |6,215       |-290      |方正中期      |2,282     |169       |银河期货      |3,851     |-65       
8     |永安期货      |5,838       |-5,507    |徽商期货      |2,201     |-458      |华泰期货      |3,841     |567       
9     |东证期货      |5,212       |-2,742    |中信建投      |2,183     |159       |中辉期货      |2,603     |-288      
10    |金瑞期货      |5,183       |-1,791    |华泰期货      |1,938     |-51       |光大期货      |2,498     |-16       
11    |华泰期货      |5,074       |-5,698    |银河期货      |1,628     |184       |新湖期货      |2,368     |294       
12    |一德期货      |4,766       |-5,643    |兴证期货      |1,501     |-17       |东证期货      |1,822     |263       
13    |方正中期      |4,444       |-2,898    |首创期货      |1,444     |-121      |建信期货      |1,772     |6         
14    |浙商期货      |4,142       |-1,930    |东方财富      |1,412     |474       |兴证期货      |1,754     |-24       
15    |东吴期货      |3,926       |-6,046    |鲁证期货      |1,300     |386       |宏源期货      |1,731     |-177      
16    |光大期货      |3,884       |-1,980    |冠通期货      |1,254     |-9        |鲁证期货      |1,558     |-514      
17    |安粮期货      |3,668       |-1,459    |宏源期货      |1,229     |-905      |河北恒银      |1,517     |-10       
18    |招金期货      |3,604       |-2,381    |长江期货      |1,193     |43        |东吴期货      |1,452     |621       
19    |宏源期货      |3,594       |-5,782    |东航期货      |1,134     |550       |中信建投      |1,197     |52        
20    |鲁证期货      |3,250       |-943      |瑞达期货      |1,111     |75        |国投安信期货  |1,125     |-263      
合计  |              |120965      |-62278    |                |51939     |-22       |              |66676     |2224      

品种：强麦WH              日期： 2020-03-10
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |弘业期货      |22          |-5        |永安期货      |289       |0         |华安期货      |631       |-15       
2     |华安期货      |15          |-9        |国投安信期货  |180       |2         |永安期货      |235       |0         
3     |方正中期      |8           |8         |瑞达期货      |51        |0         |国泰君安      |137       |2         
4     |混沌天成期货  |7           |7         |国贸期货      |50        |0         |国投安信期货  |117       |0         
5     |申银万国      |6           |5         |华鑫期货      |50        |0         |华信期货      |23        |1         
6     |新纪元期货    |4           |4         |大地期货      |43        |0         |中州期货      |11        |0         
7     |徽商期货      |3           |1         |中粮期货      |37        |0         |一德期货      |5         |0         
8     |国泰君安      |3           |3         |东证期货      |37        |0         |弘业期货      |3         |3         
9     |华泰期货      |2           |2         |徽商期货      |31        |2         |中银国际      |3         |0         
10    |国投安信期货  |2           |-2        |中国国际      |26        |0         |平安期货      |2         |0         
11    |国信期货      |2           |2         |民生期货      |23        |0         |中财期货      |1         |-1        
12    |东航期货      |2           |1         |国泰君安      |20        |1         |徽商期货      |1         |1         
13    |中财期货      |1           |1         |广州期货      |17        |0         |鲁证期货      |1         |0         
14    |华信期货      |1           |1         |国信期货      |15        |2         |金元期货      |1         |0         
15    |中信建投      |1           |1         |光大期货      |15        |0         |英大期货      |1         |0         
16    |中衍期货      |1           |1         |银河期货      |14        |0         |中电投先融    |1         |0         
17    |一德期货      |1           |1         |申银万国      |13        |-4        |南华期货      |1         |0         
18    |平安期货      |1           |-5        |国元期货      |13        |0         |中钢期货      |0         |0         
19    |中钢期货      |0           |-1        |招商期货      |12        |0         |新纪元期货    |0         |0         
20    |上海大陆      |0           |-2        |弘业期货      |12        |-1        |华泰期货      |0         |0         
合计  |              |82          |14        |                |948       |2         |              |1174      |-9        

品种：动力煤ZC              日期： 2020-03-10
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |21,067      |-9,220    |中信期货      |23,034    |-406      |中信期货      |27,268    |-741      
2     |华泰期货      |12,320      |51        |东证期货      |9,530     |-779      |摩根大通      |12,062    |-119      
3     |光大期货      |7,811       |-4,510    |新湖期货      |8,713     |-194      |国信期货      |10,440    |-159      
4     |锦泰期货      |7,164       |-3,346    |国信期货      |8,485     |171       |新湖期货      |10,010    |-2,493    
5     |中信期货      |6,489       |-4,853    |国投安信期货  |8,318     |13        |永安期货      |9,970     |-357      
6     |永安期货      |6,030       |-4,977    |永安期货      |7,428     |345       |一德期货      |9,689     |2,331     
7     |新湖期货      |5,967       |806       |建信期货      |7,072     |-1,413    |海证期货      |6,236     |2,034     
8     |一德期货      |5,637       |-3,046    |海证期货      |6,359     |-1,178    |中电投先融    |5,269     |411       
9     |海证期货      |4,820       |957       |一德期货      |6,335     |-596      |宝城期货      |5,065     |244       
10    |海通期货      |4,065       |-2,194    |光大期货      |5,673     |102       |银河期货      |5,003     |303       
11    |兴证期货      |4,013       |-787      |广发期货      |5,574     |671       |华泰期货      |4,659     |-1,254    
12    |国投安信期货  |3,649       |-880      |长江期货      |5,433     |-517      |国泰君安      |4,298     |-492      
13    |建信期货      |3,457       |2,418     |中电投先融    |5,098     |-473      |方正中期      |4,161     |662       
14    |宏源期货      |3,169       |-600      |宝城期货      |5,034     |79        |鲁证期货      |4,104     |129       
15    |国泰君安      |3,168       |-1,584    |中辉期货      |4,098     |-21       |东证期货      |4,017     |-342      
16    |方正中期      |3,143       |736       |国泰君安      |3,968     |222       |兴证期货      |3,491     |-610      
17    |广发期货      |3,012       |-1,792    |前海期货      |3,695     |-2        |东吴期货      |3,141     |-64       
18    |银河期货      |2,867       |-1,641    |银河期货      |3,617     |118       |广发期货      |3,138     |399       
19    |东吴期货      |2,685       |-840      |鲁证期货      |3,507     |-340      |国投安信期货  |2,729     |-172      
20    |中财期货      |2,678       |921       |宏源期货      |3,170     |-582      |锦泰期货      |2,715     |48        
合计  |              |113211      |-34381    |                |134141    |-4780     |              |137465    |-242      

合约：AP003              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |鲁证期货    |18        |0         |五矿经易期货|18        |0         
2     |-           |-           |-         |中国国际    |6         |0         |中州期货  |6         |-2        
3     |-           |-           |-         |金元期货    |4         |0         |中粮期货  |3         |0         
4     |-           |-           |-         |迈科期货    |2         |0         |鲁证期货  |2         |0         
5     |-           |-           |-         |-           |-         |-         |美尔雅    |1         |0         
合计|                |0           |0         |                |30        |0         |              |30        |-2        

合约：AP005              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |43,372      |-24,784   |中信期货    |4,473     |-66       |中信期货  |7,145     |-126      
2     |光大期货    |22,819      |-635      |方正中期    |3,892     |523       |鲁证期货  |6,326     |-12       
3     |中信期货    |19,478      |1,359     |永安期货    |3,474     |21        |永安期货  |5,459     |-299      
4     |华泰期货    |17,417      |-6,017    |徽商期货    |3,399     |15        |东证期货  |5,169     |6         
5     |东证期货    |15,557      |-7,054    |华泰期货    |3,038     |-462      |海通期货  |3,938     |785       
6     |徽商期货    |12,848      |-4,823    |国泰君安    |3,026     |-225      |国泰君安  |3,424     |431       
7     |华安期货    |11,954      |-4,988    |东证期货    |2,863     |-237      |宏源期货  |3,336     |499       
8     |东吴期货    |10,514      |-4,464    |光大期货    |2,837     |-90       |招金期货  |3,294     |811       
9     |华闻期货    |9,241       |-5,901    |华安期货    |2,686     |73        |海证期货  |3,291     |991       
10    |国泰君安    |8,188       |-2,094    |银河期货    |2,509     |-451      |中辉期货  |3,109     |81        
11    |新湖期货    |8,108       |1,662     |瑞达期货    |2,473     |245       |华泰期货  |3,006     |-141      
12    |方正中期    |7,404       |-3,679    |海通期货    |2,384     |1         |一德期货  |2,775     |-53       
13    |鲁证期货    |6,125       |414       |广发期货    |2,311     |99        |徽商期货  |2,519     |-23       
14    |中信建投    |6,053       |-153      |东方财富    |2,243     |146       |安粮期货  |2,233     |-419      
15    |永安期货    |5,848       |-3,848    |中信建投    |2,030     |86        |申银万国  |2,224     |134       
16    |东方财富    |5,614       |-1,260    |新纪元期货  |2,009     |452       |上海中期  |2,049     |-93       
17    |东航期货    |5,103       |-1,991    |国投安信期货|1,975     |188       |光大期货  |1,906     |-303      
18    |安粮期货    |5,075       |-2,343    |南华期货    |1,941     |-20       |方正中期  |1,847     |-43       
19    |银河期货    |5,020       |-1,687    |中大期货    |1,792     |17        |浙江新世纪|1,829     |169       
20    |广发期货    |4,838       |-1,033    |鲁证期货    |1,783     |53        |国元期货  |1,722     |-53       
合计|                |230576      |-73319    |                |53138     |368       |              |66601     |2342      

合约：AP010              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |1,867       |-1,719    |中信期货    |1,181     |6         |中信期货  |1,162     |4         
2     |国投安信期货|848         |644       |徽商期货    |637       |21        |光大期货  |826       |47        
3     |中信期货    |724         |-1,436    |光大期货    |631       |6         |鲁证期货  |693       |-15       
4     |新湖期货    |533         |-579      |东吴期货    |538       |-2        |一德期货  |524       |165       
5     |徽商期货    |501         |-554      |上海大陆    |465       |146       |徽商期货  |521       |20        
6     |东证期货    |478         |-363      |上海中期    |465       |-3        |金元期货  |503       |1         
7     |方正中期    |370         |-24       |国投安信期货|464       |394       |东吴期货  |491       |-7        
8     |光大期货    |369         |-17       |南华期货    |402       |140       |上海大陆  |468       |110       
9     |华闻期货    |358         |-295      |中辉期货    |362       |37        |上海中期  |462       |-2        
10    |上海大陆    |356         |79        |永安期货    |358       |29        |国投安信期货|423       |398       
11    |华安期货    |342         |-399      |兴证期货    |313       |-1        |招金期货  |348       |115       
12    |国泰君安    |324         |-174      |华安期货    |292       |-8        |永安期货  |287       |-5        
13    |招金期货    |310         |-33       |东航期货    |277       |-1        |西南期货  |285       |-12       
14    |国富期货    |235         |-14       |国泰君安    |263       |9         |国泰君安  |243       |-11       
15    |南华期货    |222         |-198      |中信建投    |257       |22        |中州期货  |206       |-2        
16    |银河期货    |214         |-547      |海通期货    |243       |1         |海证期货  |203       |-16       
17    |华西期货    |203         |-140      |宏源期货    |240       |1         |浙商期货  |185       |-20       
18    |中大期货    |201         |-154      |银河期货    |225       |-9        |东航期货  |171       |2         
19    |一德期货    |195         |-1        |东方财富    |202       |31        |宏源期货  |159       |8         
20    |天风期货    |189         |-67       |弘业期货    |196       |-26       |渤海期货  |158       |0         
合计|                |8839        |-5991     |                |8011      |793       |              |8318      |780       

合约：CF003              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |冠通期货    |158         |-58       |冠通期货    |1,179     |-158      |东证期货  |795       |0         
2     |浙商期货    |136         |56        |永安期货    |800       |78        |一德期货  |552       |0         
3     |永安期货    |134         |36        |东证期货    |755       |0         |冠通期货  |476       |0         
4     |-           |-           |-         |浙商期货    |334       |24        |浙商期货  |470       |0         
5     |-           |-           |-         |大有期货    |200       |0         |中粮期货  |392       |0         
6     |-           |-           |-         |金瑞期货    |110       |0         |金信期货  |184       |0         
7     |-           |-           |-         |新纪元期货  |80        |0         |华安期货  |168       |-80       
8     |-           |-           |-         |华联期货    |20        |0         |金瑞期货  |110       |0         
9     |-           |-           |-         |中国国际    |9         |0         |国元期货  |104       |-32       
10    |-           |-           |-         |鲁证期货    |8         |0         |永安期货  |80        |56        
11    |-           |-           |-         |华金期货    |8         |0         |光大期货  |56        |0         
12    |-           |-           |-         |光大期货    |8         |0         |华泰期货  |48        |0         
13    |-           |-           |-         |东海期货    |5         |0         |东海期货  |45        |0         
14    |-           |-           |-         |-           |-         |-         |华联期货  |20        |0         
15    |-           |-           |-         |-           |-         |-         |国泰君安  |16        |0         
合计|                |428         |34        |                |3516      |-56       |              |3516      |-56       

合约：CF005              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |100,205     |1,981     |永安期货    |44,469    |-4,037    |中信期货  |31,519    |-1,205    
2     |东证期货    |36,844      |6,136     |中信期货    |24,267    |-2,220    |东证期货  |31,464    |-3,658    
3     |华泰期货    |26,899      |-27,805   |中粮期货    |24,107    |-78       |永安期货  |30,585    |3,394     
4     |华闻期货    |24,842      |6,964     |国投安信期货|20,760    |-881      |国投安信期货|29,895    |-118      
5     |中信期货    |24,231      |5,387     |银河期货    |19,312    |658       |长江期货  |20,040    |-1,437    
6     |光大期货    |21,044      |-5,177    |中国国际    |16,156    |176       |国贸期货  |19,380    |-5        
7     |中辉期货    |20,595      |-6,171    |大有期货    |12,829    |6         |银河期货  |19,189    |3         
8     |永安期货    |17,407      |-3,861    |东证期货    |12,000    |310       |国泰君安  |18,585    |2,851     
9     |国泰君安    |16,478      |-4,918    |广发期货    |10,898    |295       |中粮期货  |15,661    |-125      
10    |华西期货    |15,620      |6,114     |方正中期    |10,556    |-894      |南华期货  |15,636    |-252      
11    |东海期货    |15,406      |3,495     |华泰期货    |10,243    |-427      |华信期货  |14,389    |-398      
12    |兴证期货    |14,495      |905       |光大期货    |9,336     |-487      |中大期货  |13,011    |180       
13    |宏源期货    |11,051      |-17       |兴证期货    |9,256     |2,471     |中国国际  |10,743    |-15       
14    |徽商期货    |10,744      |-9,135    |五矿经易期货|8,975     |62        |华泰期货  |10,468    |98        
15    |华金期货    |10,547      |-683      |南华期货    |8,927     |123       |建信期货  |7,964     |-61       
16    |新湖期货    |10,445      |5,195     |海通期货    |8,625     |-788      |信达期货  |7,799     |-81       
17    |华安期货    |9,962       |-2,821    |大越期货    |8,595     |-27       |海通期货  |6,816     |-1,047    
18    |国投安信期货|9,795       |-6,396    |浙商期货    |8,365     |-89       |广发期货  |6,709     |-292      
19    |方正中期    |9,057       |-5,894    |国泰君安    |7,615     |-451      |兴证期货  |6,023     |-1,516    
20    |东吴期货    |8,646       |-16,112   |申银万国    |6,395     |-23       |瑞达期货  |5,330     |-107      
合计|                |414313      |-52813    |                |281686    |-6301     |              |321206    |-3791     

合约：CF007              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |光大期货    |4,024       |4,001     |光大期货    |9,022     |1,992     |光大期货  |9,004     |2,004     
2     |广发期货    |3,271       |339       |兴证期货    |2,501     |-2        |中粮期货  |3,749     |76        
3     |国海良时    |1,612       |436       |东证期货    |2,197     |125       |兴证期货  |2,500     |0         
4     |中粮期货    |1,432       |1,301     |中信期货    |1,325     |3         |中信期货  |1,582     |2         
5     |南华期货    |1,058       |954       |国投安信期货|1,244     |-3        |国投安信期货|1,226     |1         
6     |招商期货    |953         |181       |招商期货    |1,005     |2         |招商期货  |1,076     |-5        
7     |海通期货    |591         |518       |中粮期货    |495       |0         |东证期货  |567       |19        
8     |浙商期货    |522         |119       |东吴期货    |461       |4         |国海良时  |378       |5         
9     |银河期货    |495         |28        |海通期货    |428       |10        |海通期货  |370       |9         
10    |东证期货    |460         |94        |南华期货    |370       |-8        |南华期货  |364       |-8        
11    |华闻期货    |418         |80        |国海良时    |363       |7         |广发期货  |363       |150       
12    |上海大陆    |367         |-107      |永安期货    |336       |12        |东吴期货  |286       |10        
13    |国信期货    |321         |-56       |华泰期货    |284       |6         |锦泰期货  |223       |13        
14    |五矿经易期货|276         |60        |冠通期货    |250       |50        |银河期货  |208       |-5        
15    |中信期货    |275         |-206      |锦泰期货    |228       |-2        |金瑞期货  |184       |0         
16    |东吴期货    |254         |101       |广发期货    |165       |91        |中信建投  |166       |-9        
17    |国联期货    |220         |-279      |建信期货    |148       |0         |上海大陆  |126       |30        
18    |中信建投    |208         |-63       |徽商期货    |143       |97        |中天期货  |43        |43        
19    |国元期货    |205         |129       |宏源期货    |127       |21        |徽商期货  |34        |1         
20    |中天期货    |203         |185       |上海大陆    |109       |-15       |大地期货  |34        |0         
合计|                |17165       |7815      |                |21201     |2390      |              |22483     |2336      

合约：CF009              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |25,942      |7,941     |永安期货    |16,201    |-208      |大有期货  |21,202    |467       
2     |华泰期货    |21,285      |-10,417   |中粮期货    |12,427    |-8        |东证期货  |20,656    |-1,470    
3     |中辉期货    |16,386      |-5,965    |中信期货    |7,636     |-215      |中粮期货  |16,743    |-120      
4     |东海期货    |14,732      |3,274     |中国国际    |7,199     |412       |中信期货  |11,912    |-60       
5     |东证期货    |12,860      |-911      |银河期货    |6,493     |1,840     |银河期货  |11,840    |1,326     
6     |光大期货    |11,571      |-1,463    |长江期货    |6,377     |63        |国投安信期货|11,459    |1,123     
7     |华金期货    |9,302       |395       |海通期货    |6,307     |3,430     |兴证期货  |10,749    |1,605     
8     |中州期货    |9,212       |67        |华泰期货    |6,053     |1,759     |宏源期货  |10,678    |597       
9     |中信期货    |7,985       |-219      |国投安信期货|4,736     |-64       |永安期货  |10,537    |755       
10    |永安期货    |6,869       |-1,932    |中州期货    |4,260     |3,157     |海通期货  |7,411     |-114      
11    |新湖期货    |6,856       |720       |建信期货    |4,241     |40        |中国国际  |4,583     |321       
12    |宏源期货    |6,681       |-805      |鲁证期货    |4,182     |-331      |华泰期货  |4,127     |308       
13    |银河期货    |6,474       |2,190     |光大期货    |4,071     |380       |金瑞期货  |4,052     |-32       
14    |华安期货    |5,336       |-2,601    |兴证期货    |3,601     |117       |国贸期货  |3,370     |243       
15    |冠通期货    |4,070       |-2,283    |南华期货    |3,430     |-44       |广发期货  |2,696     |191       
16    |中国国际    |3,939       |-3,685    |国泰君安    |3,362     |-418      |建信期货  |2,576     |-11       
17    |国泰君安    |3,392       |594       |华金期货    |3,272     |7         |华信期货  |2,007     |250       
18    |美尔雅      |3,125       |-796      |申银万国    |2,872     |-268      |新湖期货  |1,872     |19        
19    |国信期货    |3,018       |403       |浙商期货    |2,782     |-72       |冠通期货  |1,850     |650       
20    |兴证期货    |2,956       |-1,376    |东证期货    |2,697     |-114      |一德期货  |1,831     |-50       
合计|                |181991      |-16869    |                |112199    |9463      |              |162151    |5998      

合约：CF101              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |国投安信期货|440         |188       |首创期货    |2,136     |199       |中州期货  |5,600     |0         
2     |东吴期货    |336         |57        |东证期货    |1,483     |-10       |国海良时  |3,548     |7         
3     |银河期货    |264         |200       |渤海期货    |1,242     |101       |华泰期货  |1,400     |90        
4     |国元期货    |261         |-685      |华泰期货    |1,143     |-76       |金瑞期货  |631       |0         
5     |首创期货    |201         |153       |银河期货    |744       |-19       |首创期货  |408       |0         
6     |金元期货    |200         |195       |中信期货    |691       |-1        |五矿经易期货|405       |54        
7     |华泰期货    |188         |-928      |广发期货    |663       |-28       |浙商期货  |285       |-1        
8     |国金期货    |171         |-82       |先锋期货    |465       |76        |中粮期货  |261       |0         
9     |中天期货    |165         |-7        |东海期货    |402       |-70       |广发期货  |242       |3         
10    |华闻期货    |135         |-4        |方正中期    |341       |-23       |国元期货  |201       |-3        
11    |中辉期货    |124         |-470      |国元期货    |254       |36        |中辉期货  |179       |-2        
12    |先锋期货    |110         |-169      |永安期货    |252       |-12       |永安期货  |139       |16        
13    |上海中期    |105         |89        |宏源期货    |245       |-13       |东证期货  |113       |-3        
14    |华安期货    |102         |-115      |金石期货    |243       |-3        |迈科期货  |112       |-2        
15    |渤海期货    |101         |67        |中大期货    |226       |-3        |南华期货  |103       |0         
16    |广发期货    |91          |-142      |国投安信期货|224       |16        |招金期货  |101       |0         
17    |东海期货    |90          |-42       |中辉期货    |202       |52        |浙江新世纪|92        |0         
18    |海通期货    |80          |10        |中粮期货    |193       |-57       |国信期货  |61        |8         
19    |中粮期货    |69          |24        |浙商期货    |192       |-5        |英大期货  |60        |0         
20    |徽商期货    |59          |-250      |大地期货    |177       |7         |华联期货  |51        |1         
合计|                |3292        |-1911     |                |11518     |167       |              |13992     |168       

合约：CJ003              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |云财富期货  |5           |5         |永安期货    |7         |5         |永安期货  |9         |-1        
2     |永安期货    |5           |3         |国泰君安    |6         |-2        |大地期货  |4         |0         
合计|                |10          |8         |                |13        |3         |              |13        |-1        

合约：CJ005              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |3,061       |-4,396    |国泰君安    |2,630     |-410      |中信期货  |925       |-130      
2     |中信期货    |2,873       |-1,309    |中信期货    |1,201     |23        |东航期货  |704       |-17       
3     |新湖期货    |1,809       |103       |永安期货    |766       |-41       |东证期货  |669       |-203      
4     |国泰君安    |1,448       |-1,230    |广州期货    |671       |53        |宏源期货  |599       |-46       
5     |华安期货    |1,364       |-671      |海证期货    |646       |-25       |华西期货  |530       |-22       
6     |东证期货    |1,334       |-2,802    |鲁证期货    |583       |-127      |银河期货  |511       |-50       
7     |光大期货    |1,329       |-1,300    |云财富期货  |562       |-40       |鲁证期货  |497       |70        
8     |华泰期货    |942         |-653      |华金期货    |503       |26        |华安期货  |497       |28        
9     |徽商期货    |881         |-1,088    |银河期货    |464       |120       |永安期货  |492       |30        
10    |长江期货    |843         |158       |华泰期货    |462       |-145      |华泰期货  |479       |-115      
11    |冠通期货    |774         |-412      |新湖期货    |442       |8         |方正中期  |446       |16        
12    |东吴期货    |683         |-538      |华闻期货    |438       |35        |上海中期  |431       |-15       
13    |安粮期货    |677         |-236      |国金期货    |434       |-73       |国信期货  |402       |15        
14    |华闻期货    |614         |-904      |中信建投    |413       |-10       |国投安信期货|401       |-18       
15    |华西期货    |613         |237       |南华期货    |401       |90        |东兴期货  |378       |-7        
16    |兴证期货    |602         |-1,345    |东航期货    |396       |34        |徽商期货  |376       |-76       
17    |中信建投    |570         |-28       |华西期货    |391       |-55       |东方财富  |357       |-24       
18    |平安期货    |534         |249       |金鹏期货    |375       |7         |新湖期货  |352       |-11       
19    |东航期货    |527         |-618      |东吴期货    |372       |-282      |安粮期货  |348       |53        
20    |鲁证期货    |415         |-3        |中财期货    |365       |-210      |国泰君安  |333       |-46       
合计|                |21893       |-16786    |                |12515     |-1022     |              |9727      |-568      

合约：FG005              日期： 2020-03-10
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
