					郑州商品交易所期货持仓排名表(2020-03-04)

品种：苹果AP              日期： 2020-03-04
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
17    |国泰君安    |324         |-110      |金瑞期货    |951       |709       |宏源期货  |1,007     |25        
18    |弘业期货    |322         |-438      |宏源期货    |944       |-31       |东证期货  |994       |45        
19    |广州期货    |316         |263       |鲁证期货    |884       |445       |华安期货  |895       |19        
20    |一德期货    |309         |92        |信达期货    |800       |2         |徽商期货  |811       |-28       
合计|                |16046       |-5885     |                |43067     |1284      |              |33748     |678       

合约：MA003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |兴证期货    |1,400       |1,400     |美尔雅      |712       |0         |浙商期货  |998       |0         
2     |-           |-           |-         |中粮期货    |351       |0         |美尔雅    |712       |0         
3     |-           |-           |-         |建信期货    |300       |0         |中粮期货  |351       |0         
4     |-           |-           |-         |中财期货    |262       |0         |国投安信期货|300       |0         
5     |-           |-           |-         |兴证期货    |252       |-700      |海通期货  |150       |0         
6     |-           |-           |-         |宝城期货    |190       |0         |永安期货  |120       |0         
7     |-           |-           |-         |华泰期货    |175       |0         |五矿经易期货|102       |0         
8     |-           |-           |-         |海通期货    |150       |0         |申银万国  |100       |0         
9     |-           |-           |-         |五矿经易期货|102       |0         |东证期货  |35        |0         
10    |-           |-           |-         |申银万国    |100       |0         |-         |-         |-         
11    |-           |-           |-         |国泰君安    |100       |0         |-         |-         |-         
12    |-           |-           |-         |广州金控    |50        |0         |-         |-         |-         
13    |-           |-           |-         |招金期货    |49        |0         |-         |-         |-         
14    |-           |-           |-         |银河期货    |40        |0         |-         |-         |-         
15    |-           |-           |-         |东证期货    |35        |0         |-         |-         |-         
合计|                |1400        |1400      |                |2868      |-700      |              |2868      |0         

合约：MA005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |187,905     |-29,383   |东证期货    |85,304    |-5,135    |东证期货  |83,148    |-7,316    
2     |中信期货    |67,921      |-3,868    |中信期货    |34,067    |2,153     |申银万国  |55,163    |5,591     
3     |华泰期货    |64,324      |-37,996   |海通期货    |33,158    |-2,396    |海通期货  |43,575    |-894      
4     |华闻期货    |64,074      |-5,605    |永安期货    |25,419    |89        |中信期货  |36,999    |3,930     
5     |东吴期货    |58,496      |-13,446   |东吴期货    |22,463    |-573      |华泰期货  |34,398    |-6,073    
6     |光大期货    |54,267      |-23,069   |中信建投    |22,235    |522       |永安期货  |33,393    |2,403     
7     |新湖期货    |42,724      |-24,587   |华泰期货    |22,119    |-8,381    |中粮期货  |33,039    |5,332     
8     |海通期货    |42,508      |-35,183   |徽商期货    |21,611    |812       |东吴期货  |28,378    |-1,461    
9     |冠通期货    |40,195      |-5,440    |新湖期货    |21,128    |-8,129    |新湖期货  |26,779    |-7,887    
10    |银河期货    |34,743      |-14,265   |光大期货    |20,270    |8,902     |广发期货  |23,328    |-523      
11    |中辉期货    |32,255      |-13,627   |广发期货    |17,105    |-7        |银河期货  |21,888    |2,419     
12    |华安期货    |29,684      |-7,607    |国泰君安    |16,916    |144       |中信建投  |19,283    |1,119     
13    |中信建投    |29,385      |-4,675    |一德期货    |16,590    |1,295     |光大期货  |18,976    |7,373     
14    |东方财富    |29,243      |-12,169   |安粮期货    |15,605    |632       |华闻期货  |15,179    |-4,381    
15    |永安期货    |29,092      |-7,144    |银河期货    |15,170    |-4,402    |国泰君安  |13,821    |2,186     
16    |徽商期货    |26,921      |-27,040   |华闻期货    |14,037    |-4,645    |安粮期货  |13,052    |143       
17    |国泰君安    |25,598      |-11,000   |国投安信期货|13,632    |-1,615    |国投安信期货|9,863     |2,038     
18    |方正中期    |19,594      |-6,972    |华安期货    |12,280    |735       |五矿经易期货|9,577     |276       
19    |国富期货    |17,328      |-2,156    |瑞达期货    |12,229    |1,670     |徽商期货  |9,509     |651       
20    |上海大陆    |16,798      |-8,437    |创元期货    |11,807    |725       |兴证期货  |9,200     |-4,841    
合计|                |913055      |-293669   |                |453145    |-17604    |              |538548    |85        

合约：MA007              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |12,274      |2,472     |东证期货    |7,307     |1,359     |东证期货  |7,303     |1,359     
2     |中粮期货    |3,499       |530       |华泰期货    |3,009     |0         |华泰期货  |3,008     |0         
3     |恒泰期货    |3,382       |298       |方正中期    |3,007     |351       |方正中期  |3,000     |347       
4     |光大期货    |2,831       |-349      |国投安信期货|2,622     |785       |国投安信期货|2,613     |778       
5     |国投安信期货|1,563       |346       |格林大华期货|1,701     |1         |格林大华期货|1,700     |0         
6     |浙商期货    |1,534       |1,166     |光大期货    |1,425     |584       |光大期货  |1,412     |579       
7     |中信期货    |1,387       |258       |锦泰期货    |1,257     |-241      |大越期货  |1,200     |0         
8     |中原期货    |1,383       |-41       |大越期货    |1,202     |0         |锦泰期货  |1,182     |-282      
9     |申银万国    |1,199       |29        |申银万国    |1,024     |-2        |申银万国  |1,015     |-5        
10    |大地期货    |1,098       |24        |恒泰期货    |520       |2         |东海期货  |954       |169       
11    |大有期货    |1,067       |139       |中信期货    |518       |3         |恒泰期货  |520       |2         
12    |方正中期    |790         |-525      |中原期货    |518       |108       |中原期货  |517       |107       
13    |宏源期货    |692         |293       |大有期货    |436       |-1        |中信期货  |516       |6         
14    |东海期货    |687         |-308      |中粮期货    |419       |12        |大有期货  |443       |12        
15    |锦泰期货    |593         |-573      |大地期货    |365       |4         |中粮期货  |409       |3         
16    |首创期货    |558         |-33       |东海期货    |352       |80        |大地期货  |356       |4         
17    |新湖期货    |342         |-74       |宏源期货    |257       |240       |宏源期货  |257       |142       
18    |永安期货    |224         |197       |新湖期货    |153       |105       |新湖期货  |153       |105       
19    |华闻期货    |222         |122       |首创期货    |137       |-14       |首创期货  |135       |-4        
20    |东吴期货    |200         |21        |华闻期货    |95        |13        |中财期货  |100       |100       
合计|                |35525       |3992      |                |26324     |3389      |              |26793     |3422      

合约：MA009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |11,584      |-3,599    |华泰期货    |11,555    |317       |中信期货  |20,174    |158       
2     |东吴期货    |6,851       |-1,414    |安粮期货    |9,333     |71        |申银万国  |13,402    |-6        
3     |华泰期货    |5,168       |-1,311    |东吴期货    |9,066     |127       |华泰期货  |12,756    |215       
4     |银河期货    |4,031       |1,265     |中信期货    |7,207     |410       |安粮期货  |8,650     |2         
5     |光大期货    |3,724       |-300      |华安期货    |5,880     |123       |东吴期货  |8,289     |-422      
6     |冠通期货    |3,512       |1,690     |徽商期货    |4,902     |127       |银河期货  |5,352     |2,377     
7     |东海期货    |3,207       |-436      |宏源期货    |4,797     |335       |宏源期货  |5,282     |103       
8     |新湖期货    |2,817       |-167      |永安期货    |4,280     |6         |华安期货  |3,979     |52        
9     |国泰君安    |2,301       |-1,106    |平安期货    |4,021     |24        |平安期货  |3,532     |0         
10    |东方财富    |2,083       |1,102     |弘业期货    |4,014     |34        |徽商期货  |3,178     |35        
11    |中信期货    |1,856       |-431      |东海期货    |3,725     |199       |国投安信期货|3,160     |33        
12    |徽商期货    |1,406       |-446      |东证期货    |3,624     |-3,914    |东海期货  |3,123     |428       
13    |浙商期货    |1,303       |-662      |格林大华期货|3,120     |-165      |中银国际  |3,058     |-500      
14    |鲁证期货    |1,252       |-1,149    |东航期货    |2,983     |1         |永安期货  |2,927     |6         
15    |金瑞期货    |1,137       |-823      |兴证期货    |2,779     |-20       |兴证期货  |2,642     |-1        
16    |中银国际    |1,127       |367       |银河期货    |2,664     |262       |方正中期  |2,456     |-225      
17    |宏源期货    |1,096       |-392      |申银万国    |2,572     |130       |东证期货  |2,315     |-3,884    
18    |华安期货    |1,031       |-881      |上海大陆    |2,381     |36        |弘业期货  |2,311     |-428      
19    |广发期货    |1,007       |-567      |国泰君安    |2,182     |-196      |上海大陆  |2,265     |-31       
20    |一德期货    |905         |-1,162    |天风期货    |1,956     |-34       |东航期货  |2,203     |10        
合计|                |57398       |-10422    |                |93041     |-2127     |              |111054    |-2078     

合约：MA011              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |冠通期货    |2,000       |2,000     |华泰期货    |11,083    |0         |华泰期货  |11,019    |0         
2     |华安期货    |9           |-8        |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
3     |渤海期货    |6           |6         |中信期货    |5,507     |0         |中信期货  |5,501     |0         
4     |中大期货    |6           |1         |格林大华期货|1,968     |1         |格林大华期货|1,967     |0         
5     |华西期货    |5           |5         |首创期货    |1,000     |0         |首创期货  |1,000     |0         
6     |格林大华期货|5           |5         |迈科期货    |451       |0         |迈科期货  |452       |0         
7     |徽商期货    |5           |-3        |恒泰期货    |202       |0         |恒泰期货  |200       |0         
8     |方正中期    |4           |-6        |东证期货    |100       |0         |五矿经易期货|170       |0         
9     |招商期货    |3           |0         |招商期货    |63        |0         |建信期货  |84        |0         
10    |中原期货    |3           |-4        |申银万国    |63        |0         |浙商期货  |64        |0         
11    |安粮期货    |2           |1         |银河期货    |47        |0         |徽商期货  |59        |5         
12    |永安期货    |2           |2         |华信期货    |17        |0         |中大期货  |51        |6         
13    |南华期货    |2           |2         |平安期货    |17        |1         |华西期货  |42        |-5        
14    |广发期货    |1           |1         |方正中期    |14        |0         |华安期货  |19        |4         
15    |平安期货    |1           |0         |海通期货    |14        |0         |西南期货  |16        |0         
16    |-           |-           |-         |信达期货    |11        |0         |安粮期货  |5         |-1        
17    |-           |-           |-         |徽商期货    |9         |0         |银河期货  |4         |0         
18    |-           |-           |-         |永安期货    |9         |2         |宏源期货  |4         |0         
19    |-           |-           |-         |广州期货    |7         |0         |国元期货  |2         |0         
20    |-           |-           |-         |渤海期货    |6         |6         |国投安信期货|1         |0         
合计|                |2054        |2002      |                |28389     |10        |              |28460     |9         

合约：MA101              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华安期货    |132         |-126      |华泰期货    |5,022     |0         |华泰期货  |5,046     |0         
2     |鲁证期货    |84          |39        |弘业期货    |3,508     |1         |弘业期货  |3,500     |0         
3     |浙江新世纪  |35          |35        |首创期货    |1,022     |1         |首创期货  |1,036     |0         
4     |华闻期货    |32          |-52       |一德期货    |312       |0         |红塔期货  |326       |0         
5     |广州期货    |25          |-49       |迈科期货    |286       |0         |迈科期货  |303       |0         
6     |东方财富    |24          |-59       |申银万国    |217       |-2        |华安期货  |213       |17        
7     |金鹏期货    |22          |-44       |华金期货    |164       |0         |上海东亚  |150       |0         
8     |国投安信期货|18          |-88       |上海东亚    |150       |0         |华金期货  |125       |0         
9     |长安期货    |17          |-39       |广发期货    |88        |0         |中财期货  |114       |1         
10    |徽商期货    |15          |-45       |五矿经易期货|85        |0         |一德期货  |101       |1         
11    |安粮期货    |15          |-30       |长江期货    |68        |0         |宏源期货  |96        |0         
12    |东吴期货    |13          |-10       |国泰君安    |54        |1         |金鹏期货  |78        |22        
13    |中粮期货    |10          |-36       |德盛期货    |54        |0         |广发期货  |72        |-1        
14    |海通期货    |10          |3         |华安期货    |51        |15        |银河期货  |69        |4         
15    |美尔雅      |9           |-9        |徽商期货    |45        |0         |国投安信期货|63        |-1        
16    |信达期货    |9           |9         |建信期货    |43        |0         |海证期货  |63        |-7        
17    |方正中期    |8           |-18       |中粮期货    |35        |7         |国富期货  |50        |0         
18    |国信期货    |7           |4         |安粮期货    |32        |10        |英大期货  |49        |-5        
19    |银河期货    |7           |-42       |东航期货    |32        |1         |铜冠金源  |45        |0         
20    |东航期货    |7           |-12       |方正中期    |31        |1         |国贸期货  |39        |0         
合计|                |499         |-569      |                |11299     |35        |              |11538     |31        

合约：OI003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |兴证期货    |1,000       |1,000     |东兴期货    |5         |0         |鲁证期货  |5         |0         
合计|                |1000        |1000      |                |5         |0         |              |5         |0         

合约：OI005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |106,550     |-8,386    |中信期货    |8,256     |-169      |中粮期货  |15,352    |105       
2     |华泰期货    |34,871      |2,566     |国投安信期货|6,115     |-249      |国投安信期货|8,692     |-171      
3     |中信期货    |22,268      |3,291     |国富期货    |4,197     |1,199     |东证期货  |7,450     |-367      
4     |海通期货    |21,713      |2,542     |中信建投    |4,102     |-83       |中信期货  |4,797     |201       
5     |光大期货    |19,952      |-5,165    |中粮期货    |4,021     |34        |中信建投  |4,190     |181       
6     |徽商期货    |15,922      |-1,191    |永安期货    |3,480     |-145      |建信期货  |4,045     |1,001     
7     |华安期货    |15,815      |2,931     |安粮期货    |3,322     |81        |华泰期货  |3,305     |-55       
8     |华西期货    |13,725      |-2,757    |银河期货    |3,222     |1,663     |国海良时  |3,145     |-111      
9     |东吴期货    |10,767      |-3,841    |东证期货    |3,042     |541       |鲁证期货  |2,710     |13        
10    |华闻期货    |9,247       |-2,908    |申银万国    |2,997     |1,681     |安粮期货  |2,067     |30        
11    |新湖期货    |8,860       |2,901     |鲁证期货    |2,519     |104       |海通期货  |1,687     |367       
12    |美尔雅      |8,653       |-9,911    |一德期货    |2,503     |-370      |上海中期  |1,577     |-386      
13    |平安期货    |8,407       |4,024     |大有期货    |2,398     |-9        |申银万国  |1,397     |5         
14    |国泰君安    |8,037       |4,020     |华安期货    |2,219     |-341      |国联期货  |1,287     |219       
15    |银河期货    |7,727       |947       |国泰君安    |2,173     |-12       |新湖期货  |1,287     |24        
16    |宏源期货    |7,474       |3,072     |建信期货    |1,945     |458       |永安期货  |1,247     |-13       
17    |东方财富    |6,140       |-998      |兴证期货    |1,867     |324       |浙商期货  |1,194     |536       
18    |国富期货    |5,066       |2,220     |摩根大通    |1,851     |-10       |兴证期货  |1,055     |-61       
19    |安粮期货    |4,459       |-1,974    |方正中期    |1,427     |7         |国盛期货  |992       |-14       
20    |方正中期    |4,426       |-4        |首创京都期货|1,287     |1,050     |中电投先融|990       |200       
合计|                |340079      |-8621     |                |62943     |5754      |              |68466     |1704      

合约：OI009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |7,942       |805       |银河期货    |3,832     |87        |中粮期货  |9,763     |101       
2     |中信期货    |3,731       |921       |中信期货    |3,358     |-202      |中信期货  |4,785     |-443      
3     |国元期货    |1,580       |43        |兴证期货    |2,124     |-3        |兴证期货  |4,224     |700       
4     |新湖期货    |1,516       |526       |信达期货    |1,961     |22        |国投安信期货|4,061     |-163      
5     |徽商期货    |1,503       |89        |上海中期    |1,947     |4         |中国国际  |2,882     |0         
6     |华泰期货    |1,433       |284       |国富期货    |1,942     |-11       |大有期货  |2,326     |0         
7     |上海大陆    |1,372       |90        |建信期货    |1,904     |512       |上海中期  |2,113     |48        
8     |光大期货    |1,315       |-553      |国泰君安    |1,891     |-54       |摩根大通  |1,700     |0         
9     |安粮期货    |1,205       |-251      |东证期货    |1,699     |-46       |国海良时  |1,412     |8         
10    |国泰君安    |1,008       |492       |永安期货    |1,680     |51        |东证期货  |1,154     |378       
11    |东吴期货    |981         |567       |安粮期货    |1,498     |222       |新湖期货  |767       |-8        
12    |银河期货    |975         |-311      |申银万国    |1,360     |27        |安粮期货  |765       |49        
13    |一德期货    |862         |115       |兴业期货    |1,311     |-29       |光大期货  |700       |-10       
14    |华安期货    |779         |97        |国投安信期货|1,116     |51        |南华期货  |638       |13        
15    |中辉期货    |766         |228       |中信建投    |955       |49        |一德期货  |529       |-7        
16    |兴证期货    |729         |702       |宏源期货    |766       |-13       |中原期货  |510       |0         
17    |中信建投    |600         |-259      |西南期货    |752       |5         |国富期货  |446       |0         
18    |建信期货    |583         |495       |前海期货    |736       |-2        |渤海期货  |441       |0         
19    |国投安信期货|556         |76        |华泰期货    |672       |16        |中信建投  |423       |-87       
20    |中粮期货    |507         |-777      |中粮期货    |645       |366       |申银万国  |422       |122       
合计|                |29943       |3379      |                |32149     |1052      |              |40061     |701       

合约：RM003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |先锋期货    |134       |0         |兴证期货  |254       |0         
2     |-           |-           |-         |广发期货    |105       |0         |-         |-         |-         
3     |-           |-           |-         |申银万国    |11        |0         |-         |-         |-         
4     |-           |-           |-         |中信期货    |4         |0         |-         |-         |-         
合计|                |0           |0         |                |254       |0         |              |254       |0         

合约：RM005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |232,870     |-7,570    |五矿经易期货|19,543    |1,815     |中粮期货  |53,173    |-93       
2     |华泰期货    |60,792      |7,690     |华泰期货    |12,971    |-43       |永安期货  |19,034    |457       
3     |新湖期货    |47,128      |-11,309   |中信期货    |12,434    |-615      |国投安信期货|15,143    |804       
4     |东吴期货    |40,338      |23,169    |东证期货    |11,193    |-2,642    |广发期货  |12,485    |-27       
5     |兴证期货    |39,161      |2,592     |永安期货    |9,995     |158       |摩根大通  |11,489    |0         
6     |中信期货    |37,898      |-9,368    |广发期货    |8,222     |749       |中信期货  |9,744     |-2,115    
7     |国富期货    |32,014      |-13,722   |方正中期    |7,629     |906       |光大期货  |9,394     |-323      
8     |华安期货    |29,902      |4,673     |申银万国    |7,174     |959       |海通期货  |7,796     |-146      
9     |光大期货    |29,640      |-10,337   |新湖期货    |6,653     |442       |中国国际  |7,389     |164       
10    |华西期货    |29,021      |-9,248    |国泰君安    |6,425     |186       |东证期货  |5,772     |112       
11    |徽商期货    |25,056      |-8,151    |宏源期货    |6,420     |710       |新晟期货  |5,388     |0         
12    |广发期货    |18,470      |1,736     |兴证期货    |6,073     |-173      |华泰期货  |5,075     |-23       
13    |国泰君安    |17,997      |-9,998    |银河期货    |6,055     |-3,686    |国泰君安  |5,034     |-493      
14    |海通期货    |17,814      |-5,736    |国投安信期货|6,046     |578       |徽商期货  |4,667     |-432      
15    |冠通期货    |17,161      |-11,314   |南华期货    |5,005     |-1,076    |首创期货  |4,098     |300       
16    |东方财富    |15,670      |-390      |国信期货    |4,908     |633       |申银万国  |3,834     |229       
17    |银河期货    |12,883      |2,947     |华安期货    |4,828     |891       |新湖期货  |3,563     |86        
18    |华信期货    |12,668      |3,893     |徽商期货    |4,489     |-798      |鲁证期货  |3,073     |15        
19    |中信建投    |11,659      |-19,138   |上海大陆    |4,459     |68        |华安期货  |2,948     |291       
20    |方正中期    |11,420      |2,830     |弘业期货    |4,333     |633       |东海期货  |2,870     |-70       
合计|                |739562      |-66751    |                |154855    |-305      |              |191969    |-1264     

合约：RM007              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |9,817       |2,823     |五矿经易期货|7,578     |-21       |五矿经易期货|7,548     |-21       
2     |五矿经易期货|6,024       |-1,070    |东证期货    |3,916     |323       |东证期货  |3,943     |335       
3     |国海良时    |3,275       |128       |中信期货    |2,338     |-162      |中信期货  |2,368     |-162      
4     |锦泰期货    |2,548       |-2,001    |国投安信期货|2,044     |0         |国投安信期货|2,042     |-4        
5     |中信期货    |2,288       |-406      |国海良时    |1,607     |-18       |国海良时  |1,603     |1         
6     |东证期货    |1,524       |825       |中原期货    |500       |0         |广发期货  |519       |295       
7     |上海大陆    |1,441       |-412      |广发期货    |478       |216       |中原期货  |501       |-1        
8     |国投安信期货|1,268       |162       |中信建投    |449       |30        |中信建投  |410       |-20       
9     |中信建投    |1,018       |-62       |锦泰期货    |328       |66        |建信期货  |200       |-50       
10    |华闻期货    |660         |-892      |华泰期货    |131       |0         |锦泰期货  |184       |-44       
11    |冠通期货    |487         |187       |中粮期货    |120       |0         |中粮期货  |135       |-20       
12    |海证期货    |478         |-121      |上海大陆    |115       |-15       |上海大陆  |127       |-38       
13    |徽商期货    |351         |137       |中天期货    |100       |0         |永安期货  |112       |28        
14    |银河期货    |295         |234       |银河期货    |96        |29        |中天期货  |100       |0         
15    |中银国际    |216         |40        |申银万国    |74        |0         |海证期货  |100       |19        
16    |国泰君安    |194         |188       |海证期货    |56        |11        |国富期货  |76        |0         
17    |国联期货    |133         |-49       |宏源期货    |55        |1         |宏源期货  |70        |-39       
18    |国金期货    |123         |-18       |国富期货    |52        |0         |冠通期货  |63        |0         
19    |永安期货    |97          |93        |冠通期货    |43        |23        |华泰期货  |60        |1         
20    |东航期货    |87          |61        |华鑫期货    |33        |3         |美尔雅    |26        |-2        
合计|                |32324       |-153      |                |20113     |486       |              |20187     |278       

合约：RM009              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |39,701      |17,797    |银河期货    |15,102    |-92       |中粮期货  |21,705    |476       
2     |东证期货    |23,670      |-2,193    |长江期货    |8,265     |270       |国投安信期货|18,941    |1,228     
3     |光大期货    |8,302       |-3,157    |国投安信期货|7,890     |296       |兴证期货  |15,838    |187       
4     |华西期货    |6,852       |-2,809    |永安期货    |7,238     |-246      |南华期货  |13,646    |435       
5     |徽商期货    |6,717       |1,942     |中信期货    |6,789     |174       |中信期货  |6,779     |532       
6     |中信期货    |5,856       |-2,587    |宏源期货    |6,141     |33        |徽商期货  |5,693     |-136      
7     |冠通期货    |5,703       |-6,286    |徽商期货    |6,101     |117       |华泰期货  |5,450     |2,635     
8     |华安期货    |5,524       |-837      |上海大陆    |5,408     |1,296     |广发期货  |4,929     |-55       
9     |中信建投    |4,792       |739       |格林大华期货|4,644     |2,043     |中国国际  |4,806     |-3        
10    |海通期货    |4,560       |-3,028    |方正中期    |4,328     |140       |国海良时  |4,145     |47        
11    |格林大华期货|3,737       |3,189     |国泰君安    |4,124     |32        |永安期货  |4,100     |-26       
12    |安粮期货    |3,506       |-5,185    |一德期货    |3,588     |595       |瑞达期货  |3,657     |207       
13    |广发期货    |3,451       |285       |大越期货    |3,357     |99        |东证期货  |3,236     |100       
14    |中粮期货    |3,325       |-2,441    |五矿经易期货|3,091     |407       |国泰君安  |2,922     |69        
15    |方正中期    |3,215       |1,700     |华安期货    |3,069     |185       |美尔雅    |2,661     |15        
16    |上海大陆    |3,102       |889       |中辉期货    |2,969     |217       |一德期货  |2,542     |728       
17    |国投安信期货|3,010       |-3,369    |倍特期货    |2,605     |19        |中州期货  |2,529     |0         
18    |华信期货    |2,869       |1,772     |光大期货    |2,556     |-6        |平安期货  |2,367     |300       
19    |国金期货    |2,776       |-1,221    |摩根大通    |2,500     |0         |国富期货  |2,097     |-19       
20    |国泰君安    |2,509       |-118      |浙商期货    |2,448     |78        |中辉期货  |2,087     |-18       
合计|                |143177      |-4918     |                |102213    |5657      |              |130130    |6702      

合约：RS007              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东航期货    |5           |5         |徽商期货    |2         |0         |瑞达期货  |4         |0         
2     |德盛期货    |2           |-2        |国泰君安    |2         |1         |中信期货  |2         |0         
3     |招商期货    |1           |1         |招商期货    |1         |1         |东证期货  |1         |0         
4     |格林大华期货|1           |0         |海通期货    |1         |0         |德盛期货  |1         |1         
5     |国泰君安    |1           |1         |新晟期货    |1         |0         |-         |-         |-         
6     |-           |-           |-         |平安期货    |1         |0         |-         |-         |-         
合计|                |10          |5         |                |8         |2         |              |8         |1         

合约：SA005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |1,174       |-1,529    |永安期货    |3,316     |-5        |永安期货  |2,101     |-148      
2     |华泰期货    |1,066       |-555      |中信期货    |2,118     |-4        |方正中期  |2,077     |-6        
3     |光大期货    |760         |-1,378    |一德期货    |2,015     |3         |美尔雅    |2,019     |102       
4     |华安期货    |556         |-356      |方正中期    |1,473     |-16       |华金期货  |1,685     |51        
5     |东方财富    |550         |-500      |海证期货    |920       |-93       |浙商期货  |1,408     |-235      
6     |新湖期货    |544         |-815      |东方财富    |768       |10        |弘业期货  |1,098     |24        
7     |国投安信期货|485         |-43       |东证期货    |599       |108       |海通期货  |965       |-56       
8     |浙商期货    |394         |-565      |前海期货    |557       |21        |中信建投  |935       |-39       
9     |冠通期货    |348         |-440      |中信建投    |524       |-2        |广州期货  |873       |-10       
10    |徽商期货    |331         |-453      |徽商期货    |475       |-31       |上海大陆  |864       |47        
11    |东证期货    |328         |-200      |宝城期货    |439       |10        |倍特期货  |748       |0         
12    |永安期货    |277         |-577      |广州金控    |432       |-4        |海证期货  |657       |2         
13    |招金期货    |270         |-139      |南华期货    |420       |8         |新湖期货  |605       |-5        
14    |中粮期货    |252         |-153      |美尔雅      |419       |15        |混沌天成期货|574       |-2        
15    |中衍期货    |248         |162       |中辉期货    |391       |8         |安粮期货  |516       |-9        
16    |招商期货    |226         |-106      |中州期货    |375       |16        |瑞达期货  |498       |-46       
17    |中信期货    |225         |-626      |中大期货    |368       |-6        |国投安信期货|484       |10        
18    |方正中期    |220         |-1,053    |国投安信期货|359       |-63       |兴证期货  |446       |0         
19    |南华期货    |178         |-53       |长江期货    |359       |-2        |中原期货  |425       |2         
20    |广州期货    |160         |-1,142    |华泰期货    |330       |-8        |南华期货  |418       |76        
合计|                |8592        |-10521    |                |16657     |-35       |              |19396     |-242      

合约：SF003              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |方正中期    |20        |0         |中原期货  |19        |0         
2     |-           |-           |-         |-           |-         |-         |国贸期货  |1         |0         
合计|                |0           |0         |                |20        |0         |              |20        |0         

合约：SF005              日期： 2020-03-04
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |21,800      |15,857    |国投安信期货|11,552    |853       |中信期货  |5,721     |468       
2     |中信期货    |17,541      |12,794    |中信期货    |10,630    |4,663     |摩根大通  |5,696     |862       
3     |新湖期货    |13,209      |8,644     |南华期货    |7,340     |368       |华泰期货  |3,519     |1,461     
4     |华泰期货    |13,090      |10,445    |弘业期货    |5,394     |559       |一德期货  |3,353     |-523      
5     |光大期货    |12,570      |10,165    |永安期货    |2,950     |1,298     |海通期货  |3,132     |299       
6     |徽商期货    |12,231      |9,520     |华信期货    |2,723     |405       |兴证期货  |2,704     |351       
7     |上海大陆    |9,499       |5,329     |银河期货    |2,013     |453       |宏源期货  |2,311     |1,092     
8     |弘业期货    |8,638       |7,057     |中原期货    |1,899     |-37       |国泰君安  |2,176     |295       
9     |华安期货    |8,112       |6,261     |上海大陆    |1,672     |995       |东证期货  |2,044     |136       
10    |东吴期货    |6,903       |4,834     |浙商期货    |1,573     |288       |国富期货  |1,609     |-780      
11    |华西期货    |6,149       |4,750     |中辉期货    |1,291     |367       |国投安信期货|1,539     |138       
12    |宏源期货    |5,864       |4,531     |兴业期货    |1,148     |-180      |中辉期货  |1,500     |495       
