					郑州商品交易所期货持仓排名表(2020-02-19)

品种：苹果AP              日期： 2020-02-19
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
9     |东证期货    |2,326       |-4,081    |华泰期货    |3,466     |344       |华泰期货  |4,515     |666       
10    |永安期货    |2,098       |-7,118    |瑞达期货    |3,438     |-38       |银河期货  |4,226     |-52       
11    |光大期货    |2,034       |-4,985    |国泰君安    |3,419     |-111      |中国国际  |4,153     |2         
12    |徽商期货    |1,811       |-2,316    |银河期货    |3,366     |-95       |国贸期货  |3,435     |0         
13    |金瑞期货    |1,748       |-1,118    |南华期货    |3,338     |-7        |国投安信期货|3,410     |435       
14    |中粮期货    |1,522       |-1,810    |光大期货    |3,212     |83        |东证期货  |3,410     |247       
15    |宏源期货    |1,442       |-3,741    |浙商期货    |2,970     |55        |金瑞期货  |2,937     |-178      
16    |国泰君安    |1,336       |-1,223    |鲁证期货    |2,572     |-34       |一德期货  |2,596     |3         
17    |东航期货    |1,176       |-903      |徽商期货    |2,547     |203       |首创期货  |2,237     |-75       
18    |冠通期货    |1,105       |-2,207    |申银万国    |2,416     |23        |弘业期货  |2,032     |-2        
19    |方正中期    |972         |-1,115    |倍特期货    |2,349     |157       |冠通期货  |1,905     |-87       
20    |中原期货    |927         |-6,141    |新湖期货    |2,223     |46        |华信期货  |1,673     |-12       
合计|                |56366       |-74315    |                |76927     |-161      |              |115892    |855       

合约：CJ003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东吴期货    |5           |5         |南华期货    |60        |0         |中原期货  |20        |0         
2     |国泰君安    |5           |5         |国泰君安    |47        |-5        |永安期货  |19        |0         
3     |大地期货    |2           |2         |云财富期货  |18        |0         |一德期货  |19        |-1        
4     |徽商期货    |1           |-13       |鲁证期货    |12        |0         |光大期货  |18        |0         
5     |方正中期    |1           |0         |五矿经易期货|12        |0         |浙商期货  |16        |0         
6     |中信期货    |1           |1         |国海良时    |11        |0         |方正中期  |15        |1         
7     |中信建投    |1           |1         |华泰期货    |10        |0         |中辉期货  |15        |0         
8     |华安期货    |1           |1         |中粮期货    |6         |0         |云财富期货|14        |0         
9     |一德期货    |1           |-19       |江西瑞奇    |5         |0         |国泰君安  |14        |0         
10    |-           |-           |-         |中银国际    |1         |0         |宏源期货  |8         |0         
11    |-           |-           |-         |永安期货    |1         |0         |瑞达期货  |6         |0         
12    |-           |-           |-         |西部期货    |1         |0         |华西期货  |3         |0         
13    |-           |-           |-         |-           |-         |-         |鲁证期货  |3         |0         
14    |-           |-           |-         |-           |-         |-         |广发期货  |3         |0         
15    |-           |-           |-         |-           |-         |-         |徽商期货  |2         |-1        
16    |-           |-           |-         |-           |-         |-         |平安期货  |2         |0         
17    |-           |-           |-         |-           |-         |-         |格林大华期货|1         |0         
18    |-           |-           |-         |-           |-         |-         |江苏东华  |1         |0         
19    |-           |-           |-         |-           |-         |-         |中信期货  |1         |1         
20    |-           |-           |-         |-           |-         |-         |中银国际  |1         |0         
合计|                |18          |-17       |                |184       |-5        |              |181       |0         

合约：CJ005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |4,386       |-1,420    |国泰君安    |3,048     |16        |国泰君安  |2,194     |-145      
2     |新湖期货    |1,446       |-504      |中信期货    |2,007     |19        |中信期货  |925       |-20       
3     |华泰期货    |1,288       |-351      |中财期货    |1,024     |-29       |华闻期货  |894       |-7        
4     |东证期货    |956         |213       |银河期货    |930       |11        |广州期货  |789       |112       
5     |国泰君安    |809         |-53       |华泰期货    |869       |-107      |新湖期货  |780       |7         
6     |中信期货    |739         |-407      |云财富期货  |865       |112       |华泰期货  |713       |-127      
7     |东吴期货    |601         |-216      |兴证期货    |860       |8         |中国国际  |713       |2         
8     |南华期货    |579         |102       |五矿经易期货|836       |-12       |东航期货  |680       |-27       
9     |华安期货    |577         |-307      |永安期货    |826       |116       |华西期货  |676       |3         
10    |光大期货    |433         |-152      |广州期货    |745       |34        |华安期货  |667       |17        
11    |广州期货    |428         |165       |金鹏期货    |700       |110       |南华期货  |646       |-18       
12    |徽商期货    |400         |-134      |长江期货    |671       |-10       |国信期货  |630       |17        
13    |银河期货    |393         |-101      |华闻期货    |661       |-17       |鲁证期货  |618       |34        
14    |永安期货    |365         |132       |宏源期货    |657       |-69       |中财期货  |615       |3         
15    |方正中期    |358         |-173      |东航期货    |561       |31        |光大期货  |603       |-33       
16    |冠通期货    |345         |67        |方正中期    |560       |-7        |方正中期  |601       |-31       
17    |云财富期货  |335         |285       |广发期货    |521       |6         |中原期货  |599       |9         
18    |瑞达期货    |327         |103       |华金期货    |503       |0         |永安期货  |587       |-5        
19    |新纪元期货  |318         |73        |华安期货    |498       |-14       |东证期货  |560       |-125      
20    |中辉期货    |284         |-223      |上海中期    |484       |42        |东海期货  |557       |-3        
合计|                |15367       |-2901     |                |17826     |240       |              |15047     |-337      

合约：FG003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |弘业期货    |2         |0         |方正中期  |1         |0         
2     |-           |-           |-         |广州期货    |1         |0         |东证期货  |1         |0         
3     |-           |-           |-         |-           |-         |-         |华安期货  |1         |0         
合计|                |0           |0         |                |3         |0         |              |3         |0         

合约：FG005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |12,511      |-7,070    |永安期货    |38,515    |-442      |银河期货  |11,409    |-63       
2     |光大期货    |7,779       |-2,843    |中信期货    |15,678    |6         |永安期货  |9,587     |-493      
3     |新湖期货    |5,083       |-1,108    |申银万国    |11,927    |-231      |兴证期货  |8,035     |-85       
4     |方正中期    |4,649       |1,267     |兴证期货    |9,524     |260       |徽商期货  |7,555     |-206      
5     |东吴期货    |3,510       |-4,749    |国投安信期货|7,136     |-379      |中信期货  |6,286     |-173      
6     |华信期货    |3,164       |-4,584    |东证期货    |5,908     |-136      |长江期货  |5,763     |-122      
7     |华泰期货    |3,034       |-2,627    |方正中期    |5,382     |-1,019    |东吴期货  |5,653     |422       
8     |中信期货    |2,919       |-3,083    |南华期货    |5,215     |-23       |方正中期  |5,142     |-690      
9     |兴证期货    |2,881       |-1,130    |弘业期货    |4,689     |-495      |南华期货  |5,001     |74        
10    |申银万国    |2,819       |1,548     |新湖期货    |4,504     |95        |国投安信期货|5,000     |-242      
11    |建信期货    |2,503       |128       |摩根大通    |3,953     |-350      |东证期货  |4,758     |-2,439    
12    |海通期货    |2,149       |-1,428    |海通期货    |3,941     |86        |鲁证期货  |4,635     |57        
13    |华安期货    |2,073       |-422      |招商期货    |3,906     |-501      |中信建投  |4,540     |94        
14    |永安期货    |1,733       |-1,930    |徽商期货    |2,943     |-267      |新湖期货  |4,478     |-70       
15    |徽商期货    |1,707       |-2,553    |中信建投    |2,896     |42        |华泰期货  |3,431     |-216      
16    |天风期货    |1,589       |1,098     |华安期货    |2,449     |-124      |弘业期货  |3,307     |106       
17    |国海良时    |1,318       |832       |华信期货    |2,423     |-577      |天风期货  |3,276     |-6        
18    |东方财富    |1,243       |-129      |国泰君安    |2,150     |-78       |国泰君安  |3,197     |-91       
19    |国泰君安    |1,241       |73        |华泰期货    |2,065     |-96       |申银万国  |2,971     |-172      
20    |安粮期货    |1,222       |-618      |宏源期货    |1,874     |-12       |一德期货  |2,935     |123       
合计|                |65127       |-29328    |                |137078    |-4241     |              |106959    |-4192     

合约：FG009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |方正中期    |1,767       |647       |中信期货    |3,930     |-234      |中信期货  |4,961     |-116      
2     |东证期货    |1,190       |-770      |永安期货    |3,896     |340       |中国国际  |2,681     |5         
3     |永安期货    |1,034       |-326      |美尔雅      |3,435     |22        |永安期货  |2,257     |180       
4     |东吴期货    |776         |420       |华金期货    |2,913     |1         |招商期货  |1,999     |4         
5     |国泰君安    |679         |486       |方正中期    |2,869     |-665      |申银万国  |1,930     |-104      
6     |金瑞期货    |536         |-52       |海通期货    |2,714     |-51       |宏源期货  |1,580     |66        
7     |中信期货    |512         |89        |国投安信期货|2,093     |271       |方正中期  |1,579     |-62       
8     |华泰期货    |483         |-659      |招商期货    |2,092     |-31       |银河期货  |1,367     |29        
9     |光大期货    |455         |-580      |南华期货    |2,081     |-20       |国泰君安  |1,326     |543       
10    |申银万国    |380         |-95       |新湖期货    |1,159     |0         |弘业期货  |1,270     |-28       
11    |中辉期货    |370         |188       |上海大陆    |1,104     |2         |新湖期货  |1,226     |4         
12    |国投安信期货|331         |-44       |大地期货    |1,018     |6         |安粮期货  |1,136     |-26       
13    |东海期货    |290         |280       |东吴期货    |1,011     |-14       |浙商期货  |1,027     |2         
14    |华安期货    |279         |-102      |申银万国    |943       |250       |一德期货  |932       |1         
15    |平安期货    |230         |2         |安粮期货    |882       |-2        |大越期货  |879       |-23       
16    |徽商期货    |217         |-41       |广州期货    |873       |-3        |兴证期货  |864       |-4        
17    |中信建投    |196         |148       |信达期货    |842       |-1        |光大期货  |716       |-32       
18    |宏源期货    |195         |-99       |宏源期货    |834       |-43       |华安期货  |710       |-1        
19    |鲁证期货    |165         |68        |长江期货    |706       |-1        |东证期货  |706       |-165      
20    |华联期货    |159         |136       |弘业期货    |677       |-18       |格林大华期货|645       |2         
合计|                |10244       |-304      |                |36072     |-191      |              |29791     |275       

合约：MA003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |687         |232       |银河期货    |1,891     |-253      |华泰期货  |2,308     |-687      
2     |东海期货    |549         |6         |创元期货    |1,116     |0         |浙商期货  |1,613     |-50       
3     |银河期货    |287         |142       |兴证期货    |841       |-10       |创元期货  |1,008     |0         
4     |东证期货    |201         |120       |美尔雅      |716       |-7        |瑞达期货  |800       |-200      
5     |瑞达期货    |200         |199       |天风期货    |689       |-100      |美尔雅    |715       |0         
6     |浙商期货    |197         |194       |建信期货    |607       |-188      |兴证期货  |701       |0         
7     |建信期货    |188         |159       |长江期货    |371       |-51       |中粮期货  |551       |0         
8     |国泰君安    |181         |100       |国泰君安    |367       |59        |新湖期货  |300       |0         
9     |光大期货    |145         |46        |浙商期货    |362       |-55       |一德期货  |300       |0         
10    |渤海期货    |130         |29        |中粮期货    |351       |0         |永安期货  |251       |6         
11    |宝城期货    |121         |82        |光大期货    |349       |-34       |兴业期货  |203       |-58       
12    |锦泰期货    |109         |-128      |中财期货    |337       |-43       |东海期货  |184       |-202      
13    |天风期货    |100         |80        |申银万国    |312       |9         |光大期货  |172       |-11       
14    |中财期货    |97          |57        |东海期货    |279       |-311      |五矿经易期货|152       |0         
15    |国投安信期货|78          |76        |宝城期货    |260       |-45       |国投安信期货|150       |0         
16    |长江期货    |59          |36        |招商期货    |221       |0         |海通期货  |150       |0         
17    |兴业期货    |58          |28        |永安期货    |202       |-8        |金瑞期货  |127       |-9        
18    |徽商期货    |40          |-13       |金瑞期货    |172       |-11       |前海期货  |127       |-36       
19    |中信期货    |40          |2         |上海浙石    |155       |-27       |银河期货  |121       |-34       
20    |前海期货    |36          |18        |锦泰期货    |155       |48        |宏源期货  |113       |-32       
合计|                |3503        |1465      |                |9753      |-1027     |              |10046     |-1313     

合约：MA005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |189,829     |-2,108    |东证期货    |87,995    |-1,489    |东证期货  |80,875    |-9,116    
2     |华泰期货    |60,846      |-2,789    |永安期货    |36,697    |-1,699    |申银万国  |45,457    |-1,784    
3     |中信期货    |55,044      |492       |海通期货    |33,537    |2,584     |永安期货  |32,650    |-8,564    
4     |东吴期货    |48,262      |934       |光大期货    |25,540    |2,761     |海通期货  |29,446    |-9,336    
5     |海通期货    |46,224      |-6,436    |银河期货    |24,236    |-7,568    |华泰期货  |25,778    |-18,921   
6     |新湖期货    |44,839      |-25,328   |中信期货    |24,217    |-8,203    |光大期货  |25,100    |1,947     
7     |徽商期货    |43,045      |-5,733    |新湖期货    |19,520    |-2,580    |新湖期货  |23,200    |-2,925    
8     |华闻期货    |37,389      |-8,533    |东吴期货    |19,050    |-1,457    |中信期货  |20,679    |-10,627   
9     |中辉期货    |33,205      |-4,685    |中信建投    |18,070    |-775      |东吴期货  |20,423    |-2,691    
10    |东方财富    |28,318      |-4,103    |华泰期货    |16,606    |-6,315    |中粮期货  |19,916    |-243      
11    |银河期货    |28,284      |-5,414    |一德期货    |16,556    |-3,141    |银河期货  |18,666    |-776      
12    |华安期货    |25,940      |-6,020    |国泰君安    |15,768    |-43       |中信建投  |17,877    |-106      
13    |永安期货    |25,517      |-10,330   |徽商期货    |15,746    |-1,255    |广发期货  |16,063    |-899      
14    |光大期货    |23,434      |4,657     |广发期货    |14,696    |-2,296    |国泰君安  |11,716    |-1,158    
15    |国泰君安    |22,423      |-9,156    |华安期货    |13,891    |206       |徽商期货  |10,625    |396       
16    |中信建投    |21,791      |-435      |弘业期货    |12,261    |-207      |国海良时  |10,048    |890       
17    |中国国际    |18,905      |7,598     |国投安信期货|12,074    |-531      |华安期货  |9,962     |1,436     
18    |冠通期货    |18,586      |158       |申银万国    |10,911    |763       |创元期货  |9,397     |917       
19    |弘业期货    |17,795      |2,510     |浙商期货    |9,858     |629       |国投安信期货|9,248     |1,439     
20    |方正中期    |14,796      |-3,297    |中辉期货    |9,704     |-3,468    |一德期货  |8,262     |396       
合计|                |804472      |-78018    |                |436933    |-34084    |              |445388    |-59725    

合约：MA007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |4,281       |-1,995    |华泰期货    |3,008     |0         |华泰期货  |3,008     |0         
2     |中粮期货    |1,546       |-51       |东证期货    |2,871     |-1,173    |东证期货  |2,870     |-1,174    
3     |浙商期货    |1,543       |-565      |格林大华期货|1,703     |1         |格林大华期货|1,700     |0         
4     |大地期货    |986         |452       |方正中期    |1,595     |24        |方正中期  |1,600     |25        
5     |申银万国    |974         |113       |大越期货    |1,201     |1         |大越期货  |1,200     |0         
6     |恒泰期货    |762         |-340      |锦泰期货    |1,125     |-17       |锦泰期货  |1,075     |-10       
7     |大有期货    |720         |-247      |申银万国    |1,060     |-5        |申银万国  |1,010     |-3        
8     |东海期货    |694         |-521      |恒泰期货    |829       |174       |国投安信期货|826       |23        
9     |中信期货    |673         |-34       |国投安信期货|804       |1         |恒泰期货  |819       |164       
10    |锦泰期货    |613         |-341      |光大期货    |703       |0         |光大期货  |700       |0         
11    |国投安信期货|606         |-219      |中粮期货    |523       |-164      |东海期货  |593       |-387      
12    |宏源期货    |539         |-291      |中信期货    |510       |8         |中粮期货  |530       |-154      
13    |中原期货    |492         |-130      |中原期货    |501       |-18       |中信期货  |511       |1         
14    |首创期货    |324         |324       |大有期货    |441       |2         |中原期货  |501       |-18       
15    |光大期货    |152         |-343      |大地期货    |360       |-4        |大有期货  |441       |4         
16    |民生期货    |150         |-150      |东海期货    |338       |-267      |大地期货  |351       |-4        
17    |华闻期货    |145         |14        |首创期货    |162       |162       |首创期货  |162       |162       
18    |东吴期货    |136         |-11       |民生期货    |80        |0         |建信期货  |115       |0         
19    |新湖期货    |132         |-54       |华闻期货    |72        |-2        |宏源期货  |86        |-113      
20    |东航期货    |99          |-43       |新湖期货    |47        |-10       |浙商期货  |52        |2         
合计|                |15567       |-4432     |                |17933     |-1287     |              |18150     |-1482     

合约：MA009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,625       |-5,938    |华泰期货    |17,305    |-700      |华泰期货  |15,147    |-270      
2     |东吴期货    |5,508       |-1,844    |东吴期货    |8,426     |-995      |申银万国  |11,589    |686       
3     |华泰期货    |3,942       |-5,963    |华安期货    |7,176     |-24       |东吴期货  |8,817     |-949      
4     |东航期货    |3,900       |2,535     |永安期货    |6,578     |-202      |中信期货  |7,807     |165       
5     |国泰君安    |2,356       |-635      |安粮期货    |5,109     |-106      |安粮期货  |6,312     |92        
6     |神华期货    |2,335       |2,114     |徽商期货    |4,359     |-90       |华安期货  |5,691     |-24       
7     |光大期货    |2,116       |110       |平安期货    |3,935     |-135      |东证期货  |4,298     |-3,089    
8     |国投安信期货|1,975       |805       |宏源期货    |3,810     |-121      |宏源期货  |4,211     |-336      
9     |新湖期货    |1,847       |-808      |兴证期货    |3,751     |-22       |银河期货  |3,941     |-160      
10    |东海期货    |1,843       |-863      |金瑞期货    |3,214     |531       |永安期货  |3,848     |-241      
11    |中信期货    |1,603       |-6,344    |东证期货    |2,965     |-3,122    |平安期货  |3,574     |14        
12    |申银万国    |1,553       |976       |广州金控    |2,761     |427       |徽商期货  |3,285     |0         
13    |永安期货    |1,433       |-2,269    |申银万国    |2,663     |-489      |弘业期货  |3,140     |-378      
14    |信达期货    |1,305       |1,041     |一德期货    |2,641     |-155      |中财期货  |2,937     |786       
15    |华安期货    |1,230       |-1,333    |中粮期货    |2,627     |-87       |国泰君安  |2,614     |60        
16    |弘业期货    |1,168       |-1,608    |国泰君安    |2,408     |386       |兴证期货  |2,586     |-2        
17    |中财期货    |1,132       |498       |上海大陆    |2,375     |-33       |方正中期  |2,405     |490       
18    |徽商期货    |1,094       |-496      |中信期货    |2,195     |-286      |大越期货  |2,339     |-22       
19    |鲁证期货    |1,068       |-290      |国投安信期货|2,170     |693       |上海大陆  |2,164     |-15       
20    |方正中期    |1,058       |338       |浙商期货    |2,108     |-79       |浙江新世纪|2,029     |1         
合计|                |47091       |-19974    |                |88576     |-4609     |              |98734     |-3192     

合约：MA011              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |混沌天成期货|32          |32        |兴证期货    |7,801     |0         |兴证期货  |7,800     |0         
2     |东证期货    |30          |10        |华泰期货    |6,070     |0         |华泰期货  |6,019     |0         
3     |永安期货    |24          |8         |冠通期货    |1,000     |0         |冠通期货  |1,000     |0         
4     |华闻期货    |18          |8         |首创期货    |1,000     |0         |首创期货  |1,000     |0         
5     |建信期货    |16          |-3        |格林大华期货|594       |0         |格林大华期货|595       |1         
6     |中原期货    |10          |0         |迈科期货    |457       |0         |迈科期货  |450       |0         
7     |五矿经易期货|9           |-21       |恒泰期货    |200       |0         |恒泰期货  |200       |0         
8     |银河期货    |7           |7         |东证期货    |80        |30        |五矿经易期货|172       |9         
9     |华安期货    |6           |1         |申银万国    |62        |2         |中大期货  |99        |-4        
10    |招商期货    |5           |0         |招商期货    |58        |5         |建信期货  |77        |16        
11    |方正中期    |5           |3         |银河期货    |56        |-7        |华西期货  |59        |0         
12    |海航期货    |4           |4         |永安期货    |40        |24        |浙商期货  |57        |0         
13    |中大期货    |4           |0         |华信期货    |16        |0         |西南期货  |17        |0         
14    |国投安信期货|2           |2         |方正中期    |12        |2         |徽商期货  |7         |-1        
15    |徽商期货    |2           |2         |海通期货    |12        |0         |安粮期货  |6         |0         
16    |申银万国    |2           |2         |信达期货    |11        |0         |国元期货  |4         |1         
17    |格林大华期货|1           |1         |宏源期货    |11        |0         |银河期货  |3         |0         
18    |江西瑞奇    |1           |1         |徽商期货    |10        |1         |中原期货  |3         |2         
19    |国元期货    |1           |0         |国富期货    |8         |0         |华安期货  |3         |0         
20    |山金期货    |1           |-1        |广州期货    |6         |0         |中信期货  |2         |0         
合计|                |180         |56        |                |17504     |57        |              |17573     |24        

合约：OI003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |兴证期货    |500       |0         |兴证期货  |500       |0         
2     |-           |-           |-         |德盛期货    |5         |0         |上海大陆  |3         |0         
3     |-           |-           |-         |-           |-         |-         |中钢期货  |1         |0         
4     |-           |-           |-         |-           |-         |-         |国泰君安  |1         |0         
合计|                |0           |0         |                |505       |0         |              |505       |0         

合约：OI005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |100,606     |6,792     |中信期货    |7,827     |261       |中粮期货  |18,109    |-1,279    
2     |华泰期货    |29,069      |4,631     |永安期货    |5,925     |-17       |国投安信期货|10,355    |275       
3     |海通期货    |20,080      |4,313     |德盛期货    |4,234     |-159      |中信期货  |6,376     |-200      
4     |中信期货    |19,787      |-2,090    |中信建投    |4,160     |249       |东证期货  |5,843     |1,967     
5     |光大期货    |18,409      |4,254     |徽商期货    |3,894     |-178      |中信建投  |4,137     |-76       
6     |华西期货    |18,286      |-1,636    |中粮期货    |3,861     |-271      |国海良时  |3,442     |-79       
7     |徽商期货    |15,076      |-1,208    |安粮期货    |3,397     |-877      |鲁证期货  |3,077     |-107      
8     |华安期货    |14,103      |647       |信达期货    |3,221     |4         |华泰期货  |2,998     |-86       
9     |新湖期货    |14,014      |-9,894    |东证期货    |3,037     |245       |申银万国  |2,883     |-265      
10    |平安期货    |13,726      |1,283     |一德期货    |2,971     |740       |上海中期  |2,418     |-25       
11    |华闻期货    |10,379      |499       |国投安信期货|2,931     |52        |光大期货  |2,295     |-166      
12    |东吴期货    |9,808       |154       |国富期货    |2,927     |-615      |安粮期货  |2,244     |-108      
13    |安粮期货    |8,715       |1,379     |国泰君安    |2,897     |-571      |南华期货  |2,108     |239       
14    |东方财富    |7,592       |324       |华泰期货    |2,755     |-207      |建信期货  |2,071     |-24       
15    |方正中期    |7,456       |1,603     |鲁证期货    |2,232     |-277      |国富期货  |2,059     |303       
16    |银河期货    |6,763       |96        |五矿经易期货|2,209     |-49       |徽商期货  |1,977     |-42       
17    |国泰君安    |5,803       |1,810     |兴证期货    |1,962     |-6        |兴证期货  |1,826     |-199      
18    |宏源期货    |5,526       |869       |华安期货    |1,901     |274       |国联期货  |1,633     |-48       
19    |金瑞期货    |5,461       |1,163     |银河期货    |1,759     |-1,380    |新湖期货  |1,567     |-46       
20    |中辉期货    |4,829       |-804      |平安期货    |1,574     |164       |永安期货  |1,560     |-114      
合计|                |335488      |14185     |                |65674     |-2618     |              |78978     |-80       

合约：OI009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,138       |2,145     |银河期货    |3,458     |14        |中粮期货  |7,669     |221       
2     |中信期货    |2,516       |-32       |中信期货    |3,157     |16        |中信期货  |4,978     |354       
3     |安粮期货    |2,125       |849       |东证期货    |2,246     |2,041     |国投安信期货|3,921     |121       
4     |国元期货    |1,798       |990       |永安期货    |2,142     |75        |兴证期货  |3,334     |0         
5     |华安期货    |1,555       |697       |兴证期货    |2,063     |-4        |中国国际  |2,295     |4         
6     |光大期货    |1,304       |223       |信达期货    |1,955     |16        |摩根大通  |2,000     |0         
7     |中粮期货    |1,215       |1,059     |上海中期    |1,945     |3         |上海中期  |1,849     |12        
8     |徽商期货    |1,169       |11        |国富期货    |1,914     |1         |一德期货  |1,133     |301       
9     |新湖期货    |1,144       |76        |国泰君安    |1,913     |-29       |五矿经易期货|1,063     |119       
10    |东吴期货    |996         |251       |建信期货    |1,873     |24        |安粮期货  |940       |-505      
11    |上海大陆    |985         |-164      |兴业期货    |1,351     |9         |国海良时  |857       |252       
12    |海证期货    |958         |921       |申银万国    |1,288     |26        |新湖期货  |768       |79        
13    |华泰期货    |858         |81        |安粮期货    |1,236     |-244      |华安期货  |753       |-29       
14    |鲁证期货    |759         |689       |长安期货    |1,229     |1         |国盛期货  |656       |100       
15    |国泰君安    |699         |581       |宏源期货    |1,012     |16        |鲁证期货  |648       |-280      
16    |中信建投    |626         |342       |中信建投    |891       |52        |永安期货  |624       |110       
17    |中银国际    |531         |513       |前海期货    |822       |0         |平安期货  |622       |56        
18    |广发期货    |527         |267       |金瑞期货    |644       |17        |申银万国  |577       |-37       
19    |银河期货    |523         |-122      |中银国际    |644       |10        |广发期货  |456       |-1        
20    |永安期货    |521         |-825      |西南期货    |609       |-2        |中信建投  |425       |138       
合计|                |28947       |8552      |                |32392     |2042      |              |35568     |1015      

合约：RM003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东吴期货    |30          |28        |广发期货    |187       |-2        |兴证期货  |254       |0         
2     |申银万国    |22          |22        |东吴期货    |73        |30        |广发期货  |20        |0         
3     |银河期货    |4           |3         |新晟期货    |10        |0         |中粮期货  |18        |0         
4     |广发期货    |2           |2         |恒泰期货    |8         |0         |弘业期货  |1         |0         
5     |华安期货    |2           |-3        |申银万国    |7         |-22       |-         |-         |-         
6     |-           |-           |-         |弘业期货    |2         |0         |-         |-         |-         
7     |-           |-           |-         |南华期货    |2         |0         |-         |-         |-         
8     |-           |-           |-         |长江期货    |1         |0         |-         |-         |-         
9     |-           |-           |-         |美尔雅      |1         |0         |-         |-         |-         
10    |-           |-           |-         |国海良时    |1         |0         |-         |-         |-         
11    |-           |-           |-         |华安期货    |1         |-2        |-         |-         |-         
合计|                |60          |52        |                |293       |4         |              |293       |0         

合约：RM005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |95,499      |-63,940   |永安期货    |11,806    |-951      |中粮期货  |47,314    |557       
2     |新湖期货    |23,328      |-20,673   |南华期货    |9,389     |443       |广发期货  |13,461    |419       
3     |国富期货    |19,864      |-6,231    |中信期货    |8,787     |-276      |永安期货  |13,121    |-277      
4     |华泰期货    |19,572      |-25,375   |广发期货    |7,978     |-236      |国投安信期货|12,328    |-25       
5     |中信期货    |17,421      |-6,994    |华泰期货    |6,645     |-612      |摩根大通  |8,589     |400       
6     |兴证期货    |15,900      |-12,609   |新湖期货    |6,330     |278       |中信期货  |8,364     |-2,655    
7     |华西期货    |15,438      |-16,941   |兴证期货    |6,292     |-333      |海通期货  |7,584     |-207      
8     |光大期货    |15,359      |-15,444   |华安期货    |6,039     |118       |光大期货  |7,315     |176       
9     |海通期货    |15,044      |-8,391    |宏源期货    |5,277     |-545      |东证期货  |6,425     |63        
10    |盛达期货    |13,276      |1,877     |弘业期货    |4,890     |326       |中国国际  |5,620     |-139      
11    |徽商期货    |11,668      |-4,446    |申银万国    |4,870     |160       |华泰期货  |5,291     |158       
12    |华安期货    |10,262      |-6,659    |福能期货    |4,740     |88        |新晟期货  |5,207     |-51       
13    |冠通期货    |8,755       |-7,802    |国信期货    |4,715     |-5        |国泰君安  |4,715     |-152      
14    |广发期货    |8,087       |-3,060    |徽商期货    |4,711     |-92       |申银万国  |4,433     |286       
15    |国泰君安    |7,291       |-2,909    |方正中期    |4,686     |-1,422    |国盛期货  |3,909     |51        
16    |方正中期    |6,941       |825       |东证期货    |4,482     |-578      |新湖期货  |3,219     |26        
17    |东吴期货    |6,939       |-14,618   |五矿经易期货|4,404     |-194      |东吴期货  |2,905     |559       
18    |东方财富    |6,291       |-4,887    |国泰君安    |4,239     |-85       |南华期货  |2,873     |-365      
19    |格林大华期货|5,010       |-131      |浙商期货    |4,055     |145       |兴证期货  |2,758     |713       
