交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200311	T2006                         	10	天风期货	2609	-594	海通期货	1756	524	乾坤期货	2478	0
20200311	T2006                         	11	格林大华	2583	100	银河期货	1601	-39	国投安信	2362	-33
20200311	T2006                         	12	东海期货	2392	-780	鲁证期货	1521	243	国金期货	1854	472
20200311	T2006                         	13	银河期货	2204	-1064	国金期货	1456	413	华西期货	1847	259
20200311	T2006                         	14	华安期货	2064	-1150	广发期货	1441	-3	格林大华	1794	912
20200311	T2006                         	15	永安期货	1803	-960	中融汇信	1273	20	广发期货	1431	246
20200311	T2006                         	16	大有期货	1745	407	国信期货	1227	114	宏源期货	1289	4
20200311	T2006                         	17	广发期货	1715	89	长江期货	1168	-80	和融期货	1140	0
20200311	T2006                         	18	鲁证期货	1698	-2117	新湖期货	1106	150	东海期货	1008	-153
20200311	T2006                         	19	华鑫期货	1648	499	方正中期	967	-162	鲁证期货	886	45
20200311	T2006                         	20	徽商期货	1493	-687	中金期货	921	43	民生期货	848	54
