交易日	合约	会员类别	总成交量	比上交易日增减	总持买单量	比上交易日增减	总持卖单量	比上一交易日增减			
20200310	T2006                         	11	银河期货	3268	-222	广发期货	1444	-3	国投安信	2395	-12
20200310	T2006                         	12	华安期货	3214	1728	鲁证期货	1278	-445	华西期货	1588	-398
20200310	T2006                         	13	天风期货	3203	1893	中融汇信	1253	-5	国金期货	1382	-1822
20200310	T2006                         	14	东海期货	3172	609	长江期货	1248	52	宏源期货	1285	-16
20200310	T2006                         	15	永安期货	2763	872	海通期货	1232	-918	广发期货	1185	-19
20200310	T2006                         	16	格林大华	2483	1631	方正中期	1129	14	东海期货	1161	-20
20200310	T2006                         	17	徽商期货	2180	772	国信期货	1113	-44	和融期货	1140	-46
20200310	T2006                         	18	宏源期货	1826	-134	国金期货	1043	-462	格林大华	882	116
20200310	T2006                         	19	金瑞期货	1817	145	新湖期货	956	-44	鲁证期货	841	184
20200310	T2006                         	20	兴证期货	1779	782	中金期货	878	-3	中原期货	821	174
